# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-18 18:04:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938723323 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-0.376875,0.681677,1.30134,2,3,0,1.89105,-0.868188,-0.868188,-1.73638,-1.73638,-2.60456,-3.47275,-4.34094,-5.38276,-6.42459,-7.46642,-8.50824,-9.55007,-4.34094,-8.68188,-13.0228,-17.3638,-5.38276,-10.7655,-16.1483,-21.5311,-6.42459,-12.8492,-19.2738,-25.6984,-7.46642,-14.9328,-22.3992,-29.8657,-8.50824,-17.0165,-25.5247,-34.033,-9.55007,-19.1001,-28.6502,-38.2003,-1.27835,-1.27835,-2.55671,-3.83506,-5.11342,-6.39177,-7.67013,-4.34094,-3.34094,-5.38276,-4.38276,-6.42459,-5.42459,-7.46642,-6.46642,-8.50824,-7.50824,-9.55007,-8.55007,-4.34094,-3.34094,-8.68188,-7.68188,-13.0228,-12.0228,-17.3638,-16.3638,-5.38276,-4.38276,-10.7655,-9.76553,-16.1483,-15.1483,-21.5311,-20.5311,-6.42459,-5.42459,-12.8492,-11.8492,-19.2738,-18.2738,-25.6984,-24.6984,-7.46642,-6.46642,-14.9328,-13.9328,-22.3992,-21.3992,-29.8657,-28.8657,-8.50824,-7.50824,-17.0165,-16.0165,-25.5247,-24.5247,-34.033,-33.033,-9.55007,-8.55007,-19.1001,-18.1001,-28.6502,-27.6502,-38.2003,-37.2003
-0.0235886,0.985253,1.30134,1,3,0,0.354113,0.217203,0.217203,0.434406,0.434406,0.651609,0.868812,1.08601,1.34666,1.6073,1.86795,2.12859,2.38923,1.08601,2.17203,3.25804,4.34406,1.34666,2.69332,4.03997,5.38663,1.6073,3.2146,4.82191,6.42921,1.86795,3.73589,5.60384,7.47178,2.12859,4.25718,6.38577,8.51436,2.38923,4.77846,7.1677,9.55693,0.197736,0.197736,0.395472,0.593208,0.790944,0.98868,1.18642,1.08601,2.08601,1.34666,2.34666,1.6073,2.6073,1.86795,2.86795,2.12859,3.12859,2.38923,3.38923,1.08601,2.08601,2.17203,3.17203,3.25804,4.25804,4.34406,5.34406,1.34666,2.34666,2.69332,3.69332,4.03997,5.03997,5.38663,6.38663,1.6073,2.6073,3.2146,4.2146,4.82191,5.82191,6.42921,7.42921,1.86795,2.86795,3.73589,4.73589,5.60384,6.60384,7.47178,8.47178,2.12859,3.12859,4.25718,5.25718,6.38577,7.38577,8.51436,9.51436,2.38923,3.38923,4.77846,5.77846,7.1677,8.1677,9.55693,10.5569
-0.189072,0.972472,1.30134,2,3,0,0.189139,0.614934,0.614934,1.22987,1.22987,1.8448,2.45973,3.07467,3.81259,4.55051,5.28843,6.02635,6.76427,3.07467,6.14934,9.224,12.2987,3.81259,7.62518,11.4378,15.2504,4.55051,9.10102,13.6515,18.202,5.28843,10.5769,15.8653,21.1537,6.02635,12.0527,18.079,24.1054,6.76427,13.5285,20.2928,27.0571,0.36883,0.36883,0.73766,1.10649,1.47532,1.84415,2.21298,3.07467,4.07467,3.81259,4.81259,4.55051,5.55051,5.28843,6.28843,6.02635,7.02635,6.76427,7.76427,3.07467,4.07467,6.14934,7.14934,9.224,10.224,12.2987,13.2987,3.81259,4.81259,7.62518,8.62518,11.4378,12.4378,15.2504,16.2504,4.55051,5.55051,9.10102,10.101,13.6515,14.6515,18.202,19.202,5.28843,6.28843,10.5769,11.5769,15.8653,16.8653,21.1537,22.1537,6.02635,7.02635,12.0527,13.0527,18.079,19.079,24.1054,25.1054,6.76427,7.76427,13.5285,14.5285,20.2928,21.2928,27.0571,28.0571
-1.05511,0.748632,1.30134,1,1,0,1.06177,1.45266,1.45266,2.90532,2.90532,4.35798,5.81064,7.2633,9.00649,10.7497,12.4929,14.2361,15.9793,7.2633,14.5266,21.7899,29.0532,9.00649,18.013,27.0195,36.026,10.7497,21.4994,32.249,42.9987,12.4929,24.9857,37.4786,49.9715,14.2361,28.4721,42.7082,56.9443,15.9793,31.9585,47.9378,63.917,2.5352,2.5352,5.07039,7.60559,10.1408,12.676,15.2112,7.2633,8.2633,9.00649,10.0065,10.7497,11.7497,12.4929,13.4929,14.2361,15.2361,15.9793,16.9793,7.2633,8.2633,14.5266,15.5266,21.7899,22.7899,29.0532,30.0532,9.00649,10.0065,18.013,19.013,27.0195,28.0195,36.026,37.026,10.7497,11.7497,21.4994,22.4994,32.249,33.249,42.9987,43.9987,12.4929,13.4929,24.9857,25.9857,37.4786,38.4786,49.9715,50.9715,14.2361,15.2361,28.4721,29.4721,42.7082,43.7082,56.9443,57.9443,15.9793,16.9793,31.9585,32.9585,47.9378,48.9378,63.917,64.917
-0.142385,0.941582,1.30134,1,3,0,1.13529,-0.533638,-0.533638,-1.06728,-1.06728,-1.60092,-2.13455,-2.66819,-3.30856,-3.94892,-4.58929,-5.22966,-5.87002,-2.66819,-5.33638,-8.00458,-10.6728,-3.30856,-6.61712,-9.92567,-13.2342,-3.94892,-7.89785,-11.8468,-15.7957,-4.58929,-9.17858,-13.7679,-18.3572,-5.22966,-10.4593,-15.689,-20.9186,-5.87002,-11.74,-17.6101,-23.4801,-0.256858,-0.256858,-0.513715,-0.770573,-1.02743,-1.28429,-1.54115,-2.66819,-1.66819,-3.30856,-2.30856,-3.94892,-2.94892,-4.58929,-3.58929,-5.22966,-4.22966,-5.87002,-4.87002,-2.66819,-1.66819,-5.33638,-4.33638,-8.00458,-7.00458,-10.6728,-9.67277,-3.30856,-2.30856,-6.61712,-5.61712,-9.92567,-8.92567,-13.2342,-12.2342,-3.94892,-2.94892,-7.89785,-6.89785,-11.8468,-10.8468,-15.7957,-14.7957,-4.58929,-3.58929,-9.17858,-8.17858,-13.7679,-12.7679,-18.3572,-17.3572,-5.22966,-4.22966,-10.4593,-9.45931,-15.689,-14.689,-20.9186,-19.9186,-5.87002,-4.87002,-11.74,-10.74,-17.6101,-16.6101,-23.4801,-22.4801
-0.0070519,1,1.30134,1,3,0,0.0984068,-0.118759,-0.118759,-0.237519,-0.237519,-0.356278,-0.475038,-0.593797,-0.736309,-0.87882,-1.02133,-1.16384,-1.30635,-0.593797,-1.18759,-1.78139,-2.37519,-0.736309,-1.47262,-2.20893,-2.94523,-0.87882,-1.75764,-2.63646,-3.51528,-1.02133,-2.04266,-3.06399,-4.08533,-1.16384,-2.32769,-3.49153,-4.65537,-1.30635,-2.61271,-3.91906,-5.22542,-0.101724,-0.101724,-0.203449,-0.305173,-0.406897,-0.508621,-0.610346,-0.593797,0.406203,-0.736309,0.263691,-0.87882,0.12118,-1.02133,-0.0213313,-1.16384,-0.163843,-1.30635,-0.306354,-0.593797,0.406203,-1.18759,-0.187595,-1.78139,-0.781392,-2.37519,-1.37519,-0.736309,0.263691,-1.47262,-0.472617,-2.20893,-1.20893,-2.94523,-1.94523,-0.87882,0.12118,-1.75764,-0.75764,-2.63646,-1.63646,-3.51528,-2.51528,-1.02133,-0.0213313,-2.04266,-1.04266,-3.06399,-2.06399,-4.08533,-3.08533,-1.16384,-0.163843,-2.32769,-1.32769,-3.49153,-2.49153,-4.65537,-3.65537,-1.30635,-0.306354,-2.61271,-1.61271,-3.91906,-2.91906,-5.22542,-4.22542
-0.0523674,0.984966,1.30134,1,1,0,0.0524169,-0.323628,-0.323628,-0.647255,-0.647255,-0.970883,-1.29451,-1.61814,-2.00649,-2.39484,-2.7832,-3.17155,-3.5599,-1.61814,-3.23628,-4.85441,-6.47255,-2.00649,-4.01298,-6.01947,-8.02597,-2.39484,-4.78969,-7.18453,-9.57938,-2.7832,-5.5664,-8.34959,-11.1328,-3.17155,-6.3431,-9.51465,-12.6862,-3.5599,-7.11981,-10.6797,-14.2396,-0.512888,-0.512888,-1.02578,-1.53867,-2.05155,-2.56444,-3.07733,-1.61814,-0.618138,-2.00649,-1.00649,-2.39484,-1.39484,-2.7832,-1.7832,-3.17155,-2.17155,-3.5599,-2.5599,-1.61814,-0.618138,-3.23628,-2.23628,-4.85441,-3.85441,-6.47255,-5.47255,-2.00649,-1.00649,-4.01298,-3.01298,-6.01947,-5.01947,-8.02597,-7.02597,-2.39484,-1.39484,-4.78969,-3.78969,-7.18453,-6.18453,-9.57938,-8.57938,-2.7832,-1.7832,-5.5664,-4.5664,-8.34959,-7.34959,-11.1328,-10.1328,-3.17155,-2.17155,-6.3431,-5.3431,-9.51465,-8.51465,-12.6862,-11.6862,-3.5599,-2.5599,-7.11981,-6.11981,-10.6797,-9.67971,-14.2396,-13.2396
-0.324122,0.917527,1.30134,2,3,0,0.478002,0.805136,0.805136,1.61027,1.61027,2.41541,3.22054,4.02568,4.99184,5.95801,6.92417,7.89033,8.8565,4.02568,8.05136,12.077,16.1027,4.99184,9.98369,14.9755,19.9674,5.95801,11.916,17.874,23.832,6.92417,13.8483,20.7725,27.6967,7.89033,15.7807,23.671,31.5613,8.8565,17.713,26.5695,35.426,1.77515,1.77515,3.55031,5.32546,7.10062,8.87577,10.6509,4.02568,5.02568,4.99184,5.99184,5.95801,6.95801,6.92417,7.92417,7.89033,8.89033,8.8565,9.8565,4.02568,5.02568,8.05136,9.05136,12.077,13.077,16.1027,17.1027,4.99184,5.99184,9.98369,10.9837,14.9755,15.9755,19.9674,20.9674,5.95801,6.95801,11.916,12.916,17.874,18.874,23.832,24.832,6.92417,7.92417,13.8483,14.8483,20.7725,21.7725,27.6967,28.6967,7.89033,8.89033,15.7807,16.7807,23.671,24.671,31.5613,32.5613,8.8565,9.8565,17.713,18.713,26.5695,27.5695,35.426,36.426
-0.689488,0.885026,1.30134,1,1,0,0.754183,1.1743,1.1743,2.3486,2.3486,3.52289,4.69719,5.87149,7.28065,8.68981,10.099,11.5081,12.9173,5.87149,11.743,17.6145,23.486,7.28065,14.5613,21.8419,29.1226,8.68981,17.3796,26.0694,34.7592,10.099,20.1979,30.2969,40.3959,11.5081,23.0162,34.5244,46.0325,12.9173,25.8346,38.7518,51.6691,-0.347004,-0.347004,-0.694008,-1.04101,-1.38802,-1.73502,-2.08202,5.87149,6.87149,7.28065,8.28065,8.68981,9.68981,10.099,11.099,11.5081,12.5081,12.9173,13.9173,5.87149,6.87149,11.743,12.743,17.6145,18.6145,23.486,24.486,7.28065,8.28065,14.5613,15.5613,21.8419,22.8419,29.1226,30.1226,8.68981,9.68981,17.3796,18.3796,26.0694,27.0694,34.7592,35.7592,10.099,11.099,20.1979,21.1979,30.2969,31.2969,40.3959,41.3959,11.5081,12.5081,23.0162,24.0162,34.5244,35.5244,46.0325,47.0325,12.9173,13.9173,25.8346,26.8346,38.7518,39.7518,51.6691,52.6691
-1.41608,0.784356,1.30134,1,1,0,1.55822,1.6829,1.6829,3.36581,3.36581,5.04871,6.73161,8.41451,10.434,12.4535,14.473,16.4924,18.5119,8.41451,16.829,25.2435,33.6581,10.434,20.868,31.302,41.736,12.4535,24.907,37.3604,49.8139,14.473,28.9459,43.4189,57.8918,16.4924,32.9849,49.4773,65.9698,18.5119,37.0239,55.5358,74.0477,2.78397,2.78397,5.56794,8.35192,11.1359,13.9199,16.7038,8.41451,9.41451,10.434,11.434,12.4535,13.4535,14.473,15.473,16.4924,17.4924,18.5119,19.5119,8.41451,9.41451,16.829,17.829,25.2435,26.2435,33.6581,34.6581,10.434,11.434,20.868,21.868,31.302,32.302,41.736,42.736,12.4535,13.4535,24.907,25.907,37.3604,38.3604,49.8139,50.8139,14.473,15.473,28.9459,29.9459,43.4189,44.4189,57.8918,58.8918,16.4924,17.4924,32.9849,33.9849,49.4773,50.4773,65.9698,66.9698,18.5119,19.5119,37.0239,38.0239,55.5358,56.5358,74.0477,75.0477
-0.396081,1,1.30134,1,1,0,1.11639,0.890035,0.890035,1.78007,1.78007,2.6701,3.56014,4.45017,5.51822,6.58626,7.6543,8.72234,9.79038,4.45017,8.90035,13.3505,17.8007,5.51822,11.0364,16.5546,22.0729,6.58626,13.1725,19.7588,26.345,7.6543,15.3086,22.9629,30.6172,8.72234,17.4447,26.167,34.8894,9.79038,19.5808,29.3711,39.1615,-0.124272,-0.124272,-0.248544,-0.372816,-0.497088,-0.62136,-0.745632,4.45017,5.45017,5.51822,6.51822,6.58626,7.58626,7.6543,8.6543,8.72234,9.72234,9.79038,10.7904,4.45017,5.45017,8.90035,9.90035,13.3505,14.3505,17.8007,18.8007,5.51822,6.51822,11.0364,12.0364,16.5546,17.5546,22.0729,23.0729,6.58626,7.58626,13.1725,14.1725,19.7588,20.7588,26.345,27.345,7.6543,8.6543,15.3086,16.3086,22.9629,23.9629,30.6172,31.6172,8.72234,9.72234,17.4447,18.4447,26.167,27.167,34.8894,35.8894,9.79038,10.7904,19.5808,20.5808,29.3711,30.3711,39.1615,40.1615
-0.507284,0.963508,1.30134,1,1,0,0.622965,1.00726,1.00726,2.01452,2.01452,3.02177,4.02903,5.03629,6.245,7.45371,8.66242,9.87112,11.0798,5.03629,10.0726,15.1089,20.1452,6.245,12.49,18.735,24.98,7.45371,14.9074,22.3611,29.8148,8.66242,17.3248,25.9872,34.6497,9.87112,19.7422,29.6134,39.4845,11.0798,22.1597,33.2395,44.3193,0.699038,0.699038,1.39808,2.09712,2.79615,3.49519,4.19423,5.03629,6.03629,6.245,7.245,7.45371,8.45371,8.66242,9.66242,9.87112,10.8711,11.0798,12.0798,5.03629,6.03629,10.0726,11.0726,15.1089,16.1089,20.1452,21.1452,6.245,7.245,12.49,13.49,18.735,19.735,24.98,25.98,7.45371,8.45371,14.9074,15.9074,22.3611,23.3611,29.8148,30.8148,8.66242,9.66242,17.3248,18.3248,25.9872,26.9872,34.6497,35.6497,9.87112,10.8711,19.7422,20.7422,29.6134,30.6134,39.4845,40.4845,11.0798,12.0798,22.1597,23.1597,33.2395,34.2395,44.3193,45.3193
-0.18195,1,1.30134,1,1,0,0.425669,0.603241,0.603241,1.20648,1.20648,1.80972,2.41296,3.0162,3.74009,4.46398,5.18787,5.91176,6.63565,3.0162,6.03241,9.04861,12.0648,3.74009,7.48018,11.2203,14.9604,4.46398,8.92796,13.3919,17.8559,5.18787,10.3757,15.5636,20.7515,5.91176,11.8235,17.7353,23.647,6.63565,13.2713,19.9069,26.5426,2.06728,2.06728,4.13456,6.20184,8.26912,10.3364,12.4037,3.0162,4.0162,3.74009,4.74009,4.46398,5.46398,5.18787,6.18787,5.91176,6.91176,6.63565,7.63565,3.0162,4.0162,6.03241,7.03241,9.04861,10.0486,12.0648,13.0648,3.74009,4.74009,7.48018,8.48018,11.2203,12.2203,14.9604,15.9604,4.46398,5.46398,8.92796,9.92796,13.3919,14.3919,17.8559,18.8559,5.18787,6.18787,10.3757,11.3757,15.5636,16.5636,20.7515,21.7515,5.91176,6.91176,11.8235,12.8235,17.7353,18.7353,23.647,24.647,6.63565,7.63565,13.2713,14.2713,19.9069,20.9069,26.5426,27.5426
-0.0447974,1,1.30134,1,1,0,0.139795,0.299324,0.299324,0.598648,0.598648,0.897972,1.1973,1.49662,1.85581,2.215,2.57419,2.93337,3.29256,1.49662,2.99324,4.48986,5.98648,1.85581,3.71162,5.56743,7.42323,2.215,4.42999,6.64499,8.85999,2.57419,5.14837,7.72256,10.2967,2.93337,5.86675,8.80012,11.7335,3.29256,6.58513,9.87769,13.1703,0.899219,0.899219,1.79844,2.69766,3.59688,4.4961,5.39532,1.49662,2.49662,1.85581,2.85581,2.215,3.215,2.57419,3.57419,2.93337,3.93337,3.29256,4.29256,1.49662,2.49662,2.99324,3.99324,4.48986,5.48986,5.98648,6.98648,1.85581,2.85581,3.71162,4.71162,5.56743,6.56743,7.42323,8.42323,2.215,3.215,4.42999,5.42999,6.64499,7.64499,8.85999,9.85999,2.57419,3.57419,5.14837,6.14837,7.72256,8.72256,10.2967,11.2967,2.93337,3.93337,5.86675,6.86675,8.80012,9.80012,11.7335,12.7335,3.29256,4.29256,6.58513,7.58513,9.87769,10.8777,13.1703,14.1703
-0.367111,0.713253,1.30134,2,3,0,1.62066,0.856868,0.856868,1.71374,1.71374,2.5706,3.42747,4.28434,5.31258,6.34082,7.36906,8.39731,9.42555,4.28434,8.56868,12.853,17.1374,5.31258,10.6252,15.9377,21.2503,6.34082,12.6816,19.0225,25.3633,7.36906,14.7381,22.1072,29.4763,8.39731,16.7946,25.1919,33.5892,9.42555,18.8511,28.2766,37.7022,0.230401,0.230401,0.460802,0.691203,0.921603,1.152,1.38241,4.28434,5.28434,5.31258,6.31258,6.34082,7.34082,7.36906,8.36906,8.39731,9.39731,9.42555,10.4255,4.28434,5.28434,8.56868,9.56868,12.853,13.853,17.1374,18.1374,5.31258,6.31258,10.6252,11.6252,15.9377,16.9377,21.2503,22.2503,6.34082,7.34082,12.6816,13.6816,19.0225,20.0225,25.3633,26.3633,7.36906,8.36906,14.7381,15.7381,22.1072,23.1072,29.4763,30.4763,8.39731,9.39731,16.7946,17.7946,25.1919,26.1919,33.5892,34.5892,9.42555,10.4255,18.8511,19.8511,28.2766,29.2766,37.7022,38.7022
-0.0484179,1,1.30134,1,1,0,0.260852,0.311184,0.311184,0.622369,0.622369,0.933553,1.24474,1.55592,1.92934,2.30276,2.67619,3.04961,3.42303,1.55592,3.11184,4.66777,6.22369,1.92934,3.85869,5.78803,7.71737,2.30276,4.60553,6.90829,9.21106,2.67619,5.35237,8.02856,10.7047,3.04961,6.09921,9.14882,12.1984,3.42303,6.84606,10.2691,13.6921,0.675501,0.675501,1.351,2.0265,2.702,3.37751,4.05301,1.55592,2.55592,1.92934,2.92934,2.30276,3.30276,2.67619,3.67619,3.04961,4.04961,3.42303,4.42303,1.55592,2.55592,3.11184,4.11184,4.66777,5.66777,6.22369,7.22369,1.92934,2.92934,3.85869,4.85869,5.78803,6.78803,7.71737,8.71737,2.30276,3.30276,4.60553,5.60553,6.90829,7.90829,9.21106,10.2111,2.67619,3.67619,5.35237,6.35237,8.02856,9.02856,10.7047,11.7047,3.04961,4.04961,6.09921,7.09921,9.14882,10.1488,12.1984,13.1984,3.42303,4.42303,6.84606,7.84606,10.2691,11.2691,13.6921,14.6921
-0.0484179,0.528535,1.30134,1,3,0,1.76341,0.311184,0.311184,0.622369,0.622369,0.933553,1.24474,1.55592,1.92934,2.30276,2.67619,3.04961,3.42303,1.55592,3.11184,4.66777,6.22369,1.92934,3.85869,5.78803,7.71737,2.30276,4.60553,6.90829,9.21106,2.67619,5.35237,8.02856,10.7047,3.04961,6.09921,9.14882,12.1984,3.42303,6.84606,10.2691,13.6921,0.49494,0.49494,0.98988,1.48482,1.97976,2.4747,2.96964,1.55592,2.55592,1.92934,2.92934,2.30276,3.30276,2.67619,3.67619,3.04961,4.04961,3.42303,4.42303,1.55592,2.55592,3.11184,4.11184,4.66777,5.66777,6.22369,7.22369,1.92934,2.92934,3.85869,4.85869,5.78803,6.78803,7.71737,8.71737,2.30276,3.30276,4.60553,5.60553,6.90829,7.90829,9.21106,10.2111,2.67619,3.67619,5.35237,6.35237,8.02856,9.02856,10.7047,11.7047,3.04961,4.04961,6.09921,7.09921,9.14882,10.1488,12.1984,13.1984,3.42303,4.42303,6.84606,7.84606,10.2691,11.2691,13.6921,14.6921
-0.0484179,0.550163,1.30134,1,3,0,1.65178,0.311184,0.311184,0.622369,0.622369,0.933553,1.24474,1.55592,1.92934,2.30276,2.67619,3.04961,3.42303,1.55592,3.11184,4.66777,6.22369,1.92934,3.85869,5.78803,7.71737,2.30276,4.60553,6.90829,9.21106,2.67619,5.35237,8.02856,10.7047,3.04961,6.09921,9.14882,12.1984,3.42303,6.84606,10.2691,13.6921,0.6087,0.6087,1.2174,1.8261,2.4348,3.0435,3.6522,1.55592,2.55592,1.92934,2.92934,2.30276,3.30276,2.67619,3.67619,3.04961,4.04961,3.42303,4.42303,1.55592,2.55592,3.11184,4.11184,4.66777,5.66777,6.22369,7.22369,1.92934,2.92934,3.85869,4.85869,5.78803,6.78803,7.71737,8.71737,2.30276,3.30276,4.60553,5.60553,6.90829,7.90829,9.21106,10.2111,2.67619,3.67619,5.35237,6.35237,8.02856,9.02856,10.7047,11.7047,3.04961,4.04961,6.09921,7.09921,9.14882,10.1488,12.1984,13.1984,3.42303,4.42303,6.84606,7.84606,10.2691,11.2691,13.6921,14.6921
-0.0484179,0.768008,1.30134,1,3,0,0.910462,0.311184,0.311184,0.622369,0.622369,0.933553,1.24474,1.55592,1.92934,2.30276,2.67619,3.04961,3.42303,1.55592,3.11184,4.66777,6.22369,1.92934,3.85869,5.78803,7.71737,2.30276,4.60553,6.90829,9.21106,2.67619,5.35237,8.02856,10.7047,3.04961,6.09921,9.14882,12.1984,3.42303,6.84606,10.2691,13.6921,0.350054,0.350054,0.700108,1.05016,1.40022,1.75027,2.10032,1.55592,2.55592,1.92934,2.92934,2.30276,3.30276,2.67619,3.67619,3.04961,4.04961,3.42303,4.42303,1.55592,2.55592,3.11184,4.11184,4.66777,5.66777,6.22369,7.22369,1.92934,2.92934,3.85869,4.85869,5.78803,6.78803,7.71737,8.71737,2.30276,3.30276,4.60553,5.60553,6.90829,7.90829,9.21106,10.2111,2.67619,3.67619,5.35237,6.35237,8.02856,9.02856,10.7047,11.7047,3.04961,4.04961,6.09921,7.09921,9.14882,10.1488,12.1984,13.1984,3.42303,4.42303,6.84606,7.84606,10.2691,11.2691,13.6921,14.6921
-0.0589777,0.996476,1.30134,1,1,0,0.0735424,0.343446,0.343446,0.686893,0.686893,1.03034,1.37379,1.71723,2.12937,2.5415,2.95364,3.36577,3.77791,1.71723,3.43446,5.1517,6.86893,2.12937,4.25873,6.3881,8.51747,2.5415,5.08301,7.62451,10.166,2.95364,5.90728,8.86092,11.8146,3.36577,6.73155,10.0973,13.4631,3.77791,7.55582,11.3337,15.1116,-0.256875,-0.256875,-0.51375,-0.770625,-1.0275,-1.28438,-1.54125,1.71723,2.71723,2.12937,3.12937,2.5415,3.5415,2.95364,3.95364,3.36577,4.36577,3.77791,4.77791,1.71723,2.71723,3.43446,4.43446,5.1517,6.1517,6.86893,7.86893,2.12937,3.12937,4.25873,5.25873,6.3881,7.3881,8.51747,9.51747,2.5415,3.5415,5.08301,6.08301,7.62451,8.62451,10.166,11.166,2.95364,3.95364,5.90728,6.90728,8.86092,9.86092,11.8146,12.8146,3.36577,4.36577,6.73155,7.73155,10.0973,11.0973,13.4631,14.4631,3.77791,4.77791,7.55582,8.55582,11.3337,12.3337,15.1116,16.1116
-0.381342,0.753933,1.30134,2,3,0,1.27535,0.873317,0.873317,1.74663,1.74663,2.61995,3.49327,4.36659,5.41457,6.46255,7.51053,8.55851,9.60649,4.36659,8.73317,13.0998,17.4663,5.41457,10.8291,16.2437,21.6583,6.46255,12.9251,19.3876,25.8502,7.51053,15.0211,22.5316,30.0421,8.55851,17.117,25.6755,34.234,9.60649,19.213,28.8195,38.426,2.56295,2.56295,5.12591,7.68886,10.2518,12.8148,15.3777,4.36659,5.36659,5.41457,6.41457,6.46255,7.46255,7.51053,8.51053,8.55851,9.55851,9.60649,10.6065,4.36659,5.36659,8.73317,9.73317,13.0998,14.0998,17.4663,18.4663,5.41457,6.41457,10.8291,11.8291,16.2437,17.2437,21.6583,22.6583,6.46255,7.46255,12.9251,13.9251,19.3876,20.3876,25.8502,26.8502,7.51053,8.51053,15.0211,16.0211,22.5316,23.5316,30.0421,31.0421,8.55851,9.55851,17.117,18.117,25.6755,26.6755,34.234,35.234,9.60649,10.6065,19.213,20.213,28.8195,29.8195,38.426,39.426
-0.0654233,1,1.30134,1,1,0,0.277688,0.361727,0.361727,0.723454,0.723454,1.08518,1.44691,1.80864,2.24271,2.67678,3.11085,3.54493,3.979,1.80864,3.61727,5.42591,7.23454,2.24271,4.48542,6.72813,8.97084,2.67678,5.35356,8.03034,10.7071,3.11085,6.22171,9.33256,12.4434,3.54493,7.08985,10.6348,14.1797,3.979,7.958,11.937,15.916,0.724146,0.724146,1.44829,2.17244,2.89659,3.62073,4.34488,1.80864,2.80864,2.24271,3.24271,2.67678,3.67678,3.11085,4.11085,3.54493,4.54493,3.979,4.979,1.80864,2.80864,3.61727,4.61727,5.42591,6.42591,7.23454,8.23454,2.24271,3.24271,4.48542,5.48542,6.72813,7.72813,8.97084,9.97084,2.67678,3.67678,5.35356,6.35356,8.03034,9.03034,10.7071,11.7071,3.11085,4.11085,6.22171,7.22171,9.33256,10.3326,12.4434,13.4434,3.54493,4.54493,7.08985,8.08985,10.6348,11.6348,14.1797,15.1797,3.979,4.979,7.958,8.958,11.937,12.937,15.916,16.916
