# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = rectangles_model
# start_datetime = 2023-11-21 14:19:34 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184456750 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_rectangle_data/../../data/rectangles/rectangles_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,v.1,v.2,r.1,r.2,r.3,m.1.1,m.2.1,m.1.2,m.2.2,m.1.3,m.2.3,threeD.1.1.1,threeD.2.1.1,threeD.3.1.1,threeD.4.1.1,threeD.1.2.1,threeD.2.2.1,threeD.3.2.1,threeD.4.2.1,threeD.1.1.2,threeD.2.1.2,threeD.3.1.2,threeD.4.1.2,threeD.1.2.2,threeD.2.2.2,threeD.3.2.2,threeD.4.2.2,threeD.1.1.3,threeD.2.1.3,threeD.3.1.3,threeD.4.1.3,threeD.1.2.3,threeD.2.2.3,threeD.3.2.3,threeD.4.2.3,nu,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag,zm.1.1.real,zm.1.1.imag,zm.2.1.real,zm.2.1.imag,zm.1.2.real,zm.1.2.imag,zm.2.2.real,zm.2.2.imag,zm.1.3.real,zm.1.3.imag,zm.2.3.real,zm.2.3.imag,z3D.1.1.1.real,z3D.1.1.1.imag,z3D.2.1.1.real,z3D.2.1.1.imag,z3D.3.1.1.real,z3D.3.1.1.imag,z3D.4.1.1.real,z3D.4.1.1.imag,z3D.1.2.1.real,z3D.1.2.1.imag,z3D.2.2.1.real,z3D.2.2.1.imag,z3D.3.2.1.real,z3D.3.2.1.imag,z3D.4.2.1.real,z3D.4.2.1.imag,z3D.1.1.2.real,z3D.1.1.2.imag,z3D.2.1.2.real,z3D.2.1.2.imag,z3D.3.1.2.real,z3D.3.1.2.imag,z3D.4.1.2.real,z3D.4.1.2.imag,z3D.1.2.2.real,z3D.1.2.2.imag,z3D.2.2.2.real,z3D.2.2.2.imag,z3D.3.2.2.real,z3D.3.2.2.imag,z3D.4.2.2.real,z3D.4.2.2.imag,z3D.1.1.3.real,z3D.1.1.3.imag,z3D.2.1.3.real,z3D.2.1.3.imag,z3D.3.1.3.real,z3D.3.1.3.imag,z3D.4.1.3.real,z3D.4.1.3.imag,z3D.1.2.3.real,z3D.1.2.3.imag,z3D.2.2.3.real,z3D.2.2.3.imag,z3D.3.2.3.real,z3D.3.2.3.imag,z3D.4.2.3.real,z3D.4.2.3.imag
-0.00145277,0.999611,0.958013,1,3,0,0.0269488,0.0539031,0.0539031,0.107806,0.107806,0.161709,0.215612,0.269515,0.334199,0.398883,0.463566,0.52825,0.592934,0.269515,0.539031,0.808546,1.07806,0.334199,0.668398,1.0026,1.3368,0.398883,0.797765,1.19665,1.59553,0.463566,0.927132,1.3907,1.85426,0.52825,1.0565,1.58475,2.113,0.592934,1.18587,1.7788,2.37173,-1.0146,-1.0146,-2.02919,-3.04379,-4.05839,-5.07299,-6.08758,0.269515,1.26952,0.334199,1.3342,0.398883,1.39888,0.463566,1.46357,0.52825,1.52825,0.592934,1.59293,0.269515,1.26952,0.539031,1.53903,0.808546,1.80855,1.07806,2.07806,0.334199,1.3342,0.668398,1.6684,1.0026,2.0026,1.3368,2.3368,0.398883,1.39888,0.797765,1.79777,1.19665,2.19665,1.59553,2.59553,0.463566,1.46357,0.927132,1.92713,1.3907,2.3907,1.85426,2.85426,0.52825,1.52825,1.0565,2.0565,1.58475,2.58475,2.113,3.113,0.592934,1.59293,1.18587,2.18587,1.7788,2.7788,2.37173,3.37173
-0.0357953,0.996207,0.958013,2,3,0,0.0359189,-0.267564,-0.267564,-0.535128,-0.535128,-0.802693,-1.07026,-1.33782,-1.6589,-1.97998,-2.30105,-2.62213,-2.94321,-1.33782,-2.67564,-4.01346,-5.35128,-1.6589,-3.3178,-4.97669,-6.63559,-1.97998,-3.95995,-5.93993,-7.9199,-2.30105,-4.6021,-6.90316,-9.20421,-2.62213,-5.24426,-7.86639,-10.4885,-2.94321,-5.88641,-8.82962,-11.7728,-0.317578,-0.317578,-0.635155,-0.952733,-1.27031,-1.58789,-1.90547,-1.33782,-0.337821,-1.6589,-0.658898,-1.97998,-0.979975,-2.30105,-1.30105,-2.62213,-1.62213,-2.94321,-1.94321,-1.33782,-0.337821,-2.67564,-1.67564,-4.01346,-3.01346,-5.35128,-4.35128,-1.6589,-0.658898,-3.3178,-2.3178,-4.97669,-3.97669,-6.63559,-5.63559,-1.97998,-0.979975,-3.95995,-2.95995,-5.93993,-4.93993,-7.9199,-6.9199,-2.30105,-1.30105,-4.6021,-3.6021,-6.90316,-5.90316,-9.20421,-8.20421,-2.62213,-1.62213,-5.24426,-4.24426,-7.86639,-6.86639,-10.4885,-9.48852,-2.94321,-1.94321,-5.88641,-4.88641,-8.82962,-7.82962,-11.7728,-10.7728
-0.00553871,0.995004,0.958013,1,3,0,0.0752794,0.105249,0.105249,0.210499,0.210499,0.315748,0.420997,0.526247,0.652546,0.778845,0.905144,1.03144,1.15774,0.526247,1.05249,1.57874,2.10499,0.652546,1.30509,1.95764,2.61018,0.778845,1.55769,2.33653,3.11538,0.905144,1.81029,2.71543,3.62058,1.03144,2.06289,3.09433,4.12577,1.15774,2.31548,3.47323,4.63097,-0.292025,-0.292025,-0.584051,-0.876076,-1.1681,-1.46013,-1.75215,0.526247,1.52625,0.652546,1.65255,0.778845,1.77884,0.905144,1.90514,1.03144,2.03144,1.15774,2.15774,0.526247,1.52625,1.05249,2.05249,1.57874,2.57874,2.10499,3.10499,0.652546,1.65255,1.30509,2.30509,1.95764,2.95764,2.61018,3.61018,0.778845,1.77884,1.55769,2.55769,2.33653,3.33653,3.11538,4.11538,0.905144,1.90514,1.81029,2.81029,2.71543,3.71543,3.62058,4.62058,1.03144,2.03144,2.06289,3.06289,3.09433,4.09433,4.12577,5.12577,1.15774,2.15774,2.31548,3.31548,3.47323,4.47323,4.63097,5.63097
-0.0337347,0.989655,0.958013,1,3,0,0.0775783,-0.259749,-0.259749,-0.519497,-0.519497,-0.779246,-1.03899,-1.29874,-1.61044,-1.92214,-2.23384,-2.54554,-2.85724,-1.29874,-2.59749,-3.89623,-5.19497,-1.61044,-3.22088,-4.83133,-6.44177,-1.92214,-3.84428,-5.76642,-7.68856,-2.23384,-4.46768,-6.70152,-8.93536,-2.54554,-5.09108,-7.63661,-10.1822,-2.85724,-5.71447,-8.57171,-11.4289,-0.925703,-0.925703,-1.85141,-2.77711,-3.70281,-4.62851,-5.55422,-1.29874,-0.298744,-1.61044,-0.610442,-1.92214,-0.922141,-2.23384,-1.23384,-2.54554,-1.54554,-2.85724,-1.85724,-1.29874,-0.298744,-2.59749,-1.59749,-3.89623,-2.89623,-5.19497,-4.19497,-1.61044,-0.610442,-3.22088,-2.22088,-4.83133,-3.83133,-6.44177,-5.44177,-1.92214,-0.922141,-3.84428,-2.84428,-5.76642,-4.76642,-7.68856,-6.68856,-2.23384,-1.23384,-4.46768,-3.46768,-6.70152,-5.70152,-8.93536,-7.93536,-2.54554,-1.54554,-5.09108,-4.09108,-7.63661,-6.63661,-10.1822,-9.18215,-2.85724,-1.85724,-5.71447,-4.71447,-8.57171,-7.57171,-11.4289,-10.4289
-1.83868,0.702377,0.958013,1,3,0,2.35654,-1.91764,-1.91764,-3.83528,-3.83528,-5.75293,-7.67057,-9.58821,-11.8894,-14.1905,-16.4917,-18.7929,-21.0941,-9.58821,-19.1764,-28.7646,-38.3528,-11.8894,-23.7788,-35.6681,-47.5575,-14.1905,-28.3811,-42.5716,-56.7622,-16.4917,-32.9834,-49.4752,-65.9669,-18.7929,-37.5858,-56.3787,-75.1716,-21.0941,-42.1881,-63.2822,-84.3762,-2.13253,-2.13253,-4.26506,-6.39758,-8.53011,-10.6626,-12.7952,-9.58821,-8.58821,-11.8894,-10.8894,-14.1905,-13.1905,-16.4917,-15.4917,-18.7929,-17.7929,-21.0941,-20.0941,-9.58821,-8.58821,-19.1764,-18.1764,-28.7646,-27.7646,-38.3528,-37.3528,-11.8894,-10.8894,-23.7788,-22.7788,-35.6681,-34.6681,-47.5575,-46.5575,-14.1905,-13.1905,-28.3811,-27.3811,-42.5716,-41.5716,-56.7622,-55.7622,-16.4917,-15.4917,-32.9834,-31.9834,-49.4752,-48.4752,-65.9669,-64.9669,-18.7929,-17.7929,-37.5858,-36.5858,-56.3787,-55.3787,-75.1716,-74.1716,-21.0941,-20.0941,-42.1881,-41.1881,-63.2822,-62.2822,-84.3762,-83.3762
-2.51896,0.874679,0.958013,1,1,0,2.71576,-2.24453,-2.24453,-4.48907,-4.48907,-6.7336,-8.97813,-11.2227,-13.9161,-16.6095,-19.303,-21.9964,-24.6899,-11.2227,-22.4453,-33.668,-44.8907,-13.9161,-27.8322,-41.7483,-55.6644,-16.6095,-33.2191,-49.8286,-66.4382,-19.303,-38.606,-57.9089,-77.2119,-21.9964,-43.9928,-65.9893,-87.9857,-24.6899,-49.3797,-74.0696,-98.7594,-3.69647,-3.69647,-7.39294,-11.0894,-14.7859,-18.4824,-22.1788,-11.2227,-10.2227,-13.9161,-12.9161,-16.6095,-15.6095,-19.303,-18.303,-21.9964,-20.9964,-24.6899,-23.6899,-11.2227,-10.2227,-22.4453,-21.4453,-33.668,-32.668,-44.8907,-43.8907,-13.9161,-12.9161,-27.8322,-26.8322,-41.7483,-40.7483,-55.6644,-54.6644,-16.6095,-15.6095,-33.2191,-32.2191,-49.8286,-48.8286,-66.4382,-65.4382,-19.303,-18.303,-38.606,-37.606,-57.9089,-56.9089,-77.2119,-76.2119,-21.9964,-20.9964,-43.9928,-42.9928,-65.9893,-64.9893,-87.9857,-86.9857,-24.6899,-23.6899,-49.3797,-48.3797,-74.0696,-73.0696,-98.7594,-97.7594
-0.114695,0.963024,0.958013,1,3,0,2.53981,-0.478947,-0.478947,-0.957895,-0.957895,-1.43684,-1.91579,-2.39474,-2.96947,-3.54421,-4.11895,-4.69369,-5.26842,-2.39474,-4.78947,-7.18421,-9.57895,-2.96947,-5.93895,-8.90842,-11.8779,-3.54421,-7.08842,-10.6326,-14.1768,-4.11895,-8.2379,-12.3568,-16.4758,-4.69369,-9.38737,-14.0811,-18.7747,-5.26842,-10.5368,-15.8053,-21.0737,-0.825117,-0.825117,-1.65023,-2.47535,-3.30047,-4.12559,-4.9507,-2.39474,-1.39474,-2.96947,-1.96947,-3.54421,-2.54421,-4.11895,-3.11895,-4.69369,-3.69369,-5.26842,-4.26842,-2.39474,-1.39474,-4.78947,-3.78947,-7.18421,-6.18421,-9.57895,-8.57895,-2.96947,-1.96947,-5.93895,-4.93895,-8.90842,-7.90842,-11.8779,-10.8779,-3.54421,-2.54421,-7.08842,-6.08842,-10.6326,-9.63263,-14.1768,-13.1768,-4.11895,-3.11895,-8.2379,-7.2379,-12.3568,-11.3568,-16.4758,-15.4758,-4.69369,-3.69369,-9.38737,-8.38737,-14.0811,-13.0811,-18.7747,-17.7747,-5.26842,-4.26842,-10.5368,-9.53684,-15.8053,-14.8053,-21.0737,-20.0737
-0.142252,0.994591,0.958013,1,1,0,0.157614,-0.533389,-0.533389,-1.06678,-1.06678,-1.60017,-2.13356,-2.66694,-3.30701,-3.94708,-4.58714,-5.22721,-5.86728,-2.66694,-5.33389,-8.00083,-10.6678,-3.30701,-6.61402,-9.92103,-13.228,-3.94708,-7.89416,-11.8412,-15.7883,-4.58714,-9.17429,-13.7614,-18.3486,-5.22721,-10.4544,-15.6816,-20.9088,-5.86728,-11.7346,-17.6018,-23.4691,0.0945838,0.0945838,0.189168,0.283751,0.378335,0.472919,0.567503,-2.66694,-1.66694,-3.30701,-2.30701,-3.94708,-2.94708,-4.58714,-3.58714,-5.22721,-4.22721,-5.86728,-4.86728,-2.66694,-1.66694,-5.33389,-4.33389,-8.00083,-7.00083,-10.6678,-9.66778,-3.30701,-2.30701,-6.61402,-5.61402,-9.92103,-8.92103,-13.228,-12.228,-3.94708,-2.94708,-7.89416,-6.89416,-11.8412,-10.8412,-15.7883,-14.7883,-4.58714,-3.58714,-9.17429,-8.17429,-13.7614,-12.7614,-18.3486,-17.3486,-5.22721,-4.22721,-10.4544,-9.45442,-15.6816,-14.6816,-20.9088,-19.9088,-5.86728,-4.86728,-11.7346,-10.7346,-17.6018,-16.6018,-23.4691,-22.4691
-3.00885,0.603428,0.958013,1,3,0,3.5869,-2.4531,-2.4531,-4.9062,-4.9062,-7.3593,-9.8124,-12.2655,-15.2092,-18.1529,-21.0967,-24.0404,-26.9841,-12.2655,-24.531,-36.7965,-49.062,-15.2092,-30.4184,-45.6277,-60.8369,-18.1529,-36.3059,-54.4588,-72.6117,-21.0967,-42.1933,-63.29,-84.3866,-24.0404,-48.0808,-72.1211,-96.1615,-26.9841,-53.9682,-80.9523,-107.936,-0.675751,-0.675751,-1.3515,-2.02725,-2.703,-3.37875,-4.0545,-12.2655,-11.2655,-15.2092,-14.2092,-18.1529,-17.1529,-21.0967,-20.0967,-24.0404,-23.0404,-26.9841,-25.9841,-12.2655,-11.2655,-24.531,-23.531,-36.7965,-35.7965,-49.062,-48.062,-15.2092,-14.2092,-30.4184,-29.4184,-45.6277,-44.6277,-60.8369,-59.8369,-18.1529,-17.1529,-36.3059,-35.3059,-54.4588,-53.4588,-72.6117,-71.6117,-21.0967,-20.0967,-42.1933,-41.1933,-63.29,-62.29,-84.3866,-83.3866,-24.0404,-23.0404,-48.0808,-47.0808,-72.1211,-71.1211,-96.1615,-95.1615,-26.9841,-25.9841,-53.9682,-52.9682,-80.9523,-79.9523,-107.936,-106.936
-0.00280274,0.89918,0.958013,1,3,0,3.96728,0.0748697,0.0748697,0.149739,0.149739,0.224609,0.299479,0.374349,0.464192,0.554036,0.64388,0.733724,0.823567,0.374349,0.748697,1.12305,1.49739,0.464192,0.928385,1.39258,1.85677,0.554036,1.10807,1.66211,2.21614,0.64388,1.28776,1.93164,2.57552,0.733724,1.46745,2.20117,2.93489,0.823567,1.64713,2.4707,3.29427,-0.162685,-0.162685,-0.325371,-0.488056,-0.650741,-0.813426,-0.976112,0.374349,1.37435,0.464192,1.46419,0.554036,1.55404,0.64388,1.64388,0.733724,1.73372,0.823567,1.82357,0.374349,1.37435,0.748697,1.7487,1.12305,2.12305,1.49739,2.49739,0.464192,1.46419,0.928385,1.92838,1.39258,2.39258,1.85677,2.85677,0.554036,1.55404,1.10807,2.10807,1.66211,2.66211,2.21614,3.21614,0.64388,1.64388,1.28776,2.28776,1.93164,2.93164,2.57552,3.57552,0.733724,1.73372,1.46745,2.46745,2.20117,3.20117,2.93489,3.93489,0.823567,1.82357,1.64713,2.64713,2.4707,3.4707,3.29427,4.29427
-0.171078,0.967002,0.958013,1,3,0,0.2208,0.58494,0.58494,1.16988,1.16988,1.75482,2.33976,2.9247,3.62663,4.32856,5.03049,5.73242,6.43435,2.9247,5.8494,8.77411,11.6988,3.62663,7.25326,10.8799,14.5065,4.32856,8.65712,12.9857,17.3142,5.03049,10.061,15.0915,20.122,5.73242,11.4648,17.1973,22.9297,6.43435,12.8687,19.303,25.7374,1.31201,1.31201,2.62403,3.93604,5.24806,6.56007,7.87209,2.9247,3.9247,3.62663,4.62663,4.32856,5.32856,5.03049,6.03049,5.73242,6.73242,6.43435,7.43435,2.9247,3.9247,5.8494,6.8494,8.77411,9.77411,11.6988,12.6988,3.62663,4.62663,7.25326,8.25326,10.8799,11.8799,14.5065,15.5065,4.32856,5.32856,8.65712,9.65712,12.9857,13.9857,17.3142,18.3142,5.03049,6.03049,10.061,11.061,15.0915,16.0915,20.122,21.122,5.73242,6.73242,11.4648,12.4648,17.1973,18.1973,22.9297,23.9297,6.43435,7.43435,12.8687,13.8687,19.303,20.303,25.7374,26.7374
-0.0802659,1,0.958013,2,3,0,0.154547,0.400664,0.400664,0.801328,0.801328,1.20199,1.60266,2.00332,2.48412,2.96492,3.44571,3.92651,4.40731,2.00332,4.00664,6.00996,8.01328,2.48412,4.96824,7.45235,9.93647,2.96492,5.92983,8.89475,11.8597,3.44571,6.89142,10.3371,13.7828,3.92651,7.85302,11.7795,15.706,4.40731,8.81461,13.2219,17.6292,0.416098,0.416098,0.832196,1.24829,1.66439,2.08049,2.49659,2.00332,3.00332,2.48412,3.48412,2.96492,3.96492,3.44571,4.44571,3.92651,4.92651,4.40731,5.40731,2.00332,3.00332,4.00664,5.00664,6.00996,7.00996,8.01328,9.01328,2.48412,3.48412,4.96824,5.96824,7.45235,8.45235,9.93647,10.9365,2.96492,3.96492,5.92983,6.92983,8.89475,9.89475,11.8597,12.8597,3.44571,4.44571,6.89142,7.89142,10.3371,11.3371,13.7828,14.7828,3.92651,4.92651,7.85302,8.85302,11.7795,12.7795,15.706,16.706,4.40731,5.40731,8.81461,9.81461,13.2219,14.2219,17.6292,18.6292
-0.260968,0.926789,0.958013,1,3,0,0.707717,-0.722451,-0.722451,-1.4449,-1.4449,-2.16735,-2.8898,-3.61225,-4.4792,-5.34614,-6.21308,-7.08002,-7.94696,-3.61225,-7.22451,-10.8368,-14.449,-4.4792,-8.95839,-13.4376,-17.9168,-5.34614,-10.6923,-16.0384,-21.3845,-6.21308,-12.4262,-18.6392,-24.8523,-7.08002,-14.16,-21.2401,-28.3201,-7.94696,-15.8939,-23.8409,-31.7878,-0.229832,-0.229832,-0.459664,-0.689496,-0.919328,-1.14916,-1.37899,-3.61225,-2.61225,-4.4792,-3.4792,-5.34614,-4.34614,-6.21308,-5.21308,-7.08002,-6.08002,-7.94696,-6.94696,-3.61225,-2.61225,-7.22451,-6.22451,-10.8368,-9.83676,-14.449,-13.449,-4.4792,-3.4792,-8.95839,-7.95839,-13.4376,-12.4376,-17.9168,-16.9168,-5.34614,-4.34614,-10.6923,-9.69227,-16.0384,-15.0384,-21.3845,-20.3845,-6.21308,-5.21308,-12.4262,-11.4262,-18.6392,-17.6392,-24.8523,-23.8523,-7.08002,-6.08002,-14.16,-13.16,-21.2401,-20.2401,-28.3201,-27.3201,-7.94696,-6.94696,-15.8939,-14.8939,-23.8409,-22.8409,-31.7878,-30.7878
-0.500224,0.939034,0.958013,2,3,0,0.921074,-1.00022,-1.00022,-2.00045,-2.00045,-3.00067,-4.0009,-5.00112,-6.20139,-7.40166,-8.60193,-9.8022,-11.0025,-5.00112,-10.0022,-15.0034,-20.0045,-6.20139,-12.4028,-18.6042,-24.8056,-7.40166,-14.8033,-22.205,-29.6066,-8.60193,-17.2039,-25.8058,-34.4077,-9.8022,-19.6044,-29.4066,-39.2088,-11.0025,-22.0049,-33.0074,-44.0099,-1.59552,-1.59552,-3.19105,-4.78657,-6.3821,-7.97762,-9.57314,-5.00112,-4.00112,-6.20139,-5.20139,-7.40166,-6.40166,-8.60193,-7.60193,-9.8022,-8.8022,-11.0025,-10.0025,-5.00112,-4.00112,-10.0022,-9.00224,-15.0034,-14.0034,-20.0045,-19.0045,-6.20139,-5.20139,-12.4028,-11.4028,-18.6042,-17.6042,-24.8056,-23.8056,-7.40166,-6.40166,-14.8033,-13.8033,-22.205,-21.205,-29.6066,-28.6066,-8.60193,-7.60193,-17.2039,-16.2039,-25.8058,-24.8058,-34.4077,-33.4077,-9.8022,-8.8022,-19.6044,-18.6044,-29.4066,-28.4066,-39.2088,-38.2088,-11.0025,-10.0025,-22.0049,-21.0049,-33.0074,-32.0074,-44.0099,-43.0099
-0.842142,0.934916,0.958013,1,1,0,0.871038,-1.2978,-1.2978,-2.5956,-2.5956,-3.8934,-5.1912,-6.489,-8.04636,-9.60372,-11.1611,-12.7184,-14.2758,-6.489,-12.978,-19.467,-25.956,-8.04636,-16.0927,-24.1391,-32.1854,-9.60372,-19.2074,-28.8112,-38.4149,-11.1611,-22.3222,-33.4832,-44.6443,-12.7184,-25.4369,-38.1553,-50.8738,-14.2758,-28.5516,-42.8274,-57.1032,-1.36103,-1.36103,-2.72206,-4.08309,-5.44412,-6.80516,-8.16619,-6.489,-5.489,-8.04636,-7.04636,-9.60372,-8.60372,-11.1611,-10.1611,-12.7184,-11.7184,-14.2758,-13.2758,-6.489,-5.489,-12.978,-11.978,-19.467,-18.467,-25.956,-24.956,-8.04636,-7.04636,-16.0927,-15.0927,-24.1391,-23.1391,-32.1854,-31.1854,-9.60372,-8.60372,-19.2074,-18.2074,-28.8112,-27.8112,-38.4149,-37.4149,-11.1611,-10.1611,-22.3222,-21.3222,-33.4832,-32.4832,-44.6443,-43.6443,-12.7184,-11.7184,-25.4369,-24.4369,-38.1553,-37.1553,-50.8738,-49.8738,-14.2758,-13.2758,-28.5516,-27.5516,-42.8274,-41.8274,-57.1032,-56.1032
-1.44813,0.887565,0.958013,1,1,0,1.49303,-1.70184,-1.70184,-3.40368,-3.40368,-5.10552,-6.80735,-8.50919,-10.5514,-12.5936,-14.6358,-16.678,-18.7202,-8.50919,-17.0184,-25.5276,-34.0368,-10.5514,-21.1028,-31.6542,-42.2056,-12.5936,-25.1872,-37.7808,-50.3744,-14.6358,-29.2716,-43.9074,-58.5432,-16.678,-33.356,-50.034,-66.7121,-18.7202,-37.4404,-56.1607,-74.8809,-1.22809,-1.22809,-2.45618,-3.68427,-4.91236,-6.14046,-7.36855,-8.50919,-7.50919,-10.5514,-9.5514,-12.5936,-11.5936,-14.6358,-13.6358,-16.678,-15.678,-18.7202,-17.7202,-8.50919,-7.50919,-17.0184,-16.0184,-25.5276,-24.5276,-34.0368,-33.0368,-10.5514,-9.5514,-21.1028,-20.1028,-31.6542,-30.6542,-42.2056,-41.2056,-12.5936,-11.5936,-25.1872,-24.1872,-37.7808,-36.7808,-50.3744,-49.3744,-14.6358,-13.6358,-29.2716,-28.2716,-43.9074,-42.9074,-58.5432,-57.5432,-16.678,-15.678,-33.356,-32.356,-50.034,-49.034,-66.7121,-65.7121,-18.7202,-17.7202,-37.4404,-36.4404,-56.1607,-55.1607,-74.8809,-73.8809
-1.71982,0.947929,0.958013,1,1,0,1.93147,-1.85463,-1.85463,-3.70925,-3.70925,-5.56388,-7.4185,-9.27313,-11.4987,-13.7242,-15.9498,-18.1753,-20.4009,-9.27313,-18.5463,-27.8194,-37.0925,-11.4987,-22.9974,-34.496,-45.9947,-13.7242,-27.4485,-41.1727,-54.8969,-15.9498,-31.8996,-47.8493,-63.7991,-18.1753,-36.3507,-54.526,-72.7013,-20.4009,-40.8018,-61.2026,-81.6035,-1.683,-1.683,-3.366,-5.049,-6.73199,-8.41499,-10.098,-9.27313,-8.27313,-11.4987,-10.4987,-13.7242,-12.7242,-15.9498,-14.9498,-18.1753,-17.1753,-20.4009,-19.4009,-9.27313,-8.27313,-18.5463,-17.5463,-27.8194,-26.8194,-37.0925,-36.0925,-11.4987,-10.4987,-22.9974,-21.9974,-34.496,-33.496,-45.9947,-44.9947,-13.7242,-12.7242,-27.4485,-26.4485,-41.1727,-40.1727,-54.8969,-53.8969,-15.9498,-14.9498,-31.8996,-30.8996,-47.8493,-46.8493,-63.7991,-62.7991,-18.1753,-17.1753,-36.3507,-35.3507,-54.526,-53.526,-72.7013,-71.7013,-20.4009,-19.4009,-40.8018,-39.8018,-61.2026,-60.2026,-81.6035,-80.6035
-1.22785,1,0.958013,1,1,0,1.74735,-1.56707,-1.56707,-3.13413,-3.13413,-4.7012,-6.26827,-7.83533,-9.71581,-11.5963,-13.4768,-15.3572,-17.2377,-7.83533,-15.6707,-23.506,-31.3413,-9.71581,-19.4316,-29.1474,-38.8632,-11.5963,-23.1926,-34.7889,-46.3852,-13.4768,-26.9535,-40.4303,-53.9071,-15.3572,-30.7145,-46.0717,-61.429,-17.2377,-34.4755,-51.7132,-68.9509,-0.471029,-0.471029,-0.942058,-1.41309,-1.88412,-2.35515,-2.82617,-7.83533,-6.83533,-9.71581,-8.71581,-11.5963,-10.5963,-13.4768,-12.4768,-15.3572,-14.3572,-17.2377,-16.2377,-7.83533,-6.83533,-15.6707,-14.6707,-23.506,-22.506,-31.3413,-30.3413,-9.71581,-8.71581,-19.4316,-18.4316,-29.1474,-28.1474,-38.8632,-37.8632,-11.5963,-10.5963,-23.1926,-22.1926,-34.7889,-33.7889,-46.3852,-45.3852,-13.4768,-12.4768,-26.9535,-25.9535,-40.4303,-39.4303,-53.9071,-52.9071,-15.3572,-14.3572,-30.7145,-29.7145,-46.0717,-45.0717,-61.429,-60.429,-17.2377,-16.2377,-34.4755,-33.4755,-51.7132,-50.7132,-68.9509,-67.9509
-0.0143071,0.933525,0.958013,1,3,0,1.78471,0.169157,0.169157,0.338314,0.338314,0.507472,0.676629,0.845786,1.04877,1.25176,1.45475,1.65774,1.86073,0.845786,1.69157,2.53736,3.38314,1.04877,2.09755,3.14632,4.1951,1.25176,2.50353,3.75529,5.00705,1.45475,2.9095,4.36426,5.81901,1.65774,3.31548,4.97322,6.63096,1.86073,3.72146,5.58219,7.44292,-1.29956,-1.29956,-2.59912,-3.89868,-5.19825,-6.49781,-7.79737,0.845786,1.84579,1.04877,2.04877,1.25176,2.25176,1.45475,2.45475,1.65774,2.65774,1.86073,2.86073,0.845786,1.84579,1.69157,2.69157,2.53736,3.53736,3.38314,4.38314,1.04877,2.04877,2.09755,3.09755,3.14632,4.14632,4.1951,5.1951,1.25176,2.25176,2.50353,3.50353,3.75529,4.75529,5.00705,6.00705,1.45475,2.45475,2.9095,3.9095,4.36426,5.36426,5.81901,6.81901,1.65774,2.65774,3.31548,4.31548,4.97322,5.97322,6.63096,7.63096,1.86073,2.86073,3.72146,4.72146,5.58219,6.58219,7.44292,8.44292
-0.0130206,0.995006,0.958013,1,3,0,0.0582967,-0.161373,-0.161373,-0.322746,-0.322746,-0.484119,-0.645492,-0.806865,-1.00051,-1.19416,-1.38781,-1.58145,-1.7751,-0.806865,-1.61373,-2.42059,-3.22746,-1.00051,-2.00102,-3.00154,-4.00205,-1.19416,-2.38832,-3.58248,-4.77664,-1.38781,-2.77561,-4.16342,-5.55123,-1.58145,-3.16291,-4.74436,-6.32582,-1.7751,-3.5502,-5.32531,-7.10041,-0.677283,-0.677283,-1.35457,-2.03185,-2.70913,-3.38642,-4.0637,-0.806865,0.193135,-1.00051,-0.000512307,-1.19416,-0.19416,-1.38781,-0.387807,-1.58145,-0.581455,-1.7751,-0.775102,-0.806865,0.193135,-1.61373,-0.61373,-2.42059,-1.42059,-3.22746,-2.22746,-1.00051,-0.000512307,-2.00102,-1.00102,-3.00154,-2.00154,-4.00205,-3.00205,-1.19416,-0.19416,-2.38832,-1.38832,-3.58248,-2.58248,-4.77664,-3.77664,-1.38781,-0.387807,-2.77561,-1.77561,-4.16342,-3.16342,-5.55123,-4.55123,-1.58145,-0.581455,-3.16291,-2.16291,-4.74436,-3.74436,-6.32582,-5.32582,-1.7751,-0.775102,-3.5502,-2.5502,-5.32531,-4.32531,-7.10041,-6.10041
