# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = pure_01_model
# start_datetime = 2023-12-14 14:11:26 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 1876201643 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/data/pure_01/pure_01_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-97-g305c045
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,mu,nu,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,bar:1,bar:2,bar2:1,bar2:2:1,bar2:2:2,bar3:1,bar3:2:1,bar3:2:2:1,bar3:2:2:2,z.real,z.imag,zv.1.real,zv.1.imag,zv.2.real,zv.2.imag
-4.82048,0.998444,0.501231,3,7,0,11.8797,1.34391,-0.939948,-0.39573,0.0237875,0.162286,1.35505,-0.347758,-0.30428,-0.583786,1.40813,0.356035,-0.937684,0.196472,-0.577488,0.530684,-0.176886,0.531963,-0.530051,-0.39573,-0.791461,-1.18719,-1.58292,-1.97865,-2.37438
-10.5967,0.858763,0.501231,3,7,0,14.6214,-0.0154566,-1.42539,-2.85826,0.109466,-0.452277,-1.48987,0.665017,-0.0190054,-0.860451,2.12255,-1.13005,0.461517,-0.245829,0.427996,1.68806,-1.54067,-0.979342,-1.03339,-2.85826,-5.71653,-8.57479,-11.4331,-14.2913,-17.1496
-9.21207,0.915037,0.501231,3,7,0,16.764,-0.17194,0.48023,1.49449,-0.125047,0.455751,1.48801,-0.785345,0.0433306,1.23325,-2.07836,1.06776,-0.43176,0.465162,-0.418821,-1.63889,1.35529,0.894594,1.09418,1.49449,2.98897,4.48346,5.97794,7.47243,8.96691
-7.85257,0.979693,0.501231,3,7,0,16.3467,0.214767,0.129846,-0.517624,0.895446,1.77035,0.375752,0.341938,0.656488,0.620594,-0.559975,-1.52436,-0.71272,1.02349,-1.53934,-0.840451,1.58522,0.612916,0.235526,-0.517624,-1.03525,-1.55287,-2.0705,-2.58812,-3.10575
-8.08339,0.974211,0.501231,3,7,0,14.6032,0.395121,-0.457304,0.588682,-0.563442,0.229207,0.711551,-0.721081,0.3957,0.732363,-1.88632,-1.55406,-1.83471,-0.0564901,-0.911496,-1.2488,0.790386,-0.276438,0.429109,0.588682,1.17736,1.76605,2.35473,2.94341,3.53209
-7.60533,1,0.501231,3,7,0,14.4687,-1.61564,0.632743,-0.131927,-0.962079,1.1237,-0.749805,0.122486,-1.03111,-0.607659,-1.71914,-0.696926,1.14354,0.122724,-0.515055,0.0921778,-0.886173,-0.349623,1.21331,-0.131927,-0.263854,-0.395781,-0.527708,-0.659635,-0.791562
-7.52937,0.992043,0.501231,3,7,0,15.3121,0.784721,-1.48919,-1.07421,0.492866,0.509201,-0.257967,-0.379247,-0.0386487,-0.44277,-0.0019411,1.19876,-1.19394,0.696842,-0.53568,-0.33044,0.197953,2.71177,0.076127,-1.07421,-2.14842,-3.22262,-4.29683,-5.37104,-6.44525
-5.02641,0.861437,0.501231,3,7,0,14.6228,0.692574,0.866151,1.0289,-1.55543,-0.567933,0.421913,-0.54459,0.839018,-0.173358,0.675003,0.122886,0.900051,-0.0772391,-0.980282,-0.159617,0.816557,-0.863848,-1.0769,1.0289,2.05781,3.08671,4.11562,5.14452,6.17343
-3.82838,1,0.501231,3,7,0,7.45168,-0.15398,0.76417,1.46434,-0.687161,-0.219218,0.834904,-1.13077,-0.407813,-0.244496,0.928871,0.218094,0.373461,0.668197,-0.807944,-0.467083,1.05467,-0.139796,-0.581095,1.46434,2.92867,4.39301,5.85734,7.32168,8.78601
-6.76341,0.837452,0.501231,3,7,0,10.9872,-1.09486,-0.218179,-0.173095,-0.398312,0.886138,-0.49106,2.16183,0.929207,0.358672,0.996825,-1.07021,-0.720158,0.70461,0.100186,0.437448,-0.664402,0.292219,1.24318,-0.173095,-0.346191,-0.519286,-0.692381,-0.865477,-1.03857
-7.02761,0.909268,0.501231,3,7,0,12.0357,1.09619,1.58937,0.34574,0.221716,-0.681987,0.404501,-1.78576,-0.965685,-0.728333,0.424814,0.660721,0.950776,-0.703884,-0.461389,-0.416405,0.280583,-0.739502,-0.650185,0.34574,0.69148,1.03722,1.38296,1.7287,2.07444
-9.96695,0.826121,0.501231,3,7,0,20.3128,-0.569027,0.236129,-0.0365485,0.894561,1.41512,-0.0807903,2.18351,1.26157,1.00108,-0.158287,-1.01969,0.0681764,0.593145,1.22972,1.43411,-0.371773,1.75892,1.04261,-0.0365485,-0.073097,-0.109646,-0.146194,-0.182743,-0.219291
-11.9801,0.90419,0.501231,3,7,0,20.841,0.750205,0.0334689,0.977898,-1.64801,-0.392204,-0.425184,-0.279528,-0.29611,-0.80383,1.70853,-0.815263,1.40822,-1.92932,-2.44157,-1.62137,-0.662024,-0.164774,0.545112,0.977898,1.9558,2.93369,3.91159,4.88949,5.86739
-12.8793,0.958322,0.501231,3,7,0,23.7805,0.755945,0.52056,1.56404,-0.775412,0.529122,0.0747851,-0.664707,-0.84222,-0.483325,-1.33841,-1.37245,1.69572,-0.331969,-2.4271,-2.37204,1.27454,-0.863005,1.00425,1.56404,3.12808,4.69212,6.25617,7.82021,9.38425
-7.61912,0.934948,0.501231,3,7,0,20.6441,0.473468,0.72633,1.28687,-0.524218,0.342581,0.161886,0.670031,-0.15111,1.67139,1.59159,-0.376313,-0.795931,0.175582,0.626879,0.19655,-1.01978,1.97919,-1.32694,1.28687,2.57373,3.8606,5.14747,6.43434,7.7212
-8.11707,0.86967,0.501231,3,7,0,15.3143,-0.346128,-0.797093,-0.476229,1.14354,-0.664286,0.645814,-0.598865,0.313533,-1.85435,-1.37415,0.313568,0.195849,-0.0238854,-0.801435,-0.412683,1.10955,-2.1678,0.738809,-0.476229,-0.952458,-1.42869,-1.90492,-2.38114,-2.85737
-7.37533,0.826878,0.501231,3,7,0,16.8066,0.0187289,-1.00308,-1.31102,0.269082,0.481578,-0.335325,-0.677753,1.35551,1.03399,-0.212489,0.0909639,0.403284,-1.95478,1.36999,0.542997,-0.0400366,1.90749,0.132698,-1.31102,-2.62203,-3.93305,-5.24406,-6.55508,-7.86609
-8.4699,0.669561,0.501231,3,7,0,18.7306,-0.680221,-1.20721,-0.297733,1.04502,0.393456,1.26195,1.51195,-0.567316,0.720505,-0.101001,-0.752028,-0.472113,0.69377,-2.3929,0.436528,0.152246,1.00208,-0.0488839,-0.297733,-0.595465,-0.893198,-1.19093,-1.48866,-1.7864
-11.4014,0.972302,0.501231,3,7,0,18.9694,0.0296198,2.73997,2.74875,0.66263,-0.308481,-0.700359,-0.584981,1.16028,-0.191126,1.50147,-0.0360178,-1.55945,0.0285444,2.15076,0.272373,-1.64247,-0.656395,0.166657,2.74875,5.49749,8.24624,10.995,13.7437,16.4925
-8.84702,1,0.501231,3,7,0,18.572,0.00207328,1.08849,2.56132,0.689991,-0.580079,-0.901535,0.195758,0.0668578,-1.13332,1.62788,0.866705,0.966728,-1.48077,-1.13775,-0.482446,1.09651,-0.146078,-1.45194,2.56132,5.12265,7.68397,10.2453,12.8066,15.3679
-6.41364,0.98914,0.501231,3,7,0,16.0026,0.306136,-0.396008,-1.07818,0.0666565,-1.19015,0.544286,1.09849,-0.344306,1.32421,0.363631,-0.364633,0.824556,1.3193,0.728389,0.0511975,0.562776,-1.46575,1.2773,-1.07818,-2.15636,-3.23455,-4.31273,-5.39091,-6.46909
-3.54713,0.992375,0.501231,3,7,0,10.0065,0.793192,0.33858,0.713411,0.359271,1.30149,0.0483343,-0.62953,-0.367691,-1.33906,-0.0722758,0.827355,-0.590107,-0.0997194,0.494201,-0.445107,-0.588084,-0.374549,0.289346,0.713411,1.42682,2.14023,2.85364,3.56705,4.28047
-3.97137,0.861123,0.501231,3,7,0,9.80063,0.906846,0.553197,0.193768,-0.162417,0.791925,0.305297,-1.227,-0.170481,-1.08832,0.884782,1.35154,-0.0201662,-0.0805689,0.114551,-0.323034,-0.648292,0.205049,0.152335,0.193768,0.387536,0.581304,0.775072,0.96884,1.16261
-9.00077,0.825076,0.501231,3,7,0,14.9557,0.452797,-1.09239,-1.04467,-1.34658,0.00607302,2.35271,-0.280017,-0.0386569,1.22437,-1.61574,0.115614,0.25212,0.0926288,-0.614297,0.0925942,-0.136867,-1.2512,-1.73409,-1.04467,-2.08934,-3.13401,-4.17868,-5.22335,-6.26802
-5.07067,0.981824,0.501231,3,7,0,14.9453,-0.483952,-0.0758158,-0.609598,-0.339886,0.4497,-1.21901,-0.0360694,-1.00401,-0.668682,-0.843239,1.37227,1.66591,0.313995,0.200354,-0.327248,0.158742,-0.0700684,0.843129,-0.609598,-1.2192,-1.82879,-2.43839,-3.04799,-3.65759
-5.49816,0.952108,0.501231,3,7,0,8.63058,0.169999,-0.860794,-0.134192,1.23114,-0.143114,1.1709,0.29468,1.50804,0.202144,-0.0369858,-0.0535044,-1.46998,0.0420953,0.496188,0.77151,-0.13323,-0.347917,-1.1146,-0.134192,-0.268384,-0.402575,-0.536767,-0.670959,-0.805151
-4.22684,0.95511,0.501231,3,7,0,11.8182,-0.167204,0.18272,0.109894,0.16138,-0.360072,0.821046,-1.22128,0.537061,-0.356378,0.18401,-0.734756,-0.877108,0.573445,0.502523,-0.135134,1.69731,-0.419562,0.806634,0.109894,0.219788,0.329682,0.439576,0.54947,0.659364
-6.10513,0.892637,0.501231,3,7,0,10.8307,-0.0135652,1.55813,1.2784,0.948122,0.871905,-0.157275,1.62646,-0.412626,0.221766,-0.208292,0.992114,1.22577,-0.630437,-0.0906601,0.247055,-1.31237,0.658944,0.0436559,1.2784,2.55679,3.83519,5.11358,6.39198,7.67037
-9.23547,0.700596,0.501231,3,7,0,16.017,1.52162,-0.406739,1.1708,1.4722,-0.591987,-0.0692788,-0.465578,1.43753,-0.499377,-0.973914,1.23565,0.473662,-0.623596,-0.997769,-0.340038,0.310998,0.15324,2.03134,1.1708,2.3416,3.51239,4.68319,5.85399,7.02479
-10.7184,0.90657,0.501231,3,7,0,21.4238,0.893748,1.24072,2.45262,0.413621,-0.950373,-2.26449,-1.17669,0.591601,0.470114,0.13706,1.60349,0.886674,0.691305,-0.231668,1.44086,-0.936245,-1.01156,1.26038,2.45262,4.90525,7.35787,9.81049,12.2631,14.7157
-8.4797,0.968744,0.501231,3,7,0,19.9026,-0.142425,1.16681,0.975531,1.12522,0.247853,-1.5455,0.242174,-0.715557,2.17659,-0.887854,-0.0370455,1.53428,0.796039,-0.549181,0.996879,-0.869752,0.763648,-0.323093,0.975531,1.95106,2.92659,3.90213,4.87766,5.85319
-8.46151,0.906851,0.501231,3,7,0,16.9178,0.553841,0.581227,2.03189,-0.791331,0.802905,1.61685,-1.21512,-0.894819,-1.41353,0.64689,0.0804577,0.700585,-1.15437,0.7787,0.367274,-1.05685,1.21086,-0.664073,2.03189,4.06378,6.09568,8.12757,10.1595,12.1914
-9.06345,0.97534,0.501231,3,7,0,16.9594,1.06851,0.765552,-0.17708,-1.14452,0.11487,0.62846,0.456212,-0.316684,0.270943,0.862154,1.01034,2.45575,0.272039,-0.129548,1.44158,1.57974,-0.65743,0.72051,-0.17708,-0.35416,-0.531241,-0.708321,-0.885401,-1.06248
-14.5198,0.668067,0.501231,3,7,0,20.0186,-0.685271,-0.90245,2.42962,1.17517,0.579764,-0.761699,0.119188,0.39701,-0.78911,-0.12721,-0.202602,-2.95619,0.729186,0.585303,-1.40445,-1.13451,0.791843,-0.0616547,2.42962,4.85924,7.28887,9.71849,12.1481,14.5777
-9.55774,1,0.501231,3,7,0,18.6247,-0.433429,0.034698,2.08838,0.808546,0.577034,0.0816387,0.134404,0.802673,-0.277472,0.0520462,-0.494672,-3.06793,0.447783,0.891021,-1.38441,-0.541862,0.139378,-0.304022,2.08838,4.17676,6.26514,8.35352,10.4419,12.5303
-15.2376,0.892959,0.501231,3,7,0,22.4801,1.17395,1.59377,-0.0903065,0.0876324,-0.669332,2.51689,0.976208,1.57677,0.623521,-0.0581701,-0.123362,0.489044,0.978917,1.23063,-2.1067,1.12246,-2.08698,0.564157,-0.0903065,-0.180613,-0.270919,-0.361226,-0.451532,-0.541839
-10.4586,0.999931,0.501231,3,7,0,23.1533,-1.53843,-0.292868,2.1311,0.00809124,-0.831899,-1.06783,-0.996668,-1.14065,-0.508105,-0.954333,0.992906,0.183564,0.109363,-0.35294,-1.10218,-1.71571,1.33645,0.439104,2.1311,4.26219,6.39329,8.52438,10.6555,12.7866
-6.29455,1,0.501231,3,7,0,16.1286,1.11059,-0.707581,-1.82953,-0.000825851,1.1804,0.35537,0.0792536,1.48071,0.858115,0.301713,-0.102037,-0.556034,-0.359658,0.574763,0.8374,0.121397,-1.75705,-0.68406,-1.82953,-3.65907,-5.4886,-7.31814,-9.14767,-10.9772
-8.2628,0.84919,0.501231,3,7,0,15.2877,-1.05116,-1.29916,-0.417163,1.0768,1.1361,-0.621178,0.0669192,-0.593287,-1.84391,-1.58415,-1.25196,-0.0968377,0.20843,-0.539261,0.0128699,-0.70891,0.0116218,-1.19957,-0.417163,-0.834326,-1.25149,-1.66865,-2.08581,-2.50298
-6.76735,0.99946,0.501231,3,7,0,12.5552,0.802287,-0.145268,1.40467,-0.611786,-0.687959,0.687492,-0.424414,0.21281,1.56635,1.41288,1.30567,-0.517456,-0.0926116,0.609081,0.368674,0.912564,0.0840268,1.06981,1.40467,2.80933,4.214,5.61866,7.02333,8.42799
-7.89855,0.983703,0.501231,3,7,0,13.7449,-0.850499,-1.05932,-1.18874,0.930657,0.499281,-0.478097,1.59629,0.0172877,-2.22432,-0.344223,-1.07846,0.450226,-0.522236,0.179465,-0.252976,-1.42943,-0.82708,-0.717134,-1.18874,-2.37747,-3.56621,-4.75495,-5.94368,-7.13242
-6.53377,0.883491,0.501231,3,7,0,15.206,0.468105,-1.49692,-0.553556,0.518958,-1.50972,-0.704336,0.915525,-0.0507399,-1.22452,0.487044,0.1178,1.35506,0.903041,0.834662,-0.629158,-0.469649,0.269888,-0.210149,-0.553556,-1.10711,-1.66067,-2.21422,-2.76778,-3.32134
-10.2855,0.796401,0.501231,3,7,0,16.5803,-0.420308,-0.328502,-1.38467,0.0640997,0.0749575,-2.37164,1.23359,-1.29383,1.21651,-0.978288,1.13764,1.24305,0.544088,1.79194,0.939149,0.806102,0.0986795,0.126219,-1.38467,-2.76934,-4.15402,-5.53869,-6.92336,-8.30803
-10.6948,0.841382,0.501231,3,7,0,20.7331,1.22168,-1.14811,-0.389677,-0.523608,-0.679129,1.38027,-1.34663,1.7271,0.498045,-1.16558,-2.01655,-0.702002,1.1015,-1.33504,-0.730403,0.492268,0.16769,0.775515,-0.389677,-0.779355,-1.16903,-1.55871,-1.94839,-2.33806
-12.9934,0.978315,0.501231,3,7,0,23.2618,-0.794792,2.28806,1.91583,-1.50538,0.404203,-0.352572,-0.0631896,-1.1976,-1.95196,-0.609364,-2.23019,-1.26998,0.0610361,1.11935,-1.0583,0.00888282,-1.23686,1.1466,1.91583,3.83166,5.74748,7.66331,9.57914,11.495
-13.4386,0.796541,0.501231,3,7,0,27.5068,-0.656646,0.362351,2.84682,2.20233,1.54567,1.61429,0.993433,1.11162,-0.506814,1.36197,0.553122,-1.06435,0.2063,0.957265,0.462542,1.57273,0.319914,-0.880281,2.84682,5.69363,8.54045,11.3873,14.2341,17.0809
-13.3424,0.990741,0.501231,3,7,0,23.7021,0.665802,-1.34138,0.4621,-2.21582,-1.43112,-1.62439,-0.658978,-1.20559,0.442812,-1.45928,-1.00863,1.06658,-0.966115,-0.718652,-0.379491,-1.56418,-0.284068,1.05054,0.4621,0.9242,1.3863,1.8484,2.3105,2.7726
-10.4816,1,0.501231,3,7,0,17.6734,-0.547474,-0.180283,0.0114549,2.53988,1.95591,1.14501,0.425118,0.786428,-0.427579,0.614253,0.659283,-1.587,0.840833,1.30709,0.794792,1.22752,0.28764,-0.239372,0.0114549,0.0229097,0.0343646,0.0458195,0.0572743,0.0687292
-10.9292,0.964111,0.501231,3,7,0,17.6801,0.313323,-0.305186,-1.84871,-1.43755,-1.51372,-1.36078,0.0174277,-0.655322,0.741358,-1.21735,-2.09286,1.37499,-0.636401,-1.25683,-1.20227,-0.864944,0.236173,-0.33027,-1.84871,-3.69741,-5.54612,-7.39483,-9.24354,-11.0922
-16.1328,0.810444,0.501231,3,7,0,28.3728,-1.43291,-0.425072,0.829044,0.368165,0.142529,-0.239424,0.46601,1.76466,-2.73491,-1.98831,0.18998,0.00512092,0.686344,-0.606592,3.35425,-0.537361,-0.765707,0.693023,0.829044,1.65809,2.48713,3.31618,4.14522,4.97426
-10.2226,0.968741,0.501231,3,7,0,27.8147,0.232338,-0.484147,-2.2669,0.999339,1.28265,-1.75966,0.0959782,1.01574,1.42639,0.467322,0.339144,-0.577985,-0.824649,-1.25587,-1.06,-0.0949655,1.0478,1.73424,-2.2669,-4.5338,-6.8007,-9.06761,-11.3345,-13.6014
-8.8142,1,0.501231,3,7,0,17.4071,-0.72811,-1.57498,-0.833997,1.48361,-0.576766,0.285389,1.06378,1.08107,0.455197,0.0740276,0.620291,-2.21853,0.0508208,0.951576,0.865195,1.01722,-0.783774,-0.572788,-0.833997,-1.66799,-2.50199,-3.33599,-4.16999,-5.00398
-7.3594,0.875906,0.501231,3,7,0,14.8934,-0.427853,-2.17654,-1.29978,0.855477,0.193133,-0.428331,1.22213,1.02007,0.188546,1.03111,0.686061,-1.36716,-0.323999,0.544529,0.000592536,-1.02017,-0.802441,-0.135207,-1.29978,-2.59956,-3.89934,-5.19912,-6.4989,-7.79868
-9.00132,0.96694,0.501231,3,7,0,15.2178,-0.724811,-0.432751,-1.77691,0.0683784,-1.79267,1.41623,-0.160463,-0.956219,1.20999,-0.559634,0.625383,0.872799,0.674647,0.217675,-0.809921,1.93339,1.00429,0.695578,-1.77691,-3.55381,-5.33072,-7.10763,-8.88454,-10.6614
-8.92254,0.915898,0.501231,3,7,0,16.4115,-0.630485,-0.631205,-3.20573,-0.164067,-0.959772,1.60504,-0.471788,-1.04088,0.692437,-0.932458,0.665628,0.604765,0.903081,-0.32256,-0.488519,1.21688,0.496022,0.740184,-3.20573,-6.41146,-9.61719,-12.8229,-16.0287,-19.2344
-8.10292,0.995742,0.501231,3,7,0,13.8241,0.22076,1.56058,0.178661,0.0156268,1.081,-1.34328,0.740954,1.29581,-0.205281,0.737415,-0.659554,-1.08182,-1.15233,0.346491,0.850529,-1.13005,-0.561668,-0.809684,0.178661,0.357321,0.535982,0.714643,0.893304,1.07196
-7.35635,0.785588,0.501231,3,7,0,20.0986,0.92354,-0.253044,-2.22903,0.885587,-0.659595,1.7743,-0.176998,-0.770892,0.47787,-1.26575,-0.602113,0.270973,0.829747,-0.781128,-0.346324,0.84069,0.160405,0.693281,-2.22903,-4.45806,-6.68709,-8.91611,-11.1451,-13.3742
-4.00573,1,0.501231,3,7,0,10.3352,0.281022,-1.16339,-0.812417,0.266996,-0.974222,1.13355,-0.184455,-0.53546,-0.187998,-0.471024,0.34381,-0.87847,0.293763,-0.649153,-0.93622,0.512155,-0.285977,-0.976909,-0.812417,-1.62483,-2.43725,-3.24967,-4.06208,-4.8745
-10.4278,0.846351,0.501231,3,7,0,15.1747,0.205365,0.306672,-0.0973188,-0.695252,0.936143,-0.631618,-1.35661,0.661374,-0.603193,1.14284,1.28636,-0.221341,1.70974,0.781518,1.03754,2.64794,1.23428,0.0214337,-0.0973188,-0.194638,-0.291956,-0.389275,-0.486594,-0.583913
-10.5406,1,0.501231,3,7,0,15.2914,-0.172063,-0.211612,-0.414566,0.733322,-0.856862,0.640377,1.77337,-0.689171,0.724798,-1.11795,-1.03334,0.219704,-1.5426,-0.885994,-1.08068,-2.60459,-1.25663,-0.277649,-0.414566,-0.829133,-1.2437,-1.65827,-2.07283,-2.4874
-6.91954,0.982954,0.501231,3,7,0,17.7329,-0.143685,-0.0556293,0.506459,0.136625,-0.00889916,0.399449,-1.30831,1.45576,-1.79543,-0.75603,0.105216,0.687908,1.94889,0.0982371,0.491213,-0.865436,0.476365,-0.430954,0.506459,1.01292,1.51938,2.02584,2.5323,3.03876
-9.91911,0.877432,0.501231,3,7,0,16.4385,0.680368,-0.458138,-0.766313,0.399757,-0.182848,-0.316881,0.755404,0.850913,-2.32312,1.6375,0.593669,1.05507,0.992723,-0.593852,-0.368334,-0.783657,0.64972,-2.32983,-0.766313,-1.53263,-2.29894,-3.06525,-3.83157,-4.59788
-11.7671,0.898074,0.501231,3,7,0,19.9337,-0.667574,-0.669017,-1.01688,-0.430935,0.178811,0.330431,-0.70965,-0.809409,2.68849,-1.64339,0.100248,-1.07119,-0.70292,0.856156,0.331161,0.915593,-0.650295,2.71112,-1.01688,-2.03376,-3.05064,-4.06752,-5.0844,-6.10128
-12.9756,0.755052,0.501231,3,7,0,28.9845,0.649079,-0.897518,-1.21056,0.13994,0.968973,-2.94245,-1.0378,-0.836889,-0.419765,-0.850772,2.04519,-1.10132,0.731378,1.7798,0.665685,-0.840839,-0.841283,1.17308,-1.21056,-2.42112,-3.63168,-4.84224,-6.0528,-7.26336
-6.17096,0.989855,0.501231,3,7,0,18.4521,-0.227593,-1.02632,-2.13418,0.938925,-1.03637,1.07774,-1.20139,0.342951,-0.363647,-0.140058,-1.07178,0.747477,-1.09496,0.042405,-1.03976,-0.668229,0.820671,0.264858,-2.13418,-4.26837,-6.40255,-8.53673,-10.6709,-12.8051
-5.99243,0.963184,0.501231,3,7,0,12.2517,-0.316539,-0.48454,0.279874,0.322544,-1.0709,-1.38751,-1.22556,1.25334,-0.790754,0.804026,-1.08413,-0.180841,-0.825475,-0.109018,-0.119961,-0.518433,1.04381,0.520465,0.279874,0.559749,0.839623,1.1195,1.39937,1.67925
-9.43505,0.851191,0.501231,3,7,0,17.644,0.713943,0.432159,1.26989,0.140395,0.234845,0.637768,2.01995,-1.36415,1.71532,-0.016619,1.44024,0.656789,-0.0867622,0.350559,-0.41444,-0.756839,-1.66917,-1.39274,1.26989,2.53977,3.80966,5.07954,6.34943,7.61932
-7.63116,0.866547,0.501231,3,7,0,22.1618,-0.58197,-0.317951,-1.21387,-1.33659,0.138179,-1.27274,-2.00435,-0.241499,-0.356508,-0.955989,-0.132881,-0.707052,-0.250265,-0.626613,1.19905,-0.107158,1.37419,1.08037,-1.21387,-2.42773,-3.6416,-4.85546,-6.06933,-7.28319
-12.4993,0.49781,0.501231,3,7,0,23.8913,0.53774,1.2758,1.375,-0.897222,-1.40663,-1.02462,-0.450026,1.43312,0.951884,0.914559,0.11626,-1.52671,-1.88342,-0.960694,-0.348731,2.33923,-1.56104,0.628197,1.375,2.74999,4.12499,5.49999,6.87499,8.24998
-10.9872,0.849041,0.501231,3,7,0,23.7395,-3.50159,0.540408,0.586623,0.0704012,0.493772,-2.42358,0.193663,-0.32443,0.472813,-0.497374,-0.49367,-0.408277,-0.535226,-0.760328,0.498051,-0.95906,0.364947,-0.326959,0.586623,1.17325,1.75987,2.34649,2.93312,3.51974
-8.41677,0.880867,0.501231,3,7,0,21.1788,1.03413,-0.657436,0.105653,0.059093,-2.43086,0.805151,0.0684198,-0.415639,-0.163132,-1.77892,0.706556,-0.760649,0.952186,-1.61958,-0.193105,0.268647,-0.238894,-0.214701,0.105653,0.211306,0.316958,0.422611,0.528264,0.633917
-6.75714,0.935619,0.501231,3,7,0,15.5531,-1.6163,1.5231,0.347103,-0.964244,1.51405,-0.802706,0.155365,0.0588325,0.616619,0.934716,-0.845995,0.239434,-0.265478,0.73576,-0.0130851,-0.73685,0.139675,-0.32186,0.347103,0.694206,1.04131,1.38841,1.73551,2.08262
-13.7826,0.914782,0.501231,3,7,0,18.1472,0.772153,0.645745,2.81547,-1.32331,0.390941,-0.569255,0.230261,-0.81102,2.3076,-2.23798,-0.398823,1.45017,0.676164,1.05063,-0.843062,-1.32844,1.3414,0.688554,2.81547,5.63093,8.4464,11.2619,14.0773,16.8928
-8.54544,1,0.501231,3,7,0,19.8545,-0.0852972,0.672573,1.68363,-0.836503,0.201701,-0.166497,0.0908762,-0.897562,1.50161,-1.68583,-0.608907,1.22372,1.086,1.03264,-0.639554,-0.263576,1.97924,0.64827,1.68363,3.36725,5.05088,6.7345,8.41813,10.1018
-9.36834,0.82162,0.501231,3,7,0,21.7457,0.242307,-0.00158188,-0.444331,0.847127,-0.217732,0.155143,0.123045,1.04579,-1.66469,1.57456,1.25853,-1.23332,-1.42794,-1.34228,0.510147,0.417734,-1.85498,-0.715663,-0.444331,-0.888662,-1.33299,-1.77732,-2.22166,-2.66599
-8.87087,0.955645,0.501231,3,7,0,14.7382,0.0415844,-0.482461,-0.824991,-0.807507,0.251888,-0.166099,-0.139235,-1.01043,1.55887,-1.52278,-1.21355,1.24959,1.29823,1.3519,-0.627421,-0.602536,1.68664,0.841916,-0.824991,-1.64998,-2.47497,-3.29996,-4.12496,-4.94995
-10.7186,0.892054,0.501231,3,7,0,20.6456,-1.77049,0.795764,1.60264,-0.298793,-1.47542,0.229081,-0.72404,-0.253703,-0.117413,-0.21498,0.139178,1.17062,1.8045,2.18472,0.745185,-0.434979,1.21973,1.54913,1.60264,3.20529,4.80793,6.41057,8.01322,9.61586
-9.90206,1,0.501231,3,7,0,17.9858,-0.893592,1.31156,1.14359,0.282976,-1.07269,1.53732,-1.68039,-0.231836,-1.22728,0.559201,-0.623895,-0.787581,0.92403,0.538966,0.729826,-0.5369,1.5184,1.92002,1.14359,2.28718,3.43077,4.57436,5.71795,6.86153
-11.2848,0.982814,0.501231,3,7,0,18.8044,1.07557,-0.774243,-1.87209,-0.293677,1.09096,-1.535,2.15087,0.275021,1.17025,-0.650547,0.733439,0.811114,-0.360768,-0.569304,-0.896581,0.811224,-1.46721,-2.05332,-1.87209,-3.74419,-5.61628,-7.48837,-9.36047,-11.2326
-9.91083,0.99649,0.501231,3,7,0,17.487,-1.18387,-0.0360905,-0.444196,0.808969,-0.857412,0.896312,-2.32547,0.785435,-1.42316,1.33249,-0.17657,-0.373359,1.00488,0.876129,0.414283,-0.168383,1.23461,1.60046,-0.444196,-0.888391,-1.33259,-1.77678,-2.22098,-2.66517
-12.1352,0.967643,0.501231,3,7,0,21.338,0.850334,-2.13043,-2.52027,-0.0944361,-0.998929,-0.235069,-0.196452,0.72017,-0.608428,1.13756,0.861807,0.394204,1.82149,1.36153,0.823012,2.24792,-1.92113,0.286613,-2.52027,-5.04053,-7.5608,-10.0811,-12.6013,-15.1216
-6.00009,0.990849,0.501231,3,7,0,16.8361,-0.811251,-1.3047,-1.92044,-1.09521,-1.01107,-0.248815,0.916458,0.0232209,1.48701,-0.728886,0.216943,-0.22167,0.352877,0.916631,0.792212,0.791552,0.379159,0.967094,-1.92044,-3.84088,-5.76131,-7.68175,-9.60219,-11.5226
