# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 18:04:01 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938723752 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edge_data/../../data/one_row/one_row_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-9.3853,0.549198,0.939242,3,7,0,11.2289,0.0512767,1,2,3,4,1,2,3,4,1,2,3,4
-9.0254,1,0.939242,1,1,0,9.48519,0.0593052,1,2,3,4,1,2,3,4,1,2,3,4
-8.612,1,0.939242,1,1,0,9.08096,0.0705732,1,2,3,4,1,2,3,4,1,2,3,4
-9.16539,0.987378,0.939242,2,3,0,9.2188,0.0560109,1,2,3,4,1,2,3,4,1,2,3,4
-10.3589,0.93851,0.939242,1,1,0,10.3592,0.0352488,1,2,3,4,1,2,3,4,1,2,3,4
-9.43571,1,0.939242,1,1,0,10.3348,0.0502605,1,2,3,4,1,2,3,4,1,2,3,4
-6.9122,0.93423,0.939242,1,3,0,10.2223,0.183308,1,2,3,4,1,2,3,4,1,2,3,4
-6.98367,0.93846,0.939242,1,3,0,7.48977,0.341567,1,2,3,4,1,2,3,4,1,2,3,4
-7.32956,0.911481,0.939242,1,1,0,7.34279,0.397753,1,2,3,4,1,2,3,4,1,2,3,4
-7.31427,1,0.939242,2,7,0,7.3203,0.134865,1,2,3,4,1,2,3,4,1,2,3,4
-7.45488,0.993915,0.939242,2,3,0,7.50419,0.123931,1,2,3,4,1,2,3,4,1,2,3,4
-6.77346,0.967352,0.939242,1,3,0,7.91351,0.278876,1,2,3,4,1,2,3,4,1,2,3,4
-6.77215,1,0.939242,2,7,0,6.773,0.223235,1,2,3,4,1,2,3,4,1,2,3,4
-6.7661,0.994263,0.939242,1,3,0,6.82732,0.274255,1,2,3,4,1,2,3,4,1,2,3,4
-6.75277,0.997048,0.939242,1,3,0,6.78709,0.237949,1,2,3,4,1,2,3,4,1,2,3,4
-6.81289,0.989008,0.939242,1,3,0,6.82116,0.206874,1,2,3,4,1,2,3,4,1,2,3,4
-6.98008,0.942849,0.939242,1,3,0,7.27034,0.34083,1,2,3,4,1,2,3,4,1,2,3,4
-7.21885,0.938406,0.939242,1,1,0,7.23985,0.382066,1,2,3,4,1,2,3,4,1,2,3,4
-6.79303,0.956201,0.939242,1,3,0,7.49656,0.213805,1,2,3,4,1,2,3,4,1,2,3,4
-6.75539,0.995139,0.939242,1,3,0,6.83514,0.265377,1,2,3,4,1,2,3,4,1,2,3,4
-6.92241,0.930727,0.939242,2,3,0,7.19926,0.181433,1,2,3,4,1,2,3,4,1,2,3,4
-6.7925,0.979833,0.939242,1,3,0,7.13511,0.288456,1,2,3,4,1,2,3,4,1,2,3,4
-6.99624,0.944259,0.939242,2,3,0,7.21525,0.344109,1,2,3,4,1,2,3,4,1,2,3,4
-7.16335,0.808648,0.939242,1,3,0,8.12721,0.149017,1,2,3,4,1,2,3,4,1,2,3,4
-6.75218,1,0.939242,2,3,0,7.11127,0.238718,1,2,3,4,1,2,3,4,1,2,3,4
-6.87434,0.96869,0.939242,1,3,0,6.94552,0.316035,1,2,3,4,1,2,3,4,1,2,3,4
-7.10714,0.980596,0.939242,2,3,0,7.11032,0.364393,1,2,3,4,1,2,3,4,1,2,3,4
-7.94639,0.79205,0.939242,1,1,0,7.9545,0.466905,1,2,3,4,1,2,3,4,1,2,3,4
-8.43718,0.86756,0.939242,1,1,0,8.6772,0.50976,1,2,3,4,1,2,3,4,1,2,3,4
-7.52191,1,0.939242,2,7,0,8.38375,0.119285,1,2,3,4,1,2,3,4,1,2,3,4
-7.24093,1,0.939242,2,3,0,7.49958,0.141365,1,2,3,4,1,2,3,4,1,2,3,4
-6.78066,0.972416,0.939242,1,3,0,7.60317,0.282803,1,2,3,4,1,2,3,4,1,2,3,4
-7.96524,0.758685,0.939242,2,3,0,8.70336,0.4687,1,2,3,4,1,2,3,4,1,2,3,4
-8.1076,0.959675,0.939242,1,1,0,8.41182,0.481834,1,2,3,4,1,2,3,4,1,2,3,4
-7.25702,1,0.939242,2,7,0,7.98563,0.139884,1,2,3,4,1,2,3,4,1,2,3,4
-6.84749,0.946424,0.939242,1,3,0,7.83352,0.308306,1,2,3,4,1,2,3,4,1,2,3,4
-6.75163,0.999507,0.939242,1,3,0,6.83845,0.260718,1,2,3,4,1,2,3,4,1,2,3,4
-6.75866,0.998421,0.939242,1,1,0,6.75867,0.268517,1,2,3,4,1,2,3,4,1,2,3,4
-6.75796,0.919691,0.939242,2,3,0,7.32801,0.232659,1,2,3,4,1,2,3,4,1,2,3,4
-6.95825,0.979712,0.939242,2,3,0,6.96758,0.336228,1,2,3,4,1,2,3,4,1,2,3,4
-7.13533,0.984792,0.939242,2,3,0,7.15793,0.369067,1,2,3,4,1,2,3,4,1,2,3,4
-6.89501,0.914715,0.939242,1,3,0,7.7002,0.186629,1,2,3,4,1,2,3,4,1,2,3,4
-6.9034,0.999351,0.939242,2,7,0,6.90371,0.323581,1,2,3,4,1,2,3,4,1,2,3,4
-7.06121,0.959956,0.939242,1,1,0,7.07425,0.356402,1,2,3,4,1,2,3,4,1,2,3,4
-7.15019,0.976419,0.939242,1,1,0,7.21087,0.371467,1,2,3,4,1,2,3,4,1,2,3,4
-6.9872,1,0.939242,2,3,0,7.13781,0.342288,1,2,3,4,1,2,3,4,1,2,3,4
-7.3983,0.895347,0.939242,1,1,0,7.40824,0.406798,1,2,3,4,1,2,3,4,1,2,3,4
-6.83207,1,0.939242,2,3,0,7.28226,0.201226,1,2,3,4,1,2,3,4,1,2,3,4
-6.75655,0.999956,0.939242,2,7,0,6.81577,0.266557,1,2,3,4,1,2,3,4,1,2,3,4
-6.76727,0.999185,0.939242,2,3,0,6.76756,0.275041,1,2,3,4,1,2,3,4,1,2,3,4
-7.13894,0.929711,0.939242,1,3,0,7.17126,0.369654,1,2,3,4,1,2,3,4,1,2,3,4
-7.29348,0.794285,0.939242,2,3,0,8.56561,0.392806,1,2,3,4,1,2,3,4,1,2,3,4
-6.95498,1,0.939242,1,1,0,7.21244,0.335521,1,2,3,4,1,2,3,4,1,2,3,4
-7.46647,0.954969,0.939242,2,3,0,7.46875,0.415337,1,2,3,4,1,2,3,4,1,2,3,4
-6.76691,1,0.939242,1,3,0,7.37567,0.274804,1,2,3,4,1,2,3,4,1,2,3,4
-6.88544,0.955421,0.939242,1,3,0,7.04076,0.188576,1,2,3,4,1,2,3,4,1,2,3,4
-7.76535,0.943501,0.939242,2,3,0,7.77518,0.448893,1,2,3,4,1,2,3,4,1,2,3,4
-6.74984,0.999478,0.939242,1,3,0,7.73131,0.257592,1,2,3,4,1,2,3,4,1,2,3,4
-7.10512,0.926953,0.939242,1,3,0,7.17732,0.364052,1,2,3,4,1,2,3,4,1,2,3,4
-7.07122,1,0.939242,1,1,0,7.16998,0.358187,1,2,3,4,1,2,3,4,1,2,3,4
-7.10592,0.81926,0.939242,2,7,0,8.1322,0.155327,1,2,3,4,1,2,3,4,1,2,3,4
-8.72676,0.907822,0.939242,2,3,0,8.73062,0.531988,1,2,3,4,1,2,3,4,1,2,3,4
-7.80272,1,0.939242,2,3,0,8.60579,0.452732,1,2,3,4,1,2,3,4,1,2,3,4
-7.38333,1,0.939242,1,1,0,7.7814,0.404868,1,2,3,4,1,2,3,4,1,2,3,4
-6.81256,1,0.939242,2,3,0,7.27275,0.206979,1,2,3,4,1,2,3,4,1,2,3,4
-7.60364,0.831236,0.939242,1,3,0,8.14441,0.431431,1,2,3,4,1,2,3,4,1,2,3,4
-6.80042,1,0.939242,2,3,0,7.48022,0.21106,1,2,3,4,1,2,3,4,1,2,3,4
-6.84985,0.996897,0.939242,2,3,0,6.85141,0.196606,1,2,3,4,1,2,3,4,1,2,3,4
-6.96884,0.976962,0.939242,2,3,0,7.10525,0.173639,1,2,3,4,1,2,3,4,1,2,3,4
-6.83958,0.958426,0.939242,2,7,0,7.32249,0.305847,1,2,3,4,1,2,3,4,1,2,3,4
-6.87032,0.946812,0.939242,1,3,0,7.17302,0.191822,1,2,3,4,1,2,3,4,1,2,3,4
-6.8095,0.930633,0.939242,2,3,0,7.49674,0.207965,1,2,3,4,1,2,3,4,1,2,3,4
-7.12393,0.955692,0.939242,1,3,0,7.15211,0.153281,1,2,3,4,1,2,3,4,1,2,3,4
-6.75172,1,0.939242,2,3,0,7.05209,0.260852,1,2,3,4,1,2,3,4,1,2,3,4
-7.50441,0.853774,0.939242,1,3,0,7.6406,0.419924,1,2,3,4,1,2,3,4,1,2,3,4
-7.14128,0.83233,0.939242,2,3,0,8.91873,0.151369,1,2,3,4,1,2,3,4,1,2,3,4
-6.75086,0.952673,0.939242,2,3,0,7.65689,0.240658,1,2,3,4,1,2,3,4,1,2,3,4
-6.85136,0.974296,0.939242,1,3,0,6.90765,0.309475,1,2,3,4,1,2,3,4,1,2,3,4
-6.82714,0.962653,0.939242,2,3,0,7.14895,0.202604,1,2,3,4,1,2,3,4,1,2,3,4
-6.93294,0.993661,0.939242,2,3,0,6.93319,0.179566,1,2,3,4,1,2,3,4,1,2,3,4
-6.759,1,0.939242,2,3,0,6.89604,0.268817,1,2,3,4,1,2,3,4,1,2,3,4
-6.98487,0.929479,0.939242,1,3,0,7.18558,0.171183,1,2,3,4,1,2,3,4,1,2,3,4
-7.08946,0.983423,0.939242,1,1,0,7.10614,0.157257,1,2,3,4,1,2,3,4,1,2,3,4
-7.00505,1,0.939242,1,1,0,7.09949,0.168232,1,2,3,4,1,2,3,4,1,2,3,4
-6.75002,0.995393,0.939242,1,3,0,7.04253,0.242154,1,2,3,4,1,2,3,4,1,2,3,4
-7.26741,0.889956,0.939242,1,3,0,7.44198,0.389136,1,2,3,4,1,2,3,4,1,2,3,4
-6.77408,0.967096,0.939242,1,3,0,7.47764,0.222215,1,2,3,4,1,2,3,4,1,2,3,4
-6.91853,0.978113,0.939242,1,3,0,6.92942,0.182138,1,2,3,4,1,2,3,4,1,2,3,4
-6.76437,0.999731,0.939242,2,7,0,6.88543,0.273045,1,2,3,4,1,2,3,4,1,2,3,4
-7.35555,0.887255,0.939242,1,3,0,7.42293,0.401229,1,2,3,4,1,2,3,4,1,2,3,4
-7.12337,1,0.939242,1,1,0,7.34711,0.367103,1,2,3,4,1,2,3,4,1,2,3,4
-6.74828,0.994089,0.939242,1,3,0,7.15778,0.24715,1,2,3,4,1,2,3,4,1,2,3,4
-6.77948,0.992215,0.939242,1,3,0,6.79391,0.282191,1,2,3,4,1,2,3,4,1,2,3,4
-6.77192,0.989917,0.939242,1,3,0,6.8533,0.22336,1,2,3,4,1,2,3,4,1,2,3,4
-6.74844,0.999612,0.939242,1,3,0,6.77259,0.246396,1,2,3,4,1,2,3,4,1,2,3,4
-7.45495,0.832992,0.939242,1,3,0,7.83992,0.123927,1,2,3,4,1,2,3,4,1,2,3,4
-7.43105,1,0.939242,1,1,0,7.55078,0.125664,1,2,3,4,1,2,3,4,1,2,3,4
-7.14215,1,0.939242,1,1,0,7.39736,0.151275,1,2,3,4,1,2,3,4,1,2,3,4
-6.762,0.9922,0.939242,1,3,0,7.16922,0.2295,1,2,3,4,1,2,3,4,1,2,3,4
-6.7721,0.997948,0.939242,1,1,0,6.773,0.223262,1,2,3,4,1,2,3,4,1,2,3,4
-6.75843,0.669393,0.939242,2,3,0,10.0927,0.232262,1,2,3,4,1,2,3,4,1,2,3,4
-6.78493,0.997167,0.939242,2,7,0,6.78569,0.28494,1,2,3,4,1,2,3,4,1,2,3,4
-8.20388,0.797801,0.939242,2,7,0,8.20838,0.0846443,1,2,3,4,1,2,3,4,1,2,3,4
-9.14118,0.928106,0.939242,1,1,0,9.14148,0.0565642,1,2,3,4,1,2,3,4,1,2,3,4
-7.62779,0.942757,0.939242,2,3,0,10.8529,0.112545,1,2,3,4,1,2,3,4,1,2,3,4
-7.24872,1,0.939242,1,1,0,7.58343,0.140644,1,2,3,4,1,2,3,4,1,2,3,4
-7.64113,0.950012,0.939242,1,1,0,7.64541,0.111742,1,2,3,4,1,2,3,4,1,2,3,4
-6.77247,0.995102,0.939242,2,7,0,7.4631,0.278298,1,2,3,4,1,2,3,4,1,2,3,4
-6.77145,0.991709,0.939242,1,3,0,6.84025,0.223616,1,2,3,4,1,2,3,4,1,2,3,4
-6.7712,1,0.939242,1,1,0,6.77612,0.223752,1,2,3,4,1,2,3,4,1,2,3,4
-7.83918,0.788696,0.939242,1,3,0,8.30194,0.100846,1,2,3,4,1,2,3,4,1,2,3,4
-8.32982,0.984508,0.939242,2,3,0,8.35475,0.0799206,1,2,3,4,1,2,3,4,1,2,3,4
-6.95927,0.958003,0.939242,1,3,0,8.4335,0.175158,1,2,3,4,1,2,3,4,1,2,3,4
-6.89006,1,0.939242,1,1,0,6.95769,0.187628,1,2,3,4,1,2,3,4,1,2,3,4
-6.76171,0.988754,0.939242,1,3,0,6.99803,0.27105,1,2,3,4,1,2,3,4,1,2,3,4
-6.75338,0.98411,0.939242,2,3,0,6.87595,0.237209,1,2,3,4,1,2,3,4,1,2,3,4
-6.91913,0.98213,0.939242,2,3,0,6.92959,0.327395,1,2,3,4,1,2,3,4,1,2,3,4
-7.36941,0.887721,0.939242,1,1,0,7.3704,0.403054,1,2,3,4,1,2,3,4,1,2,3,4
-7.11621,1,0.939242,1,1,0,7.35079,0.365915,1,2,3,4,1,2,3,4,1,2,3,4
-6.92374,0.900502,0.939242,1,3,0,7.74958,0.181193,1,2,3,4,1,2,3,4,1,2,3,4
-7.52058,0.798779,0.939242,2,3,0,8.76952,0.119374,1,2,3,4,1,2,3,4,1,2,3,4
-6.78724,0.995885,0.939242,2,7,0,7.36819,0.286048,1,2,3,4,1,2,3,4,1,2,3,4
-6.77356,0.963311,0.939242,2,3,0,7.04946,0.222486,1,2,3,4,1,2,3,4,1,2,3,4
-7.15663,0.93127,0.939242,1,3,0,7.23944,0.149724,1,2,3,4,1,2,3,4,1,2,3,4
-6.79937,0.991916,0.939242,1,3,0,7.13575,0.211438,1,2,3,4,1,2,3,4,1,2,3,4
-7.86922,0.902385,0.939242,2,3,0,7.96636,0.459403,1,2,3,4,1,2,3,4,1,2,3,4
-6.97023,0.856969,0.939242,1,3,0,8.89983,0.173422,1,2,3,4,1,2,3,4,1,2,3,4
-7.04221,0.988359,0.939242,1,1,0,7.06341,0.163155,1,2,3,4,1,2,3,4,1,2,3,4
-6.99628,1,0.939242,2,3,0,7.06616,0.169497,1,2,3,4,1,2,3,4,1,2,3,4
-6.75184,0.988941,0.939242,1,3,0,7.10574,0.261034,1,2,3,4,1,2,3,4,1,2,3,4
-6.83203,0.986223,0.939242,2,3,0,6.8658,0.303408,1,2,3,4,1,2,3,4,1,2,3,4
-6.74828,0.997722,0.939242,1,3,0,6.84687,0.247178,1,2,3,4,1,2,3,4,1,2,3,4
-6.74832,0.999908,0.939242,1,3,0,6.74907,0.25304,1,2,3,4,1,2,3,4,1,2,3,4
-6.74832,0.952884,0.939242,1,3,0,6.98752,0.25304,1,2,3,4,1,2,3,4,1,2,3,4
-6.76283,0.81468,0.939242,2,3,0,8.21873,0.228909,1,2,3,4,1,2,3,4,1,2,3,4
-6.9503,0.95013,0.939242,1,3,0,7.09174,0.3345,1,2,3,4,1,2,3,4,1,2,3,4
-6.99822,0.987625,0.939242,1,1,0,7.03762,0.344505,1,2,3,4,1,2,3,4,1,2,3,4
-6.81676,1,0.939242,1,1,0,6.95301,0.298137,1,2,3,4,1,2,3,4,1,2,3,4
-7.1023,0.913368,0.939242,2,3,0,7.45354,0.363574,1,2,3,4,1,2,3,4,1,2,3,4
-6.75938,1,0.939242,2,3,0,7.05403,0.231483,1,2,3,4,1,2,3,4,1,2,3,4
-8.9602,0.532349,0.939242,1,3,0,10.5169,0.0609218,1,2,3,4,1,2,3,4,1,2,3,4
-7.67585,0.993539,0.939242,2,3,0,9.2451,0.109696,1,2,3,4,1,2,3,4,1,2,3,4
-6.79325,0.979629,0.939242,1,3,0,7.78451,0.213717,1,2,3,4,1,2,3,4,1,2,3,4
-6.79325,0.714111,0.939242,1,3,0,8.73099,0.213717,1,2,3,4,1,2,3,4,1,2,3,4
-6.80746,0.961311,0.939242,2,3,0,7.15555,0.294655,1,2,3,4,1,2,3,4,1,2,3,4
-6.78989,1,0.939242,2,3,0,6.80921,0.287279,1,2,3,4,1,2,3,4,1,2,3,4
-6.85561,0.745325,0.939242,2,3,0,8.63351,0.195209,1,2,3,4,1,2,3,4,1,2,3,4
-7.28654,0.942497,0.939242,1,3,0,7.31982,0.137249,1,2,3,4,1,2,3,4,1,2,3,4
-6.78607,0.968177,0.939242,1,3,0,7.69603,0.285492,1,2,3,4,1,2,3,4,1,2,3,4
-8.25631,0.590822,0.939242,2,7,0,9.82645,0.0826314,1,2,3,4,1,2,3,4,1,2,3,4
-6.96461,0.959852,0.939242,1,3,0,8.32979,0.174305,1,2,3,4,1,2,3,4,1,2,3,4
-6.82433,0.923588,0.939242,2,3,0,7.71576,0.20341,1,2,3,4,1,2,3,4,1,2,3,4
-6.75564,0.999006,0.939242,1,3,0,6.81764,0.234787,1,2,3,4,1,2,3,4,1,2,3,4
-6.75492,0.922727,0.939242,2,3,0,7.37263,0.264867,1,2,3,4,1,2,3,4,1,2,3,4
-6.80901,0.980996,0.939242,1,3,0,6.87068,0.208127,1,2,3,4,1,2,3,4,1,2,3,4
-6.78436,0.98832,0.939242,1,3,0,6.92905,0.28466,1,2,3,4,1,2,3,4,1,2,3,4
-6.78176,0.91806,0.939242,2,3,0,7.35235,0.218502,1,2,3,4,1,2,3,4,1,2,3,4
-6.79702,0.968564,0.939242,2,3,0,7.06775,0.290422,1,2,3,4,1,2,3,4,1,2,3,4
-6.77996,0.97206,0.939242,2,3,0,7.00686,0.219328,1,2,3,4,1,2,3,4,1,2,3,4
-6.77189,1,0.939242,1,1,0,6.78128,0.223375,1,2,3,4,1,2,3,4,1,2,3,4
-7.38125,0.884333,0.939242,1,3,0,7.56836,0.129435,1,2,3,4,1,2,3,4,1,2,3,4
-6.87581,0.986993,0.939242,1,3,0,7.33794,0.190617,1,2,3,4,1,2,3,4,1,2,3,4
-8.12702,0.863435,0.939242,2,3,0,8.23406,0.0877228,1,2,3,4,1,2,3,4,1,2,3,4
-6.91917,0.964038,0.939242,1,3,0,8.20436,0.182021,1,2,3,4,1,2,3,4,1,2,3,4
-6.88922,1,0.939242,1,1,0,6.93234,0.187799,1,2,3,4,1,2,3,4,1,2,3,4
-7.62276,0.904445,0.939242,1,3,0,7.72388,0.11285,1,2,3,4,1,2,3,4,1,2,3,4
-6.74826,0.972462,0.939242,1,3,0,7.96927,0.252714,1,2,3,4,1,2,3,4,1,2,3,4
-7.86493,0.734776,0.939242,2,3,0,8.63029,0.099555,1,2,3,4,1,2,3,4,1,2,3,4
-6.75027,0.978368,0.939242,2,3,0,8.25363,0.241674,1,2,3,4,1,2,3,4,1,2,3,4
-6.97414,0.947766,0.939242,1,3,0,7.06894,0.3396,1,2,3,4,1,2,3,4,1,2,3,4
-7.26895,0.80355,0.939242,1,3,0,8.32233,0.138806,1,2,3,4,1,2,3,4,1,2,3,4
-6.75166,0.952951,0.939242,2,3,0,7.82731,0.239436,1,2,3,4,1,2,3,4,1,2,3,4
-7.01655,0.943192,0.939242,1,3,0,7.10446,0.166615,1,2,3,4,1,2,3,4,1,2,3,4
-6.74976,0.955077,0.939242,2,3,0,7.46318,0.242674,1,2,3,4,1,2,3,4,1,2,3,4
-7.08994,0.924356,0.939242,1,3,0,7.21474,0.361459,1,2,3,4,1,2,3,4,1,2,3,4
-6.75882,1,0.939242,1,3,0,7.05154,0.268659,1,2,3,4,1,2,3,4,1,2,3,4
-7.08914,0.900702,0.939242,1,3,0,7.36539,0.157295,1,2,3,4,1,2,3,4,1,2,3,4
-6.83708,0.947201,0.939242,2,7,0,7.52179,0.305052,1,2,3,4,1,2,3,4,1,2,3,4
-6.77268,0.984244,0.939242,1,3,0,6.94266,0.222951,1,2,3,4,1,2,3,4,1,2,3,4
-6.77266,1,0.939242,1,1,0,6.77775,0.222962,1,2,3,4,1,2,3,4,1,2,3,4
-7.01488,0.954028,0.939242,2,3,0,7.21463,0.347774,1,2,3,4,1,2,3,4,1,2,3,4
-6.89979,1,0.939242,1,1,0,7.00207,0.32268,1,2,3,4,1,2,3,4,1,2,3,4
-7.0282,0.881183,0.939242,2,7,0,7.6314,0.165019,1,2,3,4,1,2,3,4,1,2,3,4
-7.00062,0.916336,0.939242,2,7,0,7.74778,0.344982,1,2,3,4,1,2,3,4,1,2,3,4
-6.94949,1,0.939242,1,1,0,7.02593,0.334322,1,2,3,4,1,2,3,4,1,2,3,4
-6.94949,0.931015,0.939242,1,1,0,7.16056,0.334322,1,2,3,4,1,2,3,4,1,2,3,4
-7.03344,0.978336,0.939242,1,1,0,7.06636,0.351306,1,2,3,4,1,2,3,4,1,2,3,4
-6.85485,0.937778,0.939242,1,3,0,7.44506,0.195391,1,2,3,4,1,2,3,4,1,2,3,4
-7.00342,0.991424,0.939242,2,3,0,7.0035,0.168465,1,2,3,4,1,2,3,4,1,2,3,4
-7.29854,0.955766,0.939242,1,1,0,7.29877,0.136206,1,2,3,4,1,2,3,4,1,2,3,4
-7.31773,0.875454,0.939242,2,3,0,8.9948,0.134574,1,2,3,4,1,2,3,4,1,2,3,4
-7.34295,0.996622,0.939242,1,1,0,7.42671,0.132486,1,2,3,4,1,2,3,4,1,2,3,4
-7.21538,1,0.939242,1,1,0,7.36605,0.143788,1,2,3,4,1,2,3,4,1,2,3,4
-6.83559,0.991238,0.939242,1,3,0,7.17858,0.200271,1,2,3,4,1,2,3,4,1,2,3,4
-6.85968,0.969307,0.939242,2,3,0,7.17564,0.31192,1,2,3,4,1,2,3,4,1,2,3,4
-7.73348,0.674198,0.939242,2,7,0,9.03664,0.106436,1,2,3,4,1,2,3,4,1,2,3,4
-6.84198,1,0.939242,2,3,0,7.68817,0.198589,1,2,3,4,1,2,3,4,1,2,3,4
-7.19601,0.901912,0.939242,1,3,0,7.66408,0.378624,1,2,3,4,1,2,3,4,1,2,3,4
-7.1478,1,0.939242,1,1,0,7.27451,0.371085,1,2,3,4,1,2,3,4,1,2,3,4
-7.01184,1,0.939242,1,1,0,7.15207,0.347184,1,2,3,4,1,2,3,4,1,2,3,4
-7.01184,0.591831,0.939242,1,3,0,9.24443,0.347184,1,2,3,4,1,2,3,4,1,2,3,4
-7.1201,0.971637,0.939242,1,1,0,7.16478,0.366561,1,2,3,4,1,2,3,4,1,2,3,4
-6.84671,1,0.939242,2,7,0,7.06512,0.197388,1,2,3,4,1,2,3,4,1,2,3,4
-6.79797,0.867263,0.939242,2,3,0,8.20822,0.290822,1,2,3,4,1,2,3,4,1,2,3,4
-7.15719,0.864789,0.939242,1,3,0,7.64363,0.149665,1,2,3,4,1,2,3,4,1,2,3,4
-7.27946,0.982644,0.939242,1,1,0,7.31432,0.137871,1,2,3,4,1,2,3,4,1,2,3,4
-7.69502,0.948124,0.939242,1,1,0,7.69905,0.108594,1,2,3,4,1,2,3,4,1,2,3,4
-7.37562,1,0.939242,1,1,0,7.67578,0.129875,1,2,3,4,1,2,3,4,1,2,3,4
-7.50847,0.966651,0.939242,2,3,0,8.01969,0.120191,1,2,3,4,1,2,3,4,1,2,3,4
-7.29163,0.981616,0.939242,2,3,0,7.92828,0.136805,1,2,3,4,1,2,3,4,1,2,3,4
-6.85509,0.996083,0.939242,2,7,0,7.21287,0.310581,1,2,3,4,1,2,3,4,1,2,3,4
-6.85509,0.937044,0.939242,1,1,0,7.04492,0.310581,1,2,3,4,1,2,3,4,1,2,3,4
-7.35347,0.92463,0.939242,2,7,0,7.37032,0.131634,1,2,3,4,1,2,3,4,1,2,3,4
-7.57124,0.972801,0.939242,1,1,0,7.60727,0.11606,1,2,3,4,1,2,3,4,1,2,3,4
-7.26675,1,0.939242,2,3,0,7.54538,0.139003,1,2,3,4,1,2,3,4,1,2,3,4
-7.59663,0.98597,0.939242,2,3,0,7.60756,0.114459,1,2,3,4,1,2,3,4,1,2,3,4
-7.43334,1,0.939242,1,1,0,7.63347,0.125495,1,2,3,4,1,2,3,4,1,2,3,4
-7.4432,0.999583,0.939242,2,3,0,7.5474,0.124775,1,2,3,4,1,2,3,4,1,2,3,4
-7.5693,0.984596,0.939242,1,1,0,7.63726,0.116184,1,2,3,4,1,2,3,4,1,2,3,4
-6.87552,0.998457,0.939242,2,3,0,7.5942,0.190682,1,2,3,4,1,2,3,4,1,2,3,4
-6.81618,1,0.939242,2,3,0,6.86681,0.205845,1,2,3,4,1,2,3,4,1,2,3,4
-6.90287,0.994718,0.939242,2,3,0,6.90331,0.185083,1,2,3,4,1,2,3,4,1,2,3,4
-6.77492,0.997326,0.939242,2,3,0,6.93235,0.221782,1,2,3,4,1,2,3,4,1,2,3,4
-6.77549,0.931397,0.939242,2,3,0,7.35961,0.280031,1,2,3,4,1,2,3,4,1,2,3,4
-6.76282,0.988537,0.939242,2,3,0,6.86767,0.228915,1,2,3,4,1,2,3,4,1,2,3,4
-7.42585,0.858798,0.939242,1,3,0,7.72396,0.410297,1,2,3,4,1,2,3,4,1,2,3,4
-6.7481,1,0.939242,2,3,0,7.45603,0.248457,1,2,3,4,1,2,3,4,1,2,3,4
-7.68558,0.775086,0.939242,1,3,0,8.25964,0.109134,1,2,3,4,1,2,3,4,1,2,3,4
-7.14702,0.907412,0.939242,2,3,0,9.14802,0.150749,1,2,3,4,1,2,3,4,1,2,3,4
-6.80767,0.992435,0.939242,1,3,0,7.11987,0.208569,1,2,3,4,1,2,3,4,1,2,3,4
-7.67856,0.852855,0.939242,1,3,0,7.92471,0.109539,1,2,3,4,1,2,3,4,1,2,3,4
-7.34744,1,0.939242,1,1,0,7.6536,0.132121,1,2,3,4,1,2,3,4,1,2,3,4
-7.0524,0.905294,0.939242,1,3,0,8.45533,0.354807,1,2,3,4,1,2,3,4,1,2,3,4
-6.78244,0.977431,0.939242,2,3,0,7.21635,0.283712,1,2,3,4,1,2,3,4,1,2,3,4
-6.97295,0.92734,0.939242,2,7,0,7.24653,0.172999,1,2,3,4,1,2,3,4,1,2,3,4
-6.93588,0.943135,0.939242,1,3,0,7.52298,0.331278,1,2,3,4,1,2,3,4,1,2,3,4
-6.7743,1,0.939242,2,3,0,6.90103,0.222098,1,2,3,4,1,2,3,4,1,2,3,4
-6.90272,0.980321,0.939242,2,3,0,6.95739,0.185113,1,2,3,4,1,2,3,4,1,2,3,4
