# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = one_row_model
# start_datetime = 2023-11-18 15:07:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3928133195 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_edges_data/../../data/one_row/one_row_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-74-g10b8ef0
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta,z.1.1,z.2.1,z.3.1,z.4.1,z.1.2,z.2.2,z.3.2,z.4.2,z.1.3,z.2.3,z.3.3,z.4.3
-6.91821,0.950528,0.856707,3,7,0,8.85041,0.327174,1,2,3,4,1,2,3,4,1,2,3,4
-7.36291,0.895833,0.856707,1,1,0,7.36296,0.4022,1,2,3,4,1,2,3,4,1,2,3,4
-7.03003,1,0.856707,2,7,0,7.3662,0.164772,1,2,3,4,1,2,3,4,1,2,3,4
-7.20918,0.878039,0.856707,2,3,0,8.37219,0.14439,1,2,3,4,1,2,3,4,1,2,3,4
-6.76457,0.98797,0.856707,1,3,0,7.27259,0.227732,1,2,3,4,1,2,3,4,1,2,3,4
-7.98018,0.753631,0.856707,1,3,0,8.66657,0.094075,1,2,3,4,1,2,3,4,1,2,3,4
-7.89898,1,0.856707,1,1,0,8.09253,0.0978864,1,2,3,4,1,2,3,4,1,2,3,4
-6.75311,1,0.856707,2,3,0,7.7088,0.237538,1,2,3,4,1,2,3,4,1,2,3,4
-7.16819,0.910517,0.856707,1,3,0,7.37019,0.374322,1,2,3,4,1,2,3,4,1,2,3,4
-6.74805,1,0.856707,2,3,0,7.14692,0.249009,1,2,3,4,1,2,3,4,1,2,3,4
-6.8097,0.968258,0.856707,2,3,0,6.9709,0.207901,1,2,3,4,1,2,3,4,1,2,3,4
-6.7732,0.988767,0.856707,1,3,0,6.91856,0.278724,1,2,3,4,1,2,3,4,1,2,3,4
-6.75894,1,0.856707,1,1,0,6.77034,0.268765,1,2,3,4,1,2,3,4,1,2,3,4
-6.77095,0.991687,0.856707,1,3,0,6.81848,0.223891,1,2,3,4,1,2,3,4,1,2,3,4
-6.87976,0.984746,0.856707,2,3,0,6.91995,0.189771,1,2,3,4,1,2,3,4,1,2,3,4
-6.88231,0.999858,0.856707,2,3,0,6.90511,0.189232,1,2,3,4,1,2,3,4,1,2,3,4
-6.85414,1,0.856707,1,1,0,6.88905,0.195562,1,2,3,4,1,2,3,4,1,2,3,4
-8.133,0.913093,0.856707,2,3,0,8.16438,0.484102,1,2,3,4,1,2,3,4,1,2,3,4
-7.1693,1,0.856707,2,7,0,7.99564,0.148398,1,2,3,4,1,2,3,4,1,2,3,4
-7.56969,0.949943,0.856707,1,1,0,7.56979,0.116159,1,2,3,4,1,2,3,4,1,2,3,4
-6.78895,0.977345,0.856707,1,3,0,7.69927,0.215421,1,2,3,4,1,2,3,4,1,2,3,4
-6.80953,0.951722,0.856707,2,3,0,7.198,0.207956,1,2,3,4,1,2,3,4,1,2,3,4
-6.80929,0.999915,0.856707,2,7,0,6.81117,0.295357,1,2,3,4,1,2,3,4,1,2,3,4
-6.82851,0.962498,0.856707,2,7,0,7.04859,0.202216,1,2,3,4,1,2,3,4,1,2,3,4
-7.11935,0.91605,0.856707,1,3,0,7.57127,0.366438,1,2,3,4,1,2,3,4,1,2,3,4
-6.77039,0.987702,0.856707,2,3,0,7.21378,0.277037,1,2,3,4,1,2,3,4,1,2,3,4
-6.80053,0.979892,0.856707,2,7,0,6.90489,0.211023,1,2,3,4,1,2,3,4,1,2,3,4
-6.82283,0.996019,0.856707,1,1,0,6.82726,0.203848,1,2,3,4,1,2,3,4,1,2,3,4
-6.89458,0.987733,0.856707,1,1,0,6.89569,0.186715,1,2,3,4,1,2,3,4,1,2,3,4
-7.00232,0.982912,0.856707,1,1,0,7.00618,0.168623,1,2,3,4,1,2,3,4,1,2,3,4
-7.09496,0.899264,0.856707,2,3,0,8.44876,0.362321,1,2,3,4,1,2,3,4,1,2,3,4
-6.76013,0.977525,0.856707,1,3,0,7.25146,0.230893,1,2,3,4,1,2,3,4,1,2,3,4
-6.74898,1,0.856707,2,7,0,6.75787,0.255498,1,2,3,4,1,2,3,4,1,2,3,4
-6.74864,0.85989,0.856707,2,3,0,7.91487,0.254406,1,2,3,4,1,2,3,4,1,2,3,4
-6.76622,0.994953,0.856707,1,3,0,6.78039,0.22667,1,2,3,4,1,2,3,4,1,2,3,4
-6.8411,0.991922,0.856707,2,7,0,6.84212,0.306327,1,2,3,4,1,2,3,4,1,2,3,4
-7.98928,0.606168,0.856707,1,3,0,9.69935,0.093662,1,2,3,4,1,2,3,4,1,2,3,4
-7.7885,1,0.856707,1,1,0,8.04236,0.103467,1,2,3,4,1,2,3,4,1,2,3,4
-6.81847,1,0.856707,2,3,0,7.69305,0.205147,1,2,3,4,1,2,3,4,1,2,3,4
-6.88442,0.988653,0.856707,1,1,0,6.88562,0.18879,1,2,3,4,1,2,3,4,1,2,3,4
-7.25575,0.968486,0.856707,2,7,0,7.26806,0.387467,1,2,3,4,1,2,3,4,1,2,3,4
-7.1364,0.836383,0.856707,1,3,0,8.65523,0.151901,1,2,3,4,1,2,3,4,1,2,3,4
-6.7565,0.977457,0.856707,1,3,0,7.37919,0.266503,1,2,3,4,1,2,3,4,1,2,3,4
-7.0245,0.959264,0.856707,2,3,0,7.11588,0.349619,1,2,3,4,1,2,3,4,1,2,3,4
-7.46913,0.89319,0.856707,1,1,0,7.47792,0.415662,1,2,3,4,1,2,3,4,1,2,3,4
-7.47917,0.997354,0.856707,1,1,0,7.65566,0.416885,1,2,3,4,1,2,3,4,1,2,3,4
-7.41697,1,0.856707,1,1,0,7.61385,0.409177,1,2,3,4,1,2,3,4,1,2,3,4
-6.94811,1,0.856707,1,1,0,7.30061,0.334017,1,2,3,4,1,2,3,4,1,2,3,4
-7.19151,0.804289,0.856707,1,3,0,8.18825,0.146135,1,2,3,4,1,2,3,4,1,2,3,4
-6.74826,0.98322,0.856707,1,3,0,7.37782,0.25272,1,2,3,4,1,2,3,4,1,2,3,4
-8.08372,0.673131,0.856707,1,3,0,9.16944,0.0895289,1,2,3,4,1,2,3,4,1,2,3,4
-6.79249,1,0.856707,2,3,0,7.90567,0.214015,1,2,3,4,1,2,3,4,1,2,3,4
-6.82251,0.878521,0.856707,2,3,0,7.98683,0.300181,1,2,3,4,1,2,3,4,1,2,3,4
-6.88046,0.995563,0.856707,2,3,0,6.8863,0.317686,1,2,3,4,1,2,3,4,1,2,3,4
-6.81506,0.961347,0.856707,2,3,0,7.21784,0.206193,1,2,3,4,1,2,3,4,1,2,3,4
-7.94577,0.75943,0.856707,2,3,0,8.88803,0.095662,1,2,3,4,1,2,3,4,1,2,3,4
-8.27129,0.971548,0.856707,1,1,0,8.32467,0.0820687,1,2,3,4,1,2,3,4,1,2,3,4
-6.97331,1,0.856707,2,3,0,8.20617,0.172944,1,2,3,4,1,2,3,4,1,2,3,4
-7.35137,0.881602,0.856707,1,3,0,8.31413,0.400674,1,2,3,4,1,2,3,4,1,2,3,4
-6.97576,1,0.856707,2,3,0,7.26329,0.339936,1,2,3,4,1,2,3,4,1,2,3,4
-6.82388,0.97677,0.856707,2,3,0,7.17168,0.300655,1,2,3,4,1,2,3,4,1,2,3,4
-6.83035,0.99852,0.856707,1,1,0,6.84539,0.30285,1,2,3,4,1,2,3,4,1,2,3,4
-6.80378,0.806405,0.856707,2,3,0,8.27115,0.209884,1,2,3,4,1,2,3,4,1,2,3,4
-6.94937,0.948981,0.856707,1,3,0,7.23364,0.334296,1,2,3,4,1,2,3,4,1,2,3,4
-6.83144,1,0.856707,1,1,0,6.92395,0.303213,1,2,3,4,1,2,3,4,1,2,3,4
-6.90487,0.994346,0.856707,2,3,0,6.91058,0.323946,1,2,3,4,1,2,3,4,1,2,3,4
-7.18395,0.816802,0.856707,1,3,0,8.06668,0.146897,1,2,3,4,1,2,3,4,1,2,3,4
-7.65014,0.947913,0.856707,2,3,0,7.96683,0.111205,1,2,3,4,1,2,3,4,1,2,3,4
-6.8115,0.995889,0.856707,2,7,0,7.4988,0.296198,1,2,3,4,1,2,3,4,1,2,3,4
-9.57715,0.658104,0.856707,3,7,0,9.57718,0.0475357,1,2,3,4,1,2,3,4,1,2,3,4
-9.14318,1,0.856707,1,1,0,9.6451,0.0565182,1,2,3,4,1,2,3,4,1,2,3,4
-7.03395,0.931095,0.856707,1,3,0,9.64244,0.164246,1,2,3,4,1,2,3,4,1,2,3,4
-7.73154,0.947971,0.856707,2,7,0,7.75968,0.44536,1,2,3,4,1,2,3,4,1,2,3,4
-6.74833,0.992573,0.856707,1,3,0,7.7922,0.253114,1,2,3,4,1,2,3,4,1,2,3,4
-6.75473,0.998806,0.856707,1,3,0,6.75584,0.264665,1,2,3,4,1,2,3,4,1,2,3,4
-6.83539,0.986834,0.856707,2,3,0,6.86922,0.304507,1,2,3,4,1,2,3,4,1,2,3,4
-6.92892,0.929128,0.856707,1,3,0,7.32736,0.18027,1,2,3,4,1,2,3,4,1,2,3,4
-6.91649,0.94665,0.856707,1,3,0,7.45582,0.326766,1,2,3,4,1,2,3,4,1,2,3,4
-7.01923,0.975408,0.856707,1,1,0,7.03798,0.348612,1,2,3,4,1,2,3,4,1,2,3,4
-6.83414,1,0.856707,1,1,0,6.97575,0.304099,1,2,3,4,1,2,3,4,1,2,3,4
-7.08313,0.876221,0.856707,1,3,0,7.65839,0.158015,1,2,3,4,1,2,3,4,1,2,3,4
-7.16306,0.996253,0.856707,2,3,0,7.19425,0.149047,1,2,3,4,1,2,3,4,1,2,3,4
-6.77891,1,0.856707,2,3,0,7.14586,0.219821,1,2,3,4,1,2,3,4,1,2,3,4
-6.95455,0.948591,0.856707,1,3,0,7.17265,0.335427,1,2,3,4,1,2,3,4,1,2,3,4
-6.89348,0.821965,0.856707,2,3,0,8.28222,0.186934,1,2,3,4,1,2,3,4,1,2,3,4
-6.93801,0.869488,0.856707,2,3,0,8.50548,0.331762,1,2,3,4,1,2,3,4,1,2,3,4
-6.91679,0.916607,0.856707,2,7,0,7.50539,0.182457,1,2,3,4,1,2,3,4,1,2,3,4
-6.86128,1,0.856707,1,1,0,6.9147,0.193873,1,2,3,4,1,2,3,4,1,2,3,4
-6.83309,0.993545,0.856707,2,3,0,6.95623,0.200947,1,2,3,4,1,2,3,4,1,2,3,4
-7.17502,0.906257,0.856707,1,3,0,7.67027,0.375389,1,2,3,4,1,2,3,4,1,2,3,4
-7.73882,0.612344,0.856707,1,3,0,10.1056,0.106141,1,2,3,4,1,2,3,4,1,2,3,4
-8.30718,0.982571,0.856707,2,3,0,8.31322,0.0807423,1,2,3,4,1,2,3,4,1,2,3,4
-8.72402,0.989709,0.856707,2,3,0,8.77914,0.067266,1,2,3,4,1,2,3,4,1,2,3,4
-8.49087,1,0.856707,1,1,0,8.82228,0.0743951,1,2,3,4,1,2,3,4,1,2,3,4
-7.06248,1,0.856707,2,3,0,8.44298,0.160555,1,2,3,4,1,2,3,4,1,2,3,4
-6.92052,0.937058,0.856707,1,3,0,7.73248,0.327723,1,2,3,4,1,2,3,4,1,2,3,4
-7.11956,0.952477,0.856707,1,1,0,7.12882,0.366472,1,2,3,4,1,2,3,4,1,2,3,4
-7.99964,0.534536,0.856707,1,3,0,10.6573,0.0931947,1,2,3,4,1,2,3,4,1,2,3,4
-8.72599,0.941522,0.856707,1,1,0,8.72842,0.0672096,1,2,3,4,1,2,3,4,1,2,3,4
-6.94068,1,0.856707,2,3,0,8.54372,0.178232,1,2,3,4,1,2,3,4,1,2,3,4
-6.74804,1,0.856707,2,3,0,6.91032,0.24919,1,2,3,4,1,2,3,4,1,2,3,4
-6.95581,0.955595,0.856707,1,3,0,7.0316,0.335701,1,2,3,4,1,2,3,4,1,2,3,4
-7.06972,0.972417,0.856707,1,1,0,7.09538,0.35792,1,2,3,4,1,2,3,4,1,2,3,4
-7.51906,0.796036,0.856707,2,3,0,8.61626,0.421667,1,2,3,4,1,2,3,4,1,2,3,4
-7.67047,0.960502,0.856707,1,1,0,7.83028,0.438826,1,2,3,4,1,2,3,4,1,2,3,4
-7.05098,1,0.856707,1,1,0,7.51601,0.354549,1,2,3,4,1,2,3,4,1,2,3,4
-6.87984,1,0.856707,1,1,0,7.01494,0.317521,1,2,3,4,1,2,3,4,1,2,3,4
-6.75676,1,0.856707,2,3,0,6.85558,0.233722,1,2,3,4,1,2,3,4,1,2,3,4
-6.91738,0.924652,0.856707,2,3,0,7.31559,0.182349,1,2,3,4,1,2,3,4,1,2,3,4
-6.97606,0.996906,0.856707,2,3,0,6.99014,0.172519,1,2,3,4,1,2,3,4,1,2,3,4
-7.08501,0.983732,0.856707,1,1,0,7.09706,0.157789,1,2,3,4,1,2,3,4,1,2,3,4
-6.77087,0.999596,0.856707,2,7,0,7.02357,0.277334,1,2,3,4,1,2,3,4,1,2,3,4
-6.80524,0.978335,0.856707,2,7,0,6.9156,0.209385,1,2,3,4,1,2,3,4,1,2,3,4
-6.75817,0.994059,0.856707,1,3,0,6.87035,0.268087,1,2,3,4,1,2,3,4,1,2,3,4
-6.79435,0.98436,0.856707,1,3,0,6.86185,0.213298,1,2,3,4,1,2,3,4,1,2,3,4
-7.01622,0.935444,0.856707,1,3,0,7.31419,0.348031,1,2,3,4,1,2,3,4,1,2,3,4
-7.01622,0.836225,0.856707,1,1,0,7.53828,0.348031,1,2,3,4,1,2,3,4,1,2,3,4
-7.03028,0.996534,0.856707,1,1,0,7.08944,0.350712,1,2,3,4,1,2,3,4,1,2,3,4
-6.77851,0.967751,0.856707,1,3,0,7.25041,0.220011,1,2,3,4,1,2,3,4,1,2,3,4
-7.15704,0.93689,0.856707,1,3,0,7.24585,0.149681,1,2,3,4,1,2,3,4,1,2,3,4
-7.12943,0.999441,0.856707,2,7,0,7.16242,0.368102,1,2,3,4,1,2,3,4,1,2,3,4
-6.90963,1,0.856707,2,3,0,7.08189,0.325111,1,2,3,4,1,2,3,4,1,2,3,4
-6.80866,0.983388,0.856707,2,3,0,7.05346,0.295117,1,2,3,4,1,2,3,4,1,2,3,4
-6.79057,1,0.856707,1,1,0,6.80984,0.287588,1,2,3,4,1,2,3,4,1,2,3,4
-6.77659,0.986344,0.856707,1,3,0,6.89269,0.220942,1,2,3,4,1,2,3,4,1,2,3,4
-7.05607,0.966705,0.856707,2,3,0,7.1062,0.161366,1,2,3,4,1,2,3,4,1,2,3,4
-7.06401,0.998762,0.856707,2,7,0,7.07255,0.356903,1,2,3,4,1,2,3,4,1,2,3,4
-7.41064,0.915389,0.856707,1,1,0,7.43253,0.408374,1,2,3,4,1,2,3,4,1,2,3,4
-7.41064,0.648978,0.856707,1,1,0,8.59727,0.408374,1,2,3,4,1,2,3,4,1,2,3,4
-8.33096,0.781735,0.856707,1,1,0,8.37105,0.501097,1,2,3,4,1,2,3,4,1,2,3,4
-6.89696,0.900709,0.856707,2,3,0,9.13978,0.321968,1,2,3,4,1,2,3,4,1,2,3,4
-7.29,0.908152,0.856707,1,1,0,7.29,0.39232,1,2,3,4,1,2,3,4,1,2,3,4
-8.4632,0.904099,0.856707,2,3,0,8.47292,0.511837,1,2,3,4,1,2,3,4,1,2,3,4
-7.90952,1,0.856707,1,1,0,8.50686,0.463352,1,2,3,4,1,2,3,4,1,2,3,4
-7.83501,1,0.856707,2,7,0,7.88363,0.101058,1,2,3,4,1,2,3,4,1,2,3,4
-6.7727,0.970755,0.856707,1,3,0,8.14185,0.222938,1,2,3,4,1,2,3,4,1,2,3,4
-6.8556,0.98749,0.856707,2,3,0,6.89638,0.19521,1,2,3,4,1,2,3,4,1,2,3,4
-6.80576,1,0.856707,2,3,0,6.84825,0.209208,1,2,3,4,1,2,3,4,1,2,3,4
-6.77058,1,0.856707,1,1,0,6.79922,0.224099,1,2,3,4,1,2,3,4,1,2,3,4
-7.04286,0.977235,0.856707,2,3,0,7.04528,0.353059,1,2,3,4,1,2,3,4,1,2,3,4
-7.09874,0.986151,0.856707,1,1,0,7.15525,0.362969,1,2,3,4,1,2,3,4,1,2,3,4
-6.89773,1,0.856707,1,1,0,7.0556,0.322163,1,2,3,4,1,2,3,4,1,2,3,4
-7.0244,0.969889,0.856707,1,1,0,7.03643,0.349599,1,2,3,4,1,2,3,4,1,2,3,4
-7.22828,0.950046,0.856707,1,1,0,7.25692,0.383465,1,2,3,4,1,2,3,4,1,2,3,4
-6.8009,0.946974,0.856707,1,3,0,7.59804,0.210892,1,2,3,4,1,2,3,4,1,2,3,4
-6.85698,0.990125,0.856707,1,1,0,6.85757,0.194882,1,2,3,4,1,2,3,4,1,2,3,4
-6.82413,0.971874,0.856707,1,3,0,7.12224,0.300742,1,2,3,4,1,2,3,4,1,2,3,4
-6.81926,1,0.856707,1,1,0,6.83741,0.299036,1,2,3,4,1,2,3,4,1,2,3,4
-6.95384,0.969142,0.856707,1,1,0,6.95427,0.335272,1,2,3,4,1,2,3,4,1,2,3,4
-6.86697,1,0.856707,1,1,0,6.94394,0.313996,1,2,3,4,1,2,3,4,1,2,3,4
-6.74892,0.994998,0.856707,1,3,0,6.90293,0.244737,1,2,3,4,1,2,3,4,1,2,3,4
-6.76399,0.998409,0.856707,2,3,0,6.76408,0.272769,1,2,3,4,1,2,3,4,1,2,3,4
-7.33489,0.832946,0.856707,1,3,0,7.89875,0.133146,1,2,3,4,1,2,3,4,1,2,3,4
-7.47866,0.982698,0.856707,1,1,0,7.52321,0.122246,1,2,3,4,1,2,3,4,1,2,3,4
-7.63638,0.982384,0.856707,1,1,0,7.69208,0.112027,1,2,3,4,1,2,3,4,1,2,3,4
-8.08666,0.955852,0.856707,1,1,0,8.09996,0.0894045,1,2,3,4,1,2,3,4,1,2,3,4
-6.74951,0.999977,0.856707,2,7,0,7.84649,0.256851,1,2,3,4,1,2,3,4,1,2,3,4
-8.30559,0.803868,0.856707,2,3,0,8.74871,0.498983,1,2,3,4,1,2,3,4,1,2,3,4
-8.30559,0.961792,0.856707,1,1,0,8.78272,0.498983,1,2,3,4,1,2,3,4,1,2,3,4
-8.30559,0.650774,0.856707,2,3,0,11.5937,0.498983,1,2,3,4,1,2,3,4,1,2,3,4
-8.96996,0.835356,0.856707,1,1,0,9.24745,0.549303,1,2,3,4,1,2,3,4,1,2,3,4
-7.79413,1,0.856707,2,3,0,8.74443,0.451856,1,2,3,4,1,2,3,4,1,2,3,4
-7.79413,0.708516,0.856707,1,1,0,8.80694,0.451856,1,2,3,4,1,2,3,4,1,2,3,4
-7.44077,1,0.856707,1,1,0,7.8058,0.412165,1,2,3,4,1,2,3,4,1,2,3,4
-8.14557,0.82818,0.856707,1,1,0,8.20946,0.485218,1,2,3,4,1,2,3,4,1,2,3,4
-7.68635,1,0.856707,1,1,0,8.17317,0.440544,1,2,3,4,1,2,3,4,1,2,3,4
-6.74861,0.993108,0.856707,1,3,0,7.73744,0.254309,1,2,3,4,1,2,3,4,1,2,3,4
-6.76483,0.996903,0.856707,1,3,0,6.76793,0.273368,1,2,3,4,1,2,3,4,1,2,3,4
-6.99422,0.92684,0.856707,1,3,0,7.25585,0.169796,1,2,3,4,1,2,3,4,1,2,3,4
-8.0111,0.898349,0.856707,3,7,0,8.16622,0.0926821,1,2,3,4,1,2,3,4,1,2,3,4
-8.86352,0.939667,0.856707,2,3,0,9.41428,0.0634225,1,2,3,4,1,2,3,4,1,2,3,4
-6.86337,1,0.856707,2,3,0,8.60178,0.193392,1,2,3,4,1,2,3,4,1,2,3,4
-6.95443,0.985105,0.856707,1,1,0,6.95722,0.175942,1,2,3,4,1,2,3,4,1,2,3,4
-6.95717,0.987716,0.856707,2,3,0,7.16524,0.175497,1,2,3,4,1,2,3,4,1,2,3,4
-6.80691,0.965957,0.856707,2,7,0,7.26624,0.29444,1,2,3,4,1,2,3,4,1,2,3,4
-7.69955,0.700068,0.856707,1,3,0,8.88428,0.108336,1,2,3,4,1,2,3,4,1,2,3,4
-11.5888,0.650739,0.856707,1,3,0,13.4789,0.0224898,1,2,3,4,1,2,3,4,1,2,3,4
-8.12357,0.966641,0.856707,3,7,0,11.2904,0.0878648,1,2,3,4,1,2,3,4,1,2,3,4
-8.11785,1,0.856707,2,3,0,8.29153,0.088101,1,2,3,4,1,2,3,4,1,2,3,4
-6.99559,0.963082,0.856707,1,3,0,8.17269,0.169597,1,2,3,4,1,2,3,4,1,2,3,4
-7.03189,0.994525,0.856707,1,1,0,7.06264,0.164523,1,2,3,4,1,2,3,4,1,2,3,4
-6.90274,0.991353,0.856707,2,3,0,7.17393,0.185109,1,2,3,4,1,2,3,4,1,2,3,4
-6.76842,0.986047,0.856707,1,3,0,7.0615,0.275798,1,2,3,4,1,2,3,4,1,2,3,4
-6.81328,0.976747,0.856707,1,3,0,6.92568,0.206751,1,2,3,4,1,2,3,4,1,2,3,4
-6.75035,0.977444,0.856707,2,3,0,7.00972,0.241532,1,2,3,4,1,2,3,4,1,2,3,4
-6.75035,0.894135,0.856707,1,3,0,7.36788,0.241532,1,2,3,4,1,2,3,4,1,2,3,4
-7.21363,0.897604,0.856707,1,3,0,7.44369,0.143957,1,2,3,4,1,2,3,4,1,2,3,4
-6.91754,0.925369,0.856707,2,7,0,8.02081,0.327016,1,2,3,4,1,2,3,4,1,2,3,4
-7.37965,0.891946,0.856707,1,1,0,7.37965,0.404391,1,2,3,4,1,2,3,4,1,2,3,4
-7.34054,1,0.856707,1,1,0,7.50553,0.39923,1,2,3,4,1,2,3,4,1,2,3,4
-6.78866,0.950782,0.856707,1,3,0,7.69101,0.215541,1,2,3,4,1,2,3,4,1,2,3,4
-6.96393,0.907393,0.856707,2,3,0,7.53802,0.174413,1,2,3,4,1,2,3,4,1,2,3,4
-7.0371,0.988865,0.856707,1,1,0,7.05437,0.163829,1,2,3,4,1,2,3,4,1,2,3,4
-6.74903,0.987425,0.856707,1,3,0,7.16533,0.255648,1,2,3,4,1,2,3,4,1,2,3,4
-8.30057,0.812973,0.856707,3,7,0,8.30072,0.0809842,1,2,3,4,1,2,3,4,1,2,3,4
-7.66869,1,0.856707,1,1,0,8.24028,0.110113,1,2,3,4,1,2,3,4,1,2,3,4
-8.25172,0.981582,0.856707,2,3,0,8.25489,0.082805,1,2,3,4,1,2,3,4,1,2,3,4
-6.96426,0.875333,0.856707,1,3,0,10.241,0.337516,1,2,3,4,1,2,3,4,1,2,3,4
-7.01302,0.988148,0.856707,1,1,0,7.05184,0.347414,1,2,3,4,1,2,3,4,1,2,3,4
-6.9413,1,0.856707,1,1,0,7.02466,0.332503,1,2,3,4,1,2,3,4,1,2,3,4
-6.89297,1,0.856707,1,1,0,6.95194,0.320953,1,2,3,4,1,2,3,4,1,2,3,4
-6.74852,1,0.856707,2,3,0,6.87564,0.246059,1,2,3,4,1,2,3,4,1,2,3,4
-6.74811,0.999902,0.856707,2,3,0,6.74942,0.251623,1,2,3,4,1,2,3,4,1,2,3,4
-6.94821,0.974302,0.856707,2,3,0,6.95358,0.176966,1,2,3,4,1,2,3,4,1,2,3,4
-6.75153,0.981774,0.856707,2,3,0,7.15372,0.260573,1,2,3,4,1,2,3,4,1,2,3,4
-6.75271,0.999754,0.856707,1,1,0,6.75315,0.262228,1,2,3,4,1,2,3,4,1,2,3,4
-6.74814,0.999688,0.856707,1,3,0,6.75498,0.248056,1,2,3,4,1,2,3,4,1,2,3,4
-6.83358,0.989911,0.856707,2,3,0,6.84131,0.303916,1,2,3,4,1,2,3,4,1,2,3,4
-7.13317,0.854347,0.856707,1,3,0,7.76423,0.152255,1,2,3,4,1,2,3,4,1,2,3,4
-6.94928,1,0.856707,2,3,0,7.10687,0.176789,1,2,3,4,1,2,3,4,1,2,3,4
-7.93423,0.881039,0.856707,1,3,0,8.12105,0.0962034,1,2,3,4,1,2,3,4,1,2,3,4
-6.77208,0.917664,0.856707,2,7,0,8.84482,0.278064,1,2,3,4,1,2,3,4,1,2,3,4
-6.81267,0.976555,0.856707,1,3,0,6.93352,0.206946,1,2,3,4,1,2,3,4,1,2,3,4
-7.4337,0.905392,0.856707,1,3,0,7.582,0.125468,1,2,3,4,1,2,3,4,1,2,3,4
-7.45148,0.997893,0.856707,1,1,0,7.54591,0.124176,1,2,3,4,1,2,3,4,1,2,3,4
-7.86902,0.9551,0.856707,1,1,0,7.87706,0.0993522,1,2,3,4,1,2,3,4,1,2,3,4
-7.50881,1,0.856707,2,3,0,7.84807,0.120168,1,2,3,4,1,2,3,4,1,2,3,4
-7.20004,1,0.856707,2,3,0,7.47506,0.145287,1,2,3,4,1,2,3,4,1,2,3,4
-7.0657,0.905357,0.856707,1,3,0,8.31645,0.357204,1,2,3,4,1,2,3,4,1,2,3,4
-7.30078,0.980691,0.856707,2,3,0,7.33447,0.393819,1,2,3,4,1,2,3,4,1,2,3,4
-7.30078,0.833474,0.856707,1,1,0,7.84396,0.393819,1,2,3,4,1,2,3,4,1,2,3,4
-7.25589,1,0.856707,2,7,0,7.2824,0.139987,1,2,3,4,1,2,3,4,1,2,3,4
-7.17305,0.90168,0.856707,1,3,0,8.64736,0.375083,1,2,3,4,1,2,3,4,1,2,3,4
-6.74806,0.993112,0.856707,1,3,0,7.21996,0.251138,1,2,3,4,1,2,3,4,1,2,3,4
-6.88194,0.983421,0.856707,2,3,0,6.90045,0.318079,1,2,3,4,1,2,3,4,1,2,3,4
-6.81825,1,0.856707,2,3,0,6.87171,0.298674,1,2,3,4,1,2,3,4,1,2,3,4
-6.82896,0.967338,0.856707,1,3,0,7.06748,0.202091,1,2,3,4,1,2,3,4,1,2,3,4
-6.7816,0.982253,0.856707,2,7,0,6.97348,0.283284,1,2,3,4,1,2,3,4,1,2,3,4
-6.77759,0.698936,0.856707,3,7,0,8.85355,0.220455,1,2,3,4,1,2,3,4,1,2,3,4
-6.78642,0.998363,0.856707,1,1,0,6.7898,0.216472,1,2,3,4,1,2,3,4,1,2,3,4
-6.88304,0.985024,0.856707,2,3,0,6.93984,0.189077,1,2,3,4,1,2,3,4,1,2,3,4
-6.87327,0.967403,0.856707,1,3,0,7.27568,0.315741,1,2,3,4,1,2,3,4,1,2,3,4
-7.09845,0.864651,0.856707,1,3,0,7.7939,0.156196,1,2,3,4,1,2,3,4,1,2,3,4
-6.76548,1,0.856707,2,3,0,7.07495,0.227144,1,2,3,4,1,2,3,4,1,2,3,4
-7.0096,0.97014,0.856707,2,3,0,7.04695,0.167587,1,2,3,4,1,2,3,4,1,2,3,4
-7.0667,0.915595,0.856707,1,3,0,7.91302,0.357383,1,2,3,4,1,2,3,4,1,2,3,4
-6.91969,1,0.856707,1,1,0,7.04487,0.327527,1,2,3,4,1,2,3,4,1,2,3,4
-6.94682,0.993502,0.856707,1,1,0,6.97951,0.333732,1,2,3,4,1,2,3,4,1,2,3,4
