# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-20 20:48:03 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4121365788 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1,x.2,x.3,x.4,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-18.9838,0.939393,0.24497,4,15,0,30.336,0.616403,-0.978917,-2.5149,-0.0113761,-0.190785,-1.17911,-0.949778,-1.24759,0.916026,-0.887673,-0.97388,0.64851,0.639859,0.0843577,1.48179,1.45214,0.651804,0.316476,0.341757,0.297811,0.872656,2.08512,0.731203
-24.0371,0.872131,0.24497,4,15,0,32.6404,-1.79928,1.54157,2.15786,0.606792,-1.15196,2.09663,0.270981,2.12071,-0.747393,0.0533006,-0.248855,1.30305,0.897098,0.0467778,0.480197,0.326103,1.0149,0.36993,1.0697,1.95934,0.712769,0.144618,0.307454
-20.5422,0.891109,0.24497,4,15,0,38.7975,-1.31057,0.703118,1.37996,0.772787,0.611029,1.84207,1.06499,0.495237,0.18557,-0.338436,-1.3333,1.39024,1.58913,0.0282256,1.04504,0.339515,1.38604,0.365809,1.00858,0.277371,2.67149,0.278283,1.28282
-21.8385,0.98589,0.24497,4,15,0,31.5375,0.666262,-1.92081,-3.10119,-1.02658,-1.02231,-1.00873,-0.962951,-0.0869829,0.322516,0.698418,1.18943,0.581717,0.500543,2.34973,0.808735,1.31685,0.538736,1.44249,0.497183,0.309495,0.0921374,1.63908,0.641438
-15.8493,0.991403,0.24497,4,15,0,29.6866,-0.464389,-1.27745,1.64958,0.460636,0.156794,1.88456,-0.102348,-0.362985,-0.549994,0.237465,0.284196,1.73087,0.507907,0.299758,1.40711,0.833958,1.35755,0.519896,0.950574,0.781411,0.0625955,0.263428,1.32321
-22.867,0.835566,0.24497,4,15,0,37.4838,0.49977,1.65819,-1.85506,-0.926425,-0.564322,-2.092,-0.0541793,-0.0535467,0.873269,-0.561442,1.12396,0.568643,1.01233,1.09471,0.63872,0.0586493,0.553097,0.443217,0.319225,0.694389,0.016198,1.23788,0.0967832
-18.3213,0.904188,0.24497,4,15,0,33.0383,-0.32912,-1.46712,1.78152,1.0284,0.276051,1.14134,0.315299,0.557791,-0.346425,0.874012,-0.850754,0.76017,0.351317,0.0864717,0.632517,0.184681,0.806371,0.121921,0.866684,0.716108,0.272997,0.526022,1.78394
-18.646,0.970594,0.24497,4,15,0,26.9537,-0.808049,-0.716882,0.647375,-1.57673,0.0429228,1.14725,-0.928067,0.337245,-0.462002,0.607863,-0.216233,1.47111,0.893365,0.0438032,1.21127,0.684199,1.24868,0.00973472,1.01033,1.40473,0.314847,0.256621,0.572709
-21.6244,0.947481,0.24497,4,15,0,29.6567,-0.360241,-1.20474,-0.104835,-1.55255,-1.24101,0.838317,-1.51705,-1.18289,0.730068,-0.157692,0.05649,1.2176,0.381394,0.178525,1.04959,1.42421,0.608742,0.00239808,0.554209,1.17703,0.748441,0.129381,1.97954
-22.8835,0.939318,0.24497,4,15,0,32.6436,0.019751,1.01767,-0.214034,1.12644,0.604463,-1.34502,1.62761,1.28154,-0.43921,-0.03249,-1.01131,0.683475,0.113819,2.2099,0.590408,0.0566254,0.320479,0.00757485,1.50854,1.14254,1.21812,1.49287,0.292066
-21.6951,0.991557,0.24497,4,15,0,29.4389,0.617004,0.894939,-0.159374,-0.175052,1.01772,-1.31063,1.30101,1.24921,-1.29506,-1.28116,-0.437025,0.838046,0.0709303,0.797612,2.21554,0.127178,0.658702,0.00933881,1.14493,0.573051,0.683872,1.2604,0.337684
-19.4445,0.991948,0.24497,4,15,0,28.5411,1.16286,0.380769,-0.336034,-1.32429,-0.264076,0.0930596,0.430709,-0.418585,-1.57562,-1.51043,0.505653,0.855929,0.0305901,0.714122,0.353025,1.23781,0.816856,0.00956168,1.11103,1.27112,1.96671,1.06161,0.550382
-21.2671,0.929726,0.24497,4,15,0,29.368,-0.370705,-0.314619,0.0573723,-0.434161,-0.198977,-0.960065,0.766131,0.312475,-1.1968,-2.64547,-1.42436,1.10761,0.0403507,0.432913,0.342289,0.861469,1.29802,0.014134,0.368375,0.531669,0.684227,1.45536,0.575165
-21.9449,0.974073,0.24497,4,15,0,30.8092,0.548776,-0.17333,0.228747,0.501313,-0.576188,-2.34951,1.39727,0.641405,-0.709899,-1.68669,0.925599,0.473502,0.0418689,0.649139,0.500518,0.379582,1.0392,0.0224672,0.347464,1.94001,0.946562,1.03152,1.95739
-25.2083,0.877647,0.24497,4,15,0,32.9033,-0.273648,-0.56745,0.391072,-0.86568,0.899306,3.11478,-0.903378,-1.21438,1.0089,1.5904,-0.240223,0.667023,2.30992,1.16586,0.635435,0.265307,0.375565,3.22618,0.482299,0.0755216,0.945107,0.881339,0.163918
-21.895,1,0.24497,4,15,0,36.1126,-0.951839,0.409765,-0.332212,0.857291,-1.21143,-2.88498,1.1722,1.13638,-1.01701,-1.76325,0.188821,0.600559,0.133969,0.746636,0.869701,0.447119,0.306649,0.0287723,0.60977,0.729562,0.738756,0.783349,1.53363
-21.7261,0.949997,0.24497,4,15,0,35.8725,0.921992,-1.00279,-0.366919,-0.825543,1.18807,2.55018,-1.35456,-1.27014,1.19476,1.10685,1.50622,1.58703,0.0923733,1.11213,1.15152,1.51773,0.586885,0.971672,0.938929,0.18045,0.14746,0.451032,0.382351
-19.0461,0.914284,0.24497,4,15,0,40.5441,-2.71893,-1.05466,-1.26009,-1.24,0.3014,-0.16724,0.36639,-0.6345,-0.789115,1.8269,-1.12473,0.687768,1.1706,1.02509,0.622362,0.273169,1.60314,0.328381,1.15981,0.859914,0.0913454,0.792669,0.611156
-20.8849,0.884024,0.24497,4,15,0,31.5152,2.51367,1.06514,1.24082,0.998525,-0.276122,0.217814,-0.367564,0.718525,0.812476,-1.859,0.768521,0.554241,1.21712,0.357667,1.68632,0.340618,0.4511,0.630618,0.0421237,0.215343,0.46861,0.409657,0.693798
-20.6372,0.998305,0.24497,4,15,0,30.1908,-2.2315,-0.120508,-0.8408,-1.08852,0.905584,-0.711317,-0.472467,1.44243,0.592088,0.345981,-0.561726,1.4871,0.495025,0.302247,0.487563,0.0154324,1.70338,1.38236,0.0538019,0.670974,1.5811,1.53923,1.24981
-22.7165,0.774236,0.24497,4,15,0,37.6383,2.23643,0.733469,0.579052,2.11184,-0.166765,0.431081,-1.03963,-1.51541,-1.09757,0.571573,-0.857892,0.052301,1.33278,0.214133,1.39809,1.54327,0.186288,0.431438,0.952216,1.20871,0.079186,0.394073,0.460796
-21.9844,0.94554,0.24497,4,15,0,38.4223,-1.57383,-0.749345,-0.209174,-0.624753,0.909284,-1.29171,0.236567,0.768413,-0.0597797,-0.780516,0.029919,1.87601,0.518945,1.62203,0.102566,0.433017,0.186218,0.267795,0.186938,0.911627,2.72723,0.0946725,0.126862
-18.908,0.988207,0.24497,4,15,0,36.4177,0.0946879,-1.23741,-0.485057,1.39642,-0.439244,-1.23894,-0.2897,1.53166,-0.359583,0.0601736,-0.774585,1.49028,0.183576,0.713371,0.168941,0.516699,0.249226,0.194421,0.431531,0.59954,0.677879,0.0749666,0.361015
-17.6454,0.995223,0.24497,4,15,0,27.1457,0.888661,-1.04378,0.455282,1.2162,-1.1965,-0.885748,1.18844,-1.45596,-0.454701,0.153765,0.238444,0.749822,1.72144,1.53566,0.0979467,1.78226,0.923052,1.4794,0.20205,1.41362,0.463988,0.472581,0.132429
-13.7123,0.975886,0.24497,4,15,0,24.8979,-0.316155,-1.14783,-0.144327,-0.690544,0.212761,0.971555,-1.17319,0.889927,1.2758,0.0951542,-0.279346,0.882693,0.433371,0.4906,1.4507,0.354605,0.292056,0.230694,1.96789,0.649948,0.818128,1.18382,0.842272
-14.2123,0.963027,0.24497,4,15,0,21.2364,1.40962,0.688985,1.66744,-0.388701,-0.619502,0.0327525,-0.858418,-0.811228,-1.11034,-0.515825,-0.713133,0.702352,1.11552,1.45002,0.703611,0.721569,0.154996,0.665712,0.15965,1.39253,1.05063,0.695622,1.22054
-19.4245,0.928573,0.24497,4,15,0,29.4401,0.383639,-0.870075,-1.14351,0.252311,-1.3695,0.342575,0.0695846,-1.06513,-1.04121,0.985812,-3.07514,1.36853,0.797363,0.341104,0.930453,0.072458,0.218224,1.09548,0.447864,0.641656,0.449714,0.997943,0.852343
-25.4305,0.866096,0.24497,4,15,0,38.9447,1.03411,-0.824376,-0.802286,0.421471,-1.86145,1.03038,0.951062,-1.28692,0.466671,2.08535,-2.42696,1.25997,0.289642,0.543596,0.47824,0.147698,0.229827,0.908675,0.0926008,0.0335546,0.526417,0.490391,0.703028
-16.1251,0.971223,0.24497,4,15,0,36.0314,0.501441,-0.714981,-1.12136,0.713482,0.273684,0.231043,-0.135611,0.151975,0.924645,-0.450373,1.8516,0.227874,2.07653,0.513032,0.542389,1.61342,0.421242,1.05021,1.1026,2.99735,1.06263,1.08741,0.47972
-21.3067,0.995333,0.24497,4,15,0,31.0581,-0.185899,0.951041,0.570738,1.59641,0.559301,-1.32999,0.980986,-0.0300536,-2.02919,-0.0261927,-0.621323,2.14883,0.0478085,0.206544,1.13388,0.444742,1.66849,1.04553,0.585031,0.0440484,0.436351,0.287315,1.31232
-19.3989,1,0.24497,4,15,0,29.4701,-1.25868,-0.441603,-0.0235558,1.57651,0.250099,0.738793,-0.0734503,-0.472839,-1.04474,0.672085,-0.261622,0.436103,0.0666974,2.75125,0.427784,2.20101,0.713444,1.1064,0.555211,0.100543,1.48069,0.184647,1.05084
-19.1843,0.951117,0.24497,4,15,0,28.8588,0.915042,0.822549,-0.156129,0.319943,0.660374,-0.141811,-0.636691,1.95745,2.20703,-0.686542,-0.961765,1.32123,0.701686,0.0467411,1.12181,0.223147,0.731151,0.805493,0.368249,1.72891,0.225887,0.830717,0.252844
-18.466,0.969272,0.24497,4,15,0,30.8896,-0.125187,0.555894,0.184636,-0.506068,-0.604873,-1.16318,-0.534477,2.42716,2.00848,0.56578,-0.972424,0.261616,1.15824,1.94487,1.1229,0.772039,1.20467,0.196279,1.40217,0.50683,0.107969,0.406856,0.897885
-16.2836,0.951234,0.24497,4,15,0,28.0668,0.126339,-0.180798,0.334596,0.0695807,-0.0934739,0.728502,0.338205,-1.4591,-1.80976,-0.0332121,2.08825,0.768357,0.292957,0.142912,0.490763,1.34897,0.71433,2.23147,0.841673,0.919996,0.33241,1.54913,1.18522
-17.7678,0.698049,0.24497,4,15,0,27.9081,-0.332646,-0.936849,0.505037,-0.00190316,0.0366949,0.704419,-0.823,-0.811172,-0.837447,1.82055,0.553728,1.27887,1.35549,0.349133,0.242359,0.690127,0.788915,0.093677,0.423939,1.05563,0.0174713,0.579081,0.731457
-20.6285,0.963005,0.24497,4,15,0,27.8242,-0.67142,-1.4902,0.781803,-1.10204,0.181432,0.157082,-0.557478,0.170644,-0.556257,0.898053,-0.134315,0.675014,1.16037,0.486018,0.258099,1.57308,2.76296,0.0794213,1.68684,0.566804,0.012662,0.575402,2.0636
-25.0073,0.857736,0.24497,4,15,0,33.2165,-0.185014,-0.928378,0.501013,-1.01557,-1.06602,0.139456,0.97848,-0.0870004,1.20401,0.286785,-1.24761,0.957624,0.918796,1.67556,0.465655,0.0219244,0.119385,0.24365,0.508317,0.137056,0.00233729,1.71552,0.266832
-23.7368,0.977411,0.24497,4,15,0,36.7743,0.876028,-0.0762357,1.92061,0.0594763,-1.24729,1.55039,0.719507,0.0746982,1.3752,-0.699446,-0.330855,2.13937,0.617785,0.938762,1.05605,0.0656267,0.153847,0.461898,0.616656,0.304265,0.00406089,0.862974,0.258566
-23.0472,0.966972,0.24497,4,15,0,38.852,-1.05096,0.139751,-1.86941,-0.283614,1.27376,-1.46335,-0.700706,-0.0197983,-1.25665,0.687307,0.218027,0.318155,1.55087,0.778887,0.488466,0.0599994,2.47249,0.0633814,1.76457,0.179841,1.26202,0.209667,2.16782
-20.5899,0.974188,0.24497,4,15,0,34.8001,0.731605,-1.55559,-0.334099,0.490703,-0.826832,-0.184436,0.760089,1.44129,2.2866,-0.230622,0.491245,1.94197,0.468923,0.4911,0.273275,1.00095,0.132468,0.558248,0.0735324,1.77504,0.68252,1.95475,0.230433
-19.773,0.95581,0.24497,4,15,0,35.5143,-0.904427,1.76575,-1.56186,-0.11535,2.62338,0.59252,1.02516,-0.235319,-2.0058,0.627778,-1.26735,0.32207,1.77581,1.50845,1.75293,0.90178,0.812128,0.9698,0.820742,0.343043,1.40325,0.370131,0.719498
-20.8564,0.973473,0.24497,4,15,0,28.0779,0.899704,-0.901572,1.67315,0.772427,-2.46501,-0.994281,-1.30952,-0.0678399,1.33512,-0.215155,0.372341,1.44905,0.339234,0.286597,0.334323,0.780297,0.681455,1.12135,1.05756,1.08388,0.17882,0.0474469,0.305566
-23.7818,0.932118,0.24497,4,15,0,38.1431,-0.846136,0.900565,-1.71638,-0.814519,2.3141,0.579053,1.04453,-0.731225,-1.32841,0.510503,0.0294744,0.621437,0.682138,2.09908,1.01355,0.134267,1.6739,0.526768,1.37347,0.0797411,0.0588457,0.0456423,0.822279
-18.7513,0.740767,0.24497,3,15,0,39.2219,0.721191,-0.0709233,-0.738725,-0.62591,-0.508617,0.713258,0.668233,-1.46747,0.305806,0.572561,0.432409,0.573464,0.94029,0.265316,0.486108,0.0290759,0.266852,0.323031,0.892864,0.114888,0.19527,0.223842,1.44084
-23.3705,0.968699,0.24497,4,15,0,36.4981,-1.65496,1.13944,1.59784,1.27881,0.709265,-0.961227,-0.840413,1.27029,0.19517,-0.0443642,0.267508,1.44674,0.517912,1.33929,0.977458,0.170638,2.06552,1.74839,1.11291,0.00685566,1.22706,0.922151,0.0175274
-19.0029,0.767163,0.24497,4,15,0,39.1998,-0.517581,-0.20056,0.308956,0.239737,0.572983,-1.91545,-0.993365,2.51462,0.574283,-0.962887,0.643668,0.634287,0.523702,1.62662,1.03035,0.579188,1.34509,1.56232,0.881775,0.0585002,1.14517,1.34343,0.053648
-24.5467,0.896717,0.24497,4,15,0,34.6812,1.36437,1.17583,-1.2792,-1.20008,0.0189371,-0.478818,-0.815732,-0.152905,-0.220829,1.4983,-0.0492992,0.00674374,1.04642,0.187986,0.916018,0.442562,0.677867,0.142864,1.01331,2.86035,0.449626,0.71343,0.0284154
-25.6288,1,0.24497,4,15,0,32.8105,-1.6289,-0.517716,0.727838,-0.142122,-0.326273,-0.565697,0.613559,-0.482199,-0.0763379,-0.465819,1.18756,0.00796255,0.568002,2.35692,0.801075,1.49803,1.2486,2.38731,0.823677,0.0764635,0.116103,0.445626,0.00605701
-22.5538,0.981177,0.24497,4,15,0,35.4372,-0.466261,-0.102437,0.18635,-0.933068,0.371824,0.934364,-0.324728,-1.48223,0.80275,1.01542,1.35615,0.0251084,0.212428,0.38417,0.669176,0.442321,0.547994,0.566101,0.719515,0.911018,0.116396,1.20343,0.00419765
-23.6156,0.951998,0.24497,4,15,0,32.4429,0.466782,0.336215,-0.215537,0.937319,-0.358589,-1.07811,0.186542,1.53825,-0.830094,-1.04905,-1.75675,1.28379,1.20452,0.434508,0.414966,0.0413281,0.0720624,0.7401,1.26224,0.897801,2.34378,0.130484,0.013742
-20.7525,0.971634,0.24497,4,15,0,30.9622,0.509608,-0.21645,-0.679686,-0.672839,0.343102,-0.0191932,-0.44736,-1.15001,0.370805,-0.484765,-0.379077,0.791056,0.112378,0.693116,1.89913,0.528185,3.15153,0.725607,0.563848,1.05911,0.185153,0.192435,0.00848373
-18.4155,1,0.24497,4,15,0,29.9735,-0.973617,-0.117548,-1.76891,-0.210345,1.14524,0.798685,-1.80025,0.77294,0.113647,0.0848086,-0.69042,1.22885,0.791399,0.927323,0.21901,0.505828,0.0553403,0.665782,1.13009,0.45984,0.228018,0.621255,0.116607
-17.9587,0.964102,0.24497,4,15,0,32.6352,-0.365075,-0.927774,-1.56999,0.604234,1.56526,0.419744,-1.44704,0.0579607,1.10103,0.281545,-0.163298,1.49777,0.929567,0.45057,0.197542,1.93073,0.077862,1.05921,0.705993,1.03656,0.367352,0.612188,0.11704
-15.2288,0.998916,0.24497,4,15,0,24.4468,-1.60935,-0.406771,-1.18288,1.02609,1.27779,0.125401,-1.2789,-0.0873682,0.623466,-0.481311,0.0417934,0.84433,1.03752,0.37148,0.660232,0.776182,0.288213,0.412539,0.397089,0.603038,0.491955,2.42256,0.751576
-17.8022,0.979363,0.24497,4,15,0,25.8587,1.47189,0.448236,1.25741,0.0899967,-1.08655,0.335691,1.47657,-0.201149,-0.396978,0.387076,0.383474,1.28994,0.792916,0.333222,1.13727,0.4437,0.266575,0.426914,0.314766,0.326064,0.945657,0.0842498,0.0846647
-16.1129,0.990592,0.24497,4,15,0,23.8445,0.31439,-0.47577,0.776176,-0.222345,0.0818055,-1.30021,-0.16766,-1.12231,0.535519,1.39427,0.464586,0.888888,0.211779,1.0803,1.10482,1.92712,0.425255,0.665709,2.20741,1.94444,0.946815,0.231954,0.115125
-18.2753,0.938032,0.24497,4,15,0,26.9396,-0.0321609,-0.426974,0.0995683,0.492568,0.464476,1.47441,0.278909,-0.282886,1.36639,-0.49381,-0.482215,0.756357,0.310991,0.718859,0.707248,0.230961,0.0449088,0.955973,0.123644,0.281288,0.0684055,0.463769,0.73082
-17.8407,0.973905,0.24497,4,15,0,30.1669,0.0286633,-0.595222,0.0635763,0.469223,0.0953519,1.11099,0.378508,-0.380968,1.64429,-0.153131,0.109567,0.754248,0.262785,0.669257,0.471614,0.344398,0.0460026,1.01971,0.117548,0.22695,0.0953381,0.547496,0.861187
-16.1454,0.980181,0.24497,4,15,0,27.0494,-0.235346,-0.0463549,1.03352,-1.06666,-0.432582,-0.631873,1.07668,-1.37626,-0.186267,1.02215,-1.42179,1.11091,2.06546,0.85388,1.62229,0.688451,0.0965926,0.977662,0.812888,0.483583,2.1944,1.5589,0.337744
-24.1778,0.924105,0.24497,4,15,0,34.8424,-0.0467559,1.3641,-0.675758,2.03438,0.602699,0.135178,-1.45437,1.10357,-0.431362,-1.99907,2.10336,0.647356,0.256186,1.11625,0.254734,0.633336,0.167869,1.26904,0.826409,0.0480405,0.121363,0.550413,0.260475
-21.0636,0.996952,0.24497,4,15,0,31.9528,0.0609119,-0.980617,0.857379,-2.01341,-0.864174,-0.0698126,1.48481,-0.83232,0.516313,1.69823,-2.0332,1.02598,1.66864,1.15654,1.61795,0.096886,0.695539,1.13721,0.441112,0.392382,2.4727,0.150187,0.810302
-16.8948,0.91436,0.24497,4,15,0,31.7887,-0.177813,-0.567701,0.933912,-1.43581,-0.824408,0.076267,1.0839,-0.616451,0.503733,1.56908,-1.87147,1.26057,1.52233,1.75743,1.45701,0.102604,0.837346,0.858357,0.59161,0.392318,1.45667,0.183995,0.680658
-22.0322,0.987574,0.24497,4,15,0,30.4552,0.298382,0.894345,-0.941055,-0.360782,-0.515998,0.112403,-1.93543,2.99695,-0.820554,1.66708,-1.38416,0.902448,0.538643,0.571441,0.661343,0.035948,1.18679,1.27874,1.35221,1.98575,0.772271,1.54523,0.202121
-21.0281,0.917827,0.24497,4,15,0,37.982,0.051795,0.774169,-1.56061,-0.553483,-0.282821,0.42617,-1.35941,2.77889,-0.699177,1.44111,-1.22775,0.570822,0.557372,0.784966,0.744572,0.0347249,0.897906,1.15528,1.14515,1.7078,1.06871,2.52142,0.309248
-22.923,0.968841,0.24497,4,15,0,27.2265,-0.246893,-0.806987,1.80509,0.443514,0.200493,-0.422379,1.26264,-2.85058,0.675377,-1.33324,1.23644,1.04943,0.700844,0.563672,1.29491,3.11266,0.973031,0.950968,1.30293,1.33581,1.11268,0.0495056,0.116671
-16.859,0.999589,0.24497,4,15,0,32.5598,1.01553,-0.044472,0.7918,-0.0367026,0.109373,-0.595203,0.970259,-1.83269,0.583635,-1.17198,0.175586,0.283132,1.04499,1.17441,1.19044,0.708755,1.33099,1.12313,1.59074,1.09429,2.4581,0.168736,0.0488295
-22.8389,0.967035,0.24497,4,15,0,26.8351,-0.636998,0.395501,0.435814,1.50145,-1.43771,0.909231,-1.28434,2.28037,-0.0193101,0.708197,-0.205939,0.13113,0.502701,0.681912,0.679355,1.03222,0.70411,0.737431,0.509211,0.794114,0.110051,0.17972,0.00589958
-18.0466,0.984987,0.24497,4,15,0,31.2265,-0.79573,0.653841,-0.0573786,-0.185872,-0.0554494,-0.513742,-1.07573,1.75648,0.639959,-0.151392,-0.558809,0.0213608,0.649275,1.27722,1.62712,0.772919,1.5058,1.09116,1.26141,1.30947,0.332757,0.747633,0.0134699
-18.6475,0.866627,0.24497,4,15,0,28.8666,0.775599,-0.84778,-0.266239,0.334981,-0.0998212,0.171191,1.06721,-1.68662,-0.805349,0.247115,0.931201,0.509688,0.552623,0.818079,0.119828,1.0431,0.834977,0.0487158,0.57394,1.02077,0.973165,0.44911,0.0149086
-18.8165,0.940711,0.24497,4,15,0,29.7388,-0.24407,-0.88812,1.27867,-1.91322,0.546996,-1.41205,-0.778108,-1.503,-0.356334,-0.0297887,-1.00492,1.88225,1.19655,1.32292,0.12141,0.587525,0.858391,1.07282,1.66841,0.7335,0.706137,1.61309,0.0273153
-16.6734,0.970265,0.24497,4,15,0,28.4242,0.372501,0.0557335,-1.24978,1.15527,-0.244523,0.624904,0.57469,2.1813,-0.0519985,0.430134,1.56082,0.277237,0.560352,0.767702,0.190856,1.57419,1.35109,1.18667,0.543207,0.376102,0.482218,0.404759,1.93603
-22.179,0.847367,0.24497,4,15,0,30.7944,0.815163,0.218308,-0.398578,0.128381,-0.188701,1.33523,0.341936,0.232584,-0.841063,0.102498,2.33709,2.25138,0.520684,0.838378,3.44877,0.147201,0.242275,0.28198,0.841977,0.931091,2.3317,1.5971,0.225934
-17.9534,1,0.24497,4,15,0,27.4269,0.285542,-1.23858,0.97731,-0.370587,0.603171,-1.58494,-0.367296,-0.0538448,1.14088,0.71366,0.914444,0.218149,1.59354,1.08609,0.0407909,0.328497,2.15532,1.28057,1.13486,1.07315,0.181511,0.452192,0.529847
-14.8959,0.994943,0.24497,4,15,0,23.7513,-0.7743,-0.204342,-1.0697,0.174878,0.133901,-0.42808,0.487457,-0.0926237,-0.093581,0.457174,1.06635,0.269057,0.55538,0.763383,0.181196,2.00544,0.20665,0.769517,0.893593,0.861682,1.96861,0.102532,1.42779
-17.7928,0.950596,0.24497,4,15,0,27.3296,0.624754,-0.825081,0.163145,-0.978493,-0.28503,1.2057,-1.40333,0.828904,2.07646,-0.047166,-0.294411,1.80019,1.51478,1.29662,2.04297,0.259566,1.55427,0.790317,0.75013,0.254182,0.159647,0.240351,0.525369
-15.2314,0.855074,0.24497,4,15,0,29.5321,0.158484,-0.300212,-0.468663,-0.301646,0.785524,-1.90059,1.2391,-0.0239925,-0.189104,0.726042,-0.0996323,0.107826,0.638958,0.1618,0.359428,0.783108,0.308497,1.24561,0.61615,0.46628,1.85484,1.16922,0.817199
-19.7324,0.957179,0.24497,4,15,0,30.4536,0.674285,0.784156,1.58829,-0.186665,0.992375,0.943252,-1.48352,1.52807,1.60055,-1.78247,-1.07121,2.68608,0.838178,0.350016,0.264629,1.31802,1.58417,0.620074,0.682126,0.903909,0.542402,0.770448,0.335169
-19.4486,0.99912,0.24497,4,15,0,33.1618,0.39771,-0.296832,-1.04435,-0.802017,-0.650334,-1.36926,0.369785,0.825588,0.0647659,-1.35796,-0.289587,0.201062,0.411255,1.9752,0.0654263,0.330017,0.355103,0.141533,1.47827,1.14117,0.0857041,1.07407,0.436376
-18.7626,0.975492,0.24497,4,15,0,31.4887,0.409057,-1.09048,-2.35306,0.467083,0.00173996,0.839551,-0.795589,-1.04515,-0.317845,-0.252948,-1.12217,0.0341483,1.05242,0.312042,1.91115,1.03607,1.4524,1.08316,0.590304,0.315677,2.41971,0.802685,1.61817
-17.9203,0.927695,0.24497,4,15,0,29.4601,-0.830597,0.973373,2.34539,-0.567777,-0.0138717,-0.736554,0.777623,1.11331,0.395511,0.258507,1.00513,0.871123,0.598249,0.18648,0.13097,1.54383,0.281469,0.622097,1.34319,0.580871,0.138054,1.35055,0.527675
-22.0572,0.90723,0.24497,4,15,0,32.1498,1.21611,-0.0652307,-0.927054,-0.317229,-2.19317,-0.0769755,2.21769,0.737372,-1.07106,-0.779808,1.32169,1.17424,0.746449,0.184812,0.203634,0.218488,1.43741,0.425976,0.697836,1.40579,2.85923,0.309149,1.64894
-20.7928,0.989415,0.24497,4,15,0,31.7411,-1.35959,-0.07771,0.968346,0.198572,2.20952,-0.0093221,-2.2098,-0.736193,0.97119,0.847095,-0.982461,1.30428,0.95823,1.97936,0.754207,0.352947,1.02166,0.283589,0.914626,0.318116,0.0323659,1.12598,0.24764
-20.8596,0.982964,0.24497,4,15,0,33.7243,-1.22563,-0.142721,0.890336,0.128009,2.12979,-0.304818,-2.27238,-1.012,1.08918,1.15781,-1.26907,0.99378,1.04111,1.51956,0.559503,0.327592,0.975377,0.164757,1.1494,0.37126,0.0643647,0.733478,0.268999
-25.1722,0.78349,0.24497,4,15,0,41.4349,-0.815883,1.57284,-1.31014,-0.328526,1.88458,-0.575856,-2.1196,-0.820753,1.05029,-0.987091,-0.515933,0.234922,0.271388,1.22597,0.582533,0.614525,0.999434,0.0654923,0.88885,0.100124,0.149,0.333258,0.0439132
-23.3007,0.944301,0.24497,4,15,0,42.994,1.31626,-0.68295,0.0730235,-0.178578,1.94357,-1.09255,-0.800589,2.05775,1.8937,-0.343511,2.10059,0.152151,0.735528,0.509127,0.924362,1.41375,0.0333618,1.86268,0.874236,0.612525,1.53028,0.691312,0.185136
-21.9502,0.973815,0.24497,4,15,0,37.8495,-1.34492,-0.88127,-0.804728,-3.17279,1.21491,-1.08805,0.261235,1.64259,0.443785,0.354155,0.608186,0.10295,0.287651,2.23724,1.62248,0.893291,0.489073,0.616772,1.48276,0.642614,0.527026,0.621149,0.27684
-31.453,0.817153,0.24497,4,15,0,42.8644,1.85343,-0.777283,0.335859,1.70921,-1.14263,1.53973,0.486067,-1.7226,-0.29078,-1.51995,1.0456,0.245224,1.85523,0.181688,0.404534,1.00867,0.657329,0.730855,0.446376,0.000643538,0.154991,0.35671,0.0106428
-20.0479,0.986813,0.24497,4,15,0,42.5094,-1.48187,-0.138421,-0.855571,0.767238,0.416131,1.94155,1.62892,-0.649838,-0.220622,-0.522193,0.570304,2.16375,0.316465,1.73425,1.83747,0.989328,1.15013,1.29687,1.62437,0.0295035,0.19194,1.46558,2.01112
