# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-18 18:04:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 3938722959 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-16.4248,0.972384,0.318742,4,15,0,24.3704,0.507139,1.3958,-0.261193,-0.132953,2.08333,-0.581124,-0.96318,0.295737,0.543081,0.894254,1.40344,0.116896,0.445179,0.657449,0.560917,0.623203,2.75045,0.532041,0.634953
-21.521,0.743586,0.318742,4,15,0,28.0535,-0.683465,-1.18217,0.173707,0.209952,-2.02767,0.303037,0.890761,1.75056,0.656603,0.769656,0.180587,0.0958444,0.285832,0.0465908,1.00567,1.1938,0.0245723,0.615936,0.13218
-20.9012,0.949691,0.318742,4,15,0,36.0274,0.181014,0.893548,-0.838107,0.937402,1.60343,0.205705,-1.95576,0.192031,0.820875,1.27663,2.23641,0.0113916,0.8623,1.18507,0.373032,0.909193,0.0433708,0.345984,0.635906
-18.8572,0.994025,0.318742,3,7,0,26.7304,1.26596,1.19707,-0.704543,0.570897,1.62664,1.58179,-1.43125,1.61879,0.779919,0.496682,0.429333,0.0319558,1.57517,0.82277,0.709805,1.45094,0.0492752,0.655858,0.974631
-19.7284,0.723418,0.318742,4,15,0,30.875,-1.55635,0.433102,0.849786,0.975494,-1.63204,-0.387302,0.530372,0.624171,1.20102,0.114972,1.30594,0.0221068,0.243223,0.911758,1.1534,0.861792,0.0142598,1.13768,0.930926
-24.3439,0.624075,0.318742,3,15,0,33.2206,-0.494533,0.351831,1.39869,2.22418,-0.460683,-0.240849,0.0483272,1.40749,1.83918,0.265715,0.808809,0.0180364,0.0790792,1.67256,1.18778,0.916616,0.00488983,2.69418,1.03971
-18.1716,0.843023,0.318742,4,15,0,29.2527,0.815242,-0.652998,-1.36539,-2.12369,0.471882,0.393834,-0.012082,0.293574,0.335265,0.185758,1.17939,1.62062,1.2366,0.664611,0.302113,1.32405,2.74052,0.084888,1.18845
-13.7037,1,0.318742,3,7,0,23.9821,-0.533892,-0.675136,-0.237507,-0.100095,-0.634406,-0.858996,0.317702,2.13632,0.975608,2.34937,0.868501,0.360608,0.632273,1.27375,0.561612,0.40156,0.103882,0.271079,0.731816
-20.223,0.612888,0.318742,4,15,0,29.6236,-2.51454,1.13185,1.40294,-0.64208,-0.0379818,-0.687905,0.437886,0.29501,0.238025,0.081036,0.315276,0.598276,0.842761,0.239018,0.445304,0.386356,0.125615,0.313319,0.796002
-12.0066,0.997447,0.318742,4,15,0,23.1609,2.18463,-0.474132,-1.45353,0.238196,-0.698936,0.598555,-0.245245,1.66667,0.768794,0.447173,0.718634,1.47278,0.864685,1.6043,1.31026,0.936168,1.60293,1.33764,0.997418
-12.0483,0.811821,0.318742,3,7,0,18.483,0.305888,-0.374264,0.999132,0.40079,0.328772,-0.0868659,0.874731,0.391363,1.43436,1.98091,0.554765,0.299071,0.972982,0.833519,0.125554,1.32191,0.31939,0.776061,0.971477
-13.4013,0.916913,0.318742,4,15,0,19.4158,-0.697767,0.464251,-0.149028,0.71039,0.283993,0.462915,0.201105,2.11571,0.0692019,0.382061,1.59447,2.43764,0.892601,0.736158,1.29477,0.791947,0.305112,1.25739,1.16618
-14.8679,0.712323,0.318742,3,7,0,23.4717,0.152278,-0.284132,0.33331,0.597215,-1.831,0.440172,0.828769,0.575961,2.27326,0.81222,0.713595,0.450205,0.0759754,0.243319,0.583096,1.02452,2.18277,1.06773,1.35881
-12.0709,1,0.318742,3,7,0,21.6935,-0.542141,-0.559311,-0.524519,-1.15425,0.483085,0.870799,0.161545,0.916382,0.278368,1.1623,1.45838,1.50598,2.48171,1.39117,0.387094,0.840532,0.278355,1.04609,0.877145
-14.0317,0.917735,0.318742,4,15,0,20.4131,0.852118,-0.443066,0.328847,0.0114785,0.354347,0.351763,0.152335,0.0351987,0.184107,0.572082,1.1185,1.13889,0.327043,1.39887,0.163235,0.699232,0.284203,1.16665,0.950015
-16.1061,0.781714,0.318742,3,15,0,22.8584,-0.141681,-0.798764,0.36002,-0.290337,0.471482,-0.941214,-0.45265,0.0116155,0.200739,1.64753,1.08817,0.636212,0.275782,1.77159,0.283649,1.58498,0.44017,1.70594,1.41554
-12.8824,0.923014,0.318742,4,15,0,24.1462,0.643689,0.893216,0.300151,-0.490154,-0.616784,-0.32497,0.472411,2.71465,0.677994,0.868567,0.697766,0.719011,0.30491,0.506762,0.194538,1.13925,0.281673,0.575071,0.991964
-16.3938,0.883113,0.318742,4,15,0,22.3601,-1.73359,-0.462368,-0.220468,0.196361,0.421453,-0.698331,0.236894,0.0289338,1.16807,0.178716,1.1791,0.473328,0.268009,0.988477,0.875991,1.37357,0.0912156,0.29413,0.858184
-14.1718,0.798689,0.318742,4,15,0,23.6303,1.00806,1.16072,0.444971,-0.426307,-0.830702,0.911919,-0.773761,0.103632,0.546463,0.216141,0.827031,1.64784,1.2411,0.168806,1.1385,0.653878,0.295665,1.01541,1.04409
-14.4341,0.950702,0.318742,3,15,0,22.5801,0.393003,0.19431,-0.33475,0.477871,-0.629317,0.292573,0.745766,0.388279,0.811507,0.0863876,2.04611,1.27862,1.08877,0.0373609,0.420803,0.887925,0.765592,0.665157,0.304343
-16.6278,0.97778,0.318742,4,15,0,20.8083,0.0158584,0.4721,0.29552,0.226369,-0.416059,1.37549,0.756722,0.366164,0.340929,0.302985,0.74901,1.68623,0.883553,0.0129627,0.264954,1.99648,1.90186,0.626322,0.473948
-18.4162,0.633865,0.318742,4,15,0,30.2382,-1.23695,-0.235272,0.460761,0.249876,0.432291,-0.0426161,0.288194,0.225942,1.68388,0.465016,1.32557,1.22489,2.09687,0.0155332,1.8708,0.789755,0.134916,1.71823,2.71267
-19.8029,0.839777,0.318742,4,15,0,29.3913,1.01131,-1.68597,-0.639582,-1.66015,1.97421,0.703983,-0.161487,0.261111,0.457252,0.658668,1.22108,1.03319,0.553273,0.104648,0.609122,0.724064,2.97909,0.533377,0.177907
-17.9359,1,0.318742,4,15,0,26.006,0.95704,-2.34116,-0.0696533,-1.88169,1.4479,0.426542,-0.668836,0.547595,0.961569,0.704071,1.25384,1.31428,0.564,0.164895,0.54423,0.184704,0.570313,0.462338,0.138515
-22.3812,0.991047,0.318742,3,7,0,31.432,-0.642602,-1.34897,1.10172,-1.77557,0.637231,-1.81411,-0.410728,0.216609,1.32706,1.55867,0.814232,0.173685,0.121451,0.797917,2.0279,3.03816,1.47767,0.342815,0.0759039
-22.3812,0.0804952,0.318742,3,7,0,36.4964,-0.642602,-1.34897,1.10172,-1.77557,0.637231,-1.81411,-0.410728,0.216609,1.32706,1.55867,0.814232,0.173685,0.121451,0.797917,2.0279,3.03816,1.47767,0.342815,0.0759039
-17.7401,0.8415,0.318742,3,7,0,32.1757,-0.458554,-0.728138,1.16902,-2.55953,0.444886,-1.44899,-0.119325,0.212267,1.80916,1.8103,1.48579,0.279318,0.974635,0.370255,1.36482,0.739408,0.998305,1.15967,0.0616021
-19.1003,0.843985,0.318742,4,15,0,28.4312,0.634584,-0.375385,-1.60138,1.04703,0.260009,0.743907,-0.136381,0.658321,0.138079,0.299045,0.321695,0.0680991,1.04263,1.10085,0.251201,0.804907,0.397803,0.298644,3.11221
-19.1773,0.996511,0.318742,4,15,0,26.4857,-0.578872,0.423415,1.14988,-0.43963,-0.781132,0.687026,-0.760737,2.00942,0.0739685,1.14758,0.134989,1.26305,0.399394,0.153691,0.297005,0.518683,0.386587,0.391468,0.0355803
-15.7168,0.970769,0.318742,4,15,0,25.9424,0.786717,0.0190368,-1.23462,0.48132,0.779522,-0.686878,0.697828,0.178789,2.50148,1.00362,2.31123,0.493836,1.62663,0.542718,0.159164,1.72638,1.64303,0.524289,1.34831
-19.322,0.632302,0.318742,4,15,0,31.522,-2.15436,-0.400673,-1.62284,1.18348,-0.32023,-1.58218,1.66135,0.373162,0.65899,1.5628,0.952361,0.644922,1.25951,0.725132,0.10023,1.01071,0.78877,3.03401,0.682836
-19.1191,1,0.318742,4,15,0,27.6403,-0.911223,-0.84124,-1.9624,2.6543,-0.610977,-0.829046,0.0794312,0.251125,1.76064,0.774613,1.51594,0.809699,1.10093,1.3373,0.0519968,0.391622,1.22906,0.18469,1.59278
-19.1191,0.089799,0.318742,3,7,0,32.6489,-0.911223,-0.84124,-1.9624,2.6543,-0.610977,-0.829046,0.0794312,0.251125,1.76064,0.774613,1.51594,0.809699,1.10093,1.3373,0.0519968,0.391622,1.22906,0.18469,1.59278
-18.0708,0.973761,0.318742,4,15,0,26.3828,2.01846,0.846107,1.87031,-2.82703,1.07285,0.944889,-0.506156,1.48054,0.786013,0.49136,0.861854,1.61806,1.28685,0.71209,0.422836,0.985686,1.64889,0.311918,0.634822
-18.941,0.937622,0.318742,4,15,0,27.645,1.2486,0.89064,1.91067,-2.56186,0.76243,1.45697,-0.813499,2.01803,0.965922,0.595844,1.01271,2.3844,1.082,0.498181,0.364516,0.623523,1.63092,0.348926,0.424866
-13.0964,0.922199,0.318742,3,7,0,25.4758,0.678491,0.157643,0.867434,-1.45359,0.441102,0.966019,-1.57778,0.793014,0.551881,1.61593,0.577549,0.63221,1.46162,0.327784,0.312248,0.385887,0.938185,0.41405,1.23413
-10.6902,0.970535,0.318742,4,15,0,19.4085,-0.0435369,-1.19457,-0.29776,-0.0217783,0.74617,-0.0599584,-0.757606,0.315507,0.747498,0.680812,0.981384,1.41121,0.651497,0.298802,1.7579,1.23107,0.83989,0.55528,1.8745
-10.8264,0.887352,0.318742,4,15,0,18.8664,0.659586,1.13081,0.416576,0.0122098,-0.731462,-0.412432,0.689168,0.983596,0.998957,0.619011,1.08033,0.81762,1.31865,1.88376,0.177772,0.99709,0.694468,1.70388,0.363544
-14.5064,0.867719,0.318742,3,7,0,18.6789,1.10422,-1.50708,-0.721021,-0.527787,-1.91682,-1.31746,-0.431502,0.399173,0.954474,1.25188,0.554761,0.833136,0.397272,0.198391,1.29965,0.623904,0.790595,0.494097,1.74807
-12.8659,0.820325,0.318742,4,15,0,23.583,-0.855623,0.712543,0.340901,0.509091,-0.0194815,-0.759224,0.942354,1.78892,0.938699,0.756513,1.60686,0.369608,0.832703,2.20618,0.592716,1.23141,0.133617,0.414826,0.423149
-12.4395,0.975355,0.318742,4,15,0,18.6114,0.971241,-0.320533,-0.0403928,-0.505795,-0.0808034,0.758934,-1.02298,0.409666,0.758588,0.548485,0.450726,1.879,1.36826,0.218652,0.733357,0.117559,0.727947,0.681478,0.771182
-11.8096,0.999707,0.318742,3,7,0,16.382,0.967952,-0.409693,0.624325,0.916839,0.0797838,0.999507,-0.517721,2.50855,1.07902,0.686102,0.994291,0.663945,0.396936,0.657868,1.20863,0.197087,0.989564,1.46366,0.869714
-14.153,0.976151,0.318742,4,15,0,17.4793,-0.917031,0.521646,-0.796988,-0.964348,0.0528012,-0.99925,0.411209,0.115719,0.452017,0.14569,1.00483,1.17863,1.88523,1.0601,1.07277,0.153113,1.0286,0.338691,0.858003
-13.5666,0.977618,0.318742,4,15,0,19.5197,-0.61032,0.563622,-0.604594,-1.43197,-0.181031,-0.621631,0.661905,0.151255,0.611035,0.195769,0.778853,1.46956,1.34997,1.14311,1.12142,0.126808,0.883174,0.266456,1.13295
-17.2475,0.674276,0.318742,4,15,0,27.1995,-1.22589,2.09192,0.516772,-0.565057,-0.396243,-2.03679,-0.134102,0.869157,1.7504,0.102128,1.83873,0.162254,1.04324,0.71394,0.252549,0.497957,1.29688,0.610583,1.29411
-20.0579,0.844869,0.318742,4,15,0,32.6544,0.707498,-1.95807,-0.40129,0.799258,0.544089,2.49687,0.175819,0.976098,0.227982,2.12856,0.373441,0.106112,1.31,1.48265,1.54312,0.649506,0.123699,0.123781,0.934434
-23.0817,0.807805,0.318742,4,15,0,32.4929,-1.57107,1.35867,0.400946,0.133389,0.405203,-2.89885,-0.875591,0.276371,0.866786,0.112801,1.76833,2.42934,0.775387,0.107204,0.314916,1.28393,2.44068,0.148149,1.01921
-25.2935,0.833465,0.318742,4,15,0,32.359,1.85725,-0.78412,0.435328,0.142518,-1.17262,2.8317,0.922609,0.894282,0.936332,0.0273213,0.352545,0.148406,1.26047,0.0481255,1.7606,0.332078,0.0441311,0.922876,0.38577
-25.1581,0.909706,0.318742,3,15,0,37.497,-0.117422,-0.549658,-0.833001,-0.188696,-0.418858,0.769744,-0.466229,1.10772,0.709662,0.154821,0.225198,0.0200658,0.445115,0.00363613,0.231966,0.101267,0.133884,0.143668,0.240137
-26.959,0.941011,0.318742,4,15,0,35.9218,0.474329,0.968878,1.48284,-0.493152,1.28491,-1.00839,0.563465,0.402449,1.37468,0.0480212,0.14107,0.506363,1.44112,0.000246109,2.15911,2.12934,1.45301,2.40126,2.1147
-26.2581,0.54438,0.318742,4,15,0,36.7391,-1.68985,-0.203249,0.784355,-0.0259579,0.731535,-0.331674,0.165322,1.71718,0.651423,0.0630445,0.166925,0.243785,0.54638,0.0015349,0.0424086,0.0984577,0.5299,0.190751,0.251454
-27.502,0.94778,0.318742,3,7,0,37.8811,2.40762,-0.500892,-0.392425,-2.08786,-0.796399,-1.12152,-1.06339,0.517074,1.24018,2.50583,2.68113,0.375068,1.71311,0.00225075,1.35408,0.0536163,1.54827,2.19228,0.813816
-25.4447,0.957586,0.318742,4,15,0,38.0456,0.977776,1.15917,0.262025,0.178522,0.836609,2.53142,-0.300583,0.472995,0.547198,0.216336,0.245469,0.217716,0.566102,0.00166375,0.11621,0.381862,0.112143,0.284133,1.44958
-17.4686,0.844334,0.318742,4,15,0,31.5969,-1.05787,-0.884326,-0.15503,-0.404092,-0.634776,-2.53147,-0.0459538,0.501607,1.29659,0.306483,0.136093,2.01211,0.863339,0.21911,0.938488,0.977557,2.55288,0.554015,0.432786
-13.0493,1,0.318742,4,15,0,21.4794,0.802759,-0.22293,0.286098,-1.04889,0.387909,0.255196,-0.422833,1.68765,0.648077,1.14352,2.72447,0.334792,0.586336,1.33574,1.05537,1.02965,0.114323,0.684648,1.67755
-11.8402,0.985074,0.318742,3,15,0,22.3307,-0.482189,-0.774781,0.135433,-0.287375,1.44714,-0.671865,0.030892,1.2492,1.43446,0.94783,1.07,0.298363,0.282674,0.507152,0.514523,1.86165,0.213596,0.877312,0.895699
-14.405,0.969774,0.318742,3,7,0,17.7006,0.165545,-1.17446,-0.259429,0.714831,2.08808,-0.293726,1.37579,0.415233,0.927896,1.03826,0.741788,0.327042,0.100126,0.437706,1.12024,0.461223,0.567427,1.43555,0.917078
-12.3657,0.956346,0.318742,3,15,0,22.807,-0.195878,0.185895,-0.186884,0.0860706,1.98376,0.255039,0.350235,0.642938,0.334636,1.71392,1.05667,0.395005,0.201466,1.67339,0.769469,0.505034,0.652006,1.19487,1.7357
-13.0051,0.980628,0.318742,4,15,0,20.0563,-0.471619,0.338394,0.0784768,-0.167578,-0.671725,0.238647,-0.873767,0.596237,0.050923,0.447396,0.614228,0.19233,0.152059,1.17466,0.99914,0.76093,0.670709,1.34732,0.802325
-15.0474,0.931658,0.318742,3,15,0,23.7129,0.0719742,0.725904,1.51346,-0.214648,-0.734206,0.570602,0.322631,1.12169,0.0117074,0.803646,0.811943,0.206343,0.244301,1.01317,1.26424,1.86948,0.803036,0.524766,0.812534
-11.3509,0.875273,0.318742,4,15,0,20.1433,-0.121545,-0.164621,-1.95748,0.128839,-0.129905,-0.620831,-0.201162,0.782224,0.626848,0.808367,1.08751,1.17332,1.21878,0.966659,0.832752,0.101328,1.17242,1.02436,0.230298
-12.7561,0.874768,0.318742,3,15,0,21.4304,0.847494,-0.413515,-0.608184,-1.66281,-0.315243,-0.920943,0.502421,0.972795,1.5356,1.02975,1.13346,0.406536,0.423029,0.539259,1.26568,0.103119,0.837056,0.709201,0.311825
-17.0019,0.715531,0.318742,4,15,0,26.2708,-2.5943,0.10009,0.547549,0.423548,-0.182253,1.02775,0.317135,0.600336,0.526189,0.740632,0.0802226,1.43288,1.36068,0.801164,0.273565,0.300058,0.424528,1.31849,0.103232
-19.8686,0.885092,0.318742,4,15,0,27.3643,2.6739,-0.981776,-1.01985,-0.629933,0.205346,-0.441237,0.133271,0.337204,0.182298,0.593457,2.21715,0.222973,0.728885,0.5052,0.208074,1.77333,0.4798,0.197064,2.26187
-18.3607,0.261988,0.318742,4,15,0,30.7867,2.71545,-1.21547,-0.785167,-0.794025,0.120086,-0.167203,-0.433318,0.374425,2.11537,0.325183,1.90093,0.403114,0.946025,0.376531,0.2862,1.04363,1.42501,0.0605113,0.887824
-14.9014,0.953143,0.318742,4,15,0,26.5955,-2.24366,0.516868,0.0855293,1.24188,-0.855292,0.178059,-0.677677,1.77686,0.251444,0.189905,0.337477,1.77888,0.740517,1.80948,0.528244,1.00258,0.863094,0.602248,1.12789
-18.6745,0.773589,0.318742,4,15,0,25.594,2.50003,-0.590371,-0.123704,-1.0724,0.903111,-0.383419,0.694727,0.544471,0.220739,0.320219,1.91952,0.37153,1.38077,0.489976,0.561296,1.4728,0.373163,0.634065,0.0239829
-16.6254,0.822784,0.318742,3,7,0,30.4636,1.10714,1.29582,-0.548806,-0.332271,0.651328,-0.165643,2.46068,0.261335,1.61236,1.0485,0.682243,0.473943,0.697388,2.27397,0.711584,0.217164,2.19784,1.68143,1.0771
-17.8071,0.886448,0.318742,4,15,0,27.7314,-1.58325,-1.20247,-0.060355,0.182335,-0.212388,-1.75418,-2.26285,1.11546,1.36182,1.61551,0.632198,0.109857,1.23376,0.12641,0.40893,0.623789,1.58362,0.331722,1.39049
-18.9585,0.971137,0.318742,4,15,0,28.0466,1.04258,0.559194,0.923555,1.28008,1.10124,-2.46904,0.0210637,0.458728,0.785379,0.482115,0.146299,0.0879264,0.486075,0.240723,1.36946,0.805769,0.68805,2.46256,1.11132
-18.9845,0.922584,0.318742,4,15,0,28.3667,-0.330305,-0.362284,-0.990569,-0.350638,0.373666,1.99063,0.200478,1.80665,1.19772,1.0897,0.099814,0.0102605,0.672811,2.23704,0.761027,0.147978,1.08512,0.240113,0.980122
-18.8819,0.744178,0.318742,4,15,0,30.1185,2.69691,0.338111,0.839131,-0.132149,-0.190545,-0.11735,0.105338,0.941687,1.20025,1.27335,1.36256,3.34324,0.86312,0.0781958,0.528819,0.647293,0.0737358,1.09102,0.739739
-16.1259,0.93307,0.318742,3,7,0,23.9292,2.56368,0.882279,0.752321,-0.159699,0.035053,-0.899198,0.361916,0.549536,1.57079,0.733041,1.54223,0.547501,1.09854,0.110758,0.953809,1.36158,0.0449154,0.776851,0.747572
-14.322,0.998224,0.318742,4,15,0,22.2124,-2.70825,-0.796127,-0.399833,-0.581988,0.0844727,1.39134,-0.073147,0.892507,0.576443,1.22307,0.549418,0.454023,0.548867,1.00045,0.688915,0.658267,0.130027,1.28431,1.29109
-13.4557,0.906829,0.318742,4,15,0,23.0183,1.36453,0.613753,-0.607382,-0.564126,-0.985878,-1.42216,0.287063,0.903147,0.922142,1.40158,0.0911241,0.606291,0.593275,0.439593,0.996724,0.548691,1.46207,1.38599,0.224407
-12.0935,0.937432,0.318742,4,15,0,20.169,-1.5302,-0.701801,-0.0825669,1.20266,0.595909,0.529296,-0.0874784,1.39871,0.952692,0.566863,2.24582,0.757105,0.369906,1.27624,0.915481,0.382006,1.89046,1.03831,1.40925
-16.5638,0.58206,0.318742,4,15,0,27.0817,1.56865,0.821577,0.264041,-0.850722,-0.55328,-0.530621,0.328723,0.756796,0.206531,0.0821099,0.139634,0.988859,0.286915,0.723799,1.24641,1.05956,0.0654412,0.527408,0.626862
-15.1662,0.929545,0.318742,3,7,0,23.7339,-1.58724,-0.267054,0.138271,-0.885488,0.592645,-0.807472,-0.85951,0.901387,1.70815,2.90432,0.150826,0.677885,0.629903,1.29281,0.720906,0.634347,1.69888,0.558214,0.26675
-15.9173,0.815545,0.318742,4,15,0,28.0096,-1.80104,0.361959,0.568638,-1.14329,1.44278,-0.474261,-0.40953,1.15184,1.89996,1.08199,0.137186,1.73794,1.36822,0.228255,0.470745,1.02235,1.17572,0.335647,0.156862
-23.0489,0.81386,0.318742,3,15,0,29.6592,-2.5529,1.13573,-1.43146,-0.272287,1.74779,-1.37273,-1.80231,0.454707,0.476345,0.923652,0.0223659,0.836123,0.236655,0.365459,1.47437,0.267821,0.797728,0.499537,0.241277
-19.8716,0.996075,0.318742,4,15,0,30.2311,2.87768,-1.23647,1.65643,0.573258,-1.78601,-0.0886517,2.16507,0.499007,0.887335,0.853176,0.613553,0.865894,0.187254,0.428035,0.812831,0.358143,0.851945,0.665291,0.387467
-11.3199,0.997775,0.318742,3,7,0,25.2484,1.40215,0.673244,-0.513163,-0.709327,-0.878197,0.188575,-0.50595,1.37829,1.14506,0.336834,1.07516,0.564307,0.90263,1.57565,0.532128,2.04499,0.832211,1.23207,0.338733
-11.6909,0.815661,0.318742,3,15,0,21.1319,1.0167,0.697339,-0.648957,-0.329555,-1.01656,0.137589,-0.762525,0.646483,0.781414,0.267413,0.589446,0.370043,0.635835,1.13774,0.558485,1.97811,0.586377,1.05568,0.339575
-13.5474,0.701119,0.318742,3,7,0,24.4483,0.604761,0.953952,-0.673441,-0.233704,-1.09934,0.292999,-1.53734,0.974719,0.524382,0.38439,0.71616,0.385278,0.799422,0.963153,0.800867,2.3359,1.60748,1.97271,0.270646
-14.0518,0.982963,0.318742,4,15,0,20.6872,-0.952919,-1.23694,0.607231,0.223863,1.1609,-0.210455,1.46353,0.504375,0.873347,0.418272,0.803679,1.46485,1.0911,0.503356,0.421252,0.220137,1.07182,0.107829,1.57491
-13.8001,0.840203,0.318742,3,15,0,22.6431,-0.24257,-0.654891,0.295047,-0.358768,0.422362,0.545043,1.3182,1.28492,1.66536,0.573102,2.53816,1.59087,1.25209,0.674618,0.322257,0.388176,0.924525,0.0894226,0.535311
-13.1946,0.93941,0.318742,4,15,0,23.7932,0.392232,0.971193,-0.471963,0.0850637,-0.323994,-0.906982,-1.30414,1.02076,0.59495,1.76078,0.0899567,0.175208,0.78938,0.351181,0.899145,0.781175,1.27849,1.74667,1.34492
-13.357,0.912242,0.318742,4,15,0,21.1333,-0.767979,-0.948122,-0.13267,0.0817029,0.159765,0.564662,1.84976,0.460282,2.04176,0.631385,1.14549,0.177816,0.621645,2.07669,0.691299,1.893,0.873295,0.799522,0.667655
-19.5262,0.372529,0.318742,4,15,0,26.8523,0.840143,1.33809,0.221848,-0.384108,-0.192266,-0.152318,-1.87081,0.706562,0.0358731,0.77199,0.119109,0.467183,0.415044,0.321889,0.693624,0.0125031,0.826112,0.703024,1.39733
-11.48,0.934588,0.318742,4,15,0,24.3985,-0.682928,-0.648312,-0.354726,-0.0958765,-0.727358,0.0752682,1.14407,0.923309,1.66988,1.39027,1.13922,0.235204,1.34905,1.56348,1.38088,2.32817,0.530833,1.34836,0.539012
-11.4652,0.813467,0.318742,3,7,0,17.6152,-0.743784,0.190446,0.84474,0.844218,-0.812991,0.17958,0.548666,0.286108,0.735643,0.911267,1.33512,0.467609,0.161123,0.889092,0.595945,0.389868,1.11321,0.435705,1.34455
-11.1947,0.96705,0.318742,4,15,0,18.3763,1.41848,-0.369853,-0.0646058,0.449987,-0.960198,0.034638,-0.808063,1.63886,0.433972,1.11815,0.70194,1.50301,0.312695,0.92298,1.39631,0.359073,0.968309,0.372417,0.689037
-13.9432,0.924217,0.318742,4,15,0,22.8444,-0.691954,0.0590275,-1.44375,-2.29829,0.476718,0.454432,0.832148,0.531258,2.2328,0.937577,1.69714,1.02866,0.201929,1.14906,1.66079,1.22175,0.934831,1.03674,0.894326
-19.5168,0.923036,0.318742,4,15,0,23.0164,0.163271,-0.312581,1.5734,2.75141,0.0534502,-0.369904,-1.45563,1.5008,0.199945,1.19285,0.258539,0.107591,0.315114,0.463054,0.430272,0.596493,0.356537,0.236432,0.865095
-18.1657,0.984066,0.318742,3,7,0,25.6443,0.979887,-0.147075,1.86271,1.84436,0.460997,-0.160108,-1.20388,0.853556,0.491748,1.21037,2.03999,0.117766,0.431335,0.829873,0.82001,0.512532,2.83662,0.301664,0.41631
-15.4868,0.971881,0.318742,4,15,0,25.5453,-0.557713,-1.00819,2.41127,-0.764105,0.336973,-0.602141,-0.0888655,1.64383,1.26312,0.719041,0.630953,2.23613,0.638981,0.999701,1.56154,1.77914,0.124326,1.00664,2.11998
-12.227,0.808119,0.318742,4,15,0,25.4108,-0.577003,-2.06316,0.0914538,0.560999,1.54672,-0.100074,-0.0481697,1.02274,1.21879,0.534731,0.337134,0.954269,1.3812,1.25818,1.04483,0.783873,0.751794,1.98114,0.390918
-9.2559,1,0.318742,3,7,0,14.699,-0.0736682,-0.574389,-0.0940273,-0.21187,0.127411,0.954892,0.893015,1.34365,0.609851,0.721787,0.545905,0.670108,0.874038,0.38352,1.02058,1.20521,0.469976,0.466122,0.677151
-9.10199,0.899129,0.318742,3,15,0,21.0216,-0.0705649,0.0490839,0.162591,-0.0329215,-0.175622,0.0558981,0.755261,1.18297,0.759498,0.758115,0.38971,0.351011,1.61436,0.383215,1.20514,0.873417,0.615283,0.453889,0.879861
-16.3301,0.842396,0.318742,3,15,0,20.1247,0.898023,-0.986599,-0.905822,2.08944,-0.534986,-1.34551,-0.182958,0.658572,0.763958,1.46769,0.0785144,0.124065,0.664887,2.04025,1.08474,1.27863,1.59477,0.564458,1.39286
-18.673,0.831589,0.318742,4,15,0,26.8298,-0.42644,-1.02702,1.42287,2.11467,-0.449638,-0.931795,-0.718747,1.94907,1.93497,0.656525,0.0592681,0.244369,0.665862,0.720135,1.47993,0.256088,0.33693,0.292019,1.71744
-19.7991,0.4287,0.318742,4,15,0,33.1903,1.43222,0.642776,-0.905655,-0.870919,0.998064,-1.24703,0.600954,0.353785,0.227461,0.0136267,0.120987,1.26398,1.14312,1.49685,0.391006,0.385308,0.472195,2.27308,0.492753
-21.1485,0.798071,0.318742,3,15,0,31.4014,0.254201,0.65591,0.819991,-0.784951,0.20402,0.675202,1.28164,1.30316,0.156724,0.0124582,0.313337,1.2266,0.611917,0.595864,0.368245,2.18079,0.4564,0.105573,0.0329708
-14.6175,0.495372,0.318742,4,15,0,27.8562,-0.928844,-0.0229307,-0.122344,0.211938,0.516663,0.190306,-0.453248,0.571778,0.525209,2.33564,1.62824,0.786689,1.2699,1.38652,1.02363,0.0761551,0.183708,2.10324,2.22222
