# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = arrays_model
# start_datetime = 2023-11-21 14:19:33 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4184456367 (Default)
# output
#   file = /Users/rob/.julia/dev/StanIO/test/generate_array_data/../../data/arrays/arrays_chain_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1,x.2,x.3,x.4,y.1.1,y.2.1,y.1.2,y.2.2,y.1.3,y.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-18.8728,0.902345,0.260422,4,15,0,28.6316,-0.612867,-0.780199,0.016905,1.56281,-0.394246,0.125882,-0.269183,-0.131393,-1.09424,-1.66938,1.78696,0.568328,1.04744,1.88316,0.731236,0.144639,0.370849,0.107769,0.547961,1.11638,0.0950522,1.01317,0.342663
-15.5323,0.986173,0.260422,4,15,0,27.7162,0.57997,-0.280875,-0.281512,-1.32626,0.0266202,-0.215689,0.42976,0.0667861,1.0227,1.46143,-1.35406,0.622443,0.777127,0.739408,0.84633,0.590753,0.429424,2.72019,0.979962,0.301534,0.292462,0.986743,0.205571
-18.0627,0.981964,0.260422,4,15,0,27.4893,-1.18953,0.107032,0.067144,-1.00787,-1.61431,-0.32878,-0.930326,0.675467,1.04411,-1.82237,1.00133,1.74894,1.08669,0.610639,1.21476,0.555898,0.417583,0.255529,1.07621,0.030367,0.325061,1.38995,1.02869
-16.5784,0.857286,0.260422,4,15,0,31.5294,1.31369,-0.188169,-0.0305634,0.849947,1.56127,0.552419,0.887957,0.0278364,-0.66454,1.8131,-0.601056,0.129026,1.34189,1.67349,1.24958,1.3193,0.880684,1.71267,1.27747,0.0609108,0.586251,0.532779,0.821228
-19.2363,0.744271,0.260422,4,15,0,30.1329,1.09097,-0.593789,-0.0160976,1.07521,1.30419,-0.0531422,1.17237,0.280282,-0.544636,1.6416,-0.630856,0.175762,2.29979,2.39891,1.24593,1.31613,1.2624,2.24633,0.728349,0.0461604,0.58267,0.600072,0.764607
-20.6671,0.757321,0.260422,4,15,0,32.018,1.07062,-0.803341,-1.002,1.38933,1.81443,0.292029,1.56422,0.528959,0.425974,2.2593,-1.08236,0.260637,1.26786,1.86887,1.26449,1.581,1.90891,1.70701,0.539265,0.0591202,1.66293,0.887788,1.15616
-20.4163,0.917596,0.260422,4,15,0,35.9883,0.0176006,0.888869,0.0714038,-0.0797241,-0.625654,1.10097,-0.153546,-1.34934,-1.48256,-1.91322,-0.857571,1.80028,0.414059,0.270905,0.0432278,0.51995,0.316989,0.170248,0.313336,0.343277,0.422981,0.43228,0.874147
-22.677,0.988503,0.260422,4,15,0,34.0424,0.102914,1.06273,-1.36805,-0.821595,0.458143,-0.233524,1.04005,0.536354,-1.36751,0.611442,0.45278,0.364373,0.488477,2.08516,0.048536,0.939528,2.05574,2.00374,0.0128482,1.47342,1.63599,1.52005,0.0766684
-20.7919,0.812967,0.260422,4,15,0,33.4681,-0.735147,0.129894,0.39424,1.44409,1.68103,1.00575,1.47858,-1.46919,0.666636,-0.34455,0.692972,0.389534,0.978989,0.0715562,0.295325,0.532225,0.10303,0.323134,0.343771,0.608808,0.484072,0.464935,0.206114
-14.9031,0.968118,0.260422,4,15,0,33.588,0.690205,-0.296799,0.393382,-1.19993,-0.310781,-0.432419,-1.28577,-0.688128,-0.567337,0.0362494,0.312782,0.907676,0.116689,1.11293,1.14966,1.54405,2.35353,1.08215,0.104834,0.97062,0.407831,0.300316,0.800993
-18.5065,0.977068,0.260422,4,15,0,24.3812,0.529711,0.903393,0.342268,-0.930173,0.517098,-0.525785,1.1105,-2.13692,-0.960841,-0.910008,-0.783728,0.290725,0.539401,0.830112,0.400771,0.718033,0.374855,0.977203,3.28385,0.942275,0.630644,0.379119,1.77188
-16.7457,1,0.260422,4,15,0,27.0196,-1.59981,0.245957,-1.13291,-1.56196,-0.415981,-0.353487,-0.254404,-1.18294,-0.147731,0.362631,-0.155151,0.569584,0.60476,1.03769,0.386401,1.08324,0.147646,1.26486,0.12641,1.3155,1.75854,0.0985502,0.591516
-18.2675,0.855909,0.260422,4,15,0,31.2947,0.665514,-0.602414,1.1847,1.68139,0.0434206,0.404209,0.431587,0.350559,-1.04762,0.835168,0.324565,0.928296,1.3729,1.157,0.278218,0.607746,1.22292,0.173612,0.746474,0.104877,0.186553,2.56283,0.1814
-14.6393,0.998575,0.260422,4,15,0,26.4816,-0.628055,0.329732,-0.987977,-1.52051,-0.121261,-0.377869,-0.43365,-0.250559,1.05161,-0.83899,-0.326417,0.898952,0.872079,1.0296,0.0699697,0.594033,1.06981,0.610031,1.82539,1.52973,1.42033,0.110717,1.62464
-14.8134,0.901926,0.260422,4,15,0,26.1022,1.03419,-0.500732,0.384389,0.296026,-1.05331,-0.0494573,2.31858,-0.178241,-0.225605,1.06933,0.071751,0.868922,0.636079,0.556438,0.936059,1.50129,0.817648,0.484487,0.10067,0.588986,0.474064,0.41878,0.486275
-13.1537,0.994038,0.260422,4,15,0,23.0017,0.0831579,0.355013,0.217172,-0.570057,0.0228908,0.370401,-2.33578,-0.752361,0.701803,0.473261,0.470757,0.499674,0.746072,1.19493,0.860872,0.489723,0.656971,1.3669,0.099659,1.31194,1.33955,0.961048,1.59833
-14.7839,0.932347,0.260422,4,15,0,21.5104,1.92673,-0.243955,0.830138,-0.105616,0.544745,-0.225459,0.782781,0.0339395,0.0329931,-0.385209,-1.65313,1.40618,1.2698,0.667852,0.639885,1.51156,1.39156,0.607846,0.112743,0.618117,0.286907,0.666612,0.282284
-15.9022,0.967784,0.260422,4,15,0,23.8765,0.740433,0.00430189,0.171864,-1.20941,1.58394,-0.0539146,-0.206597,0.950845,0.420645,0.111189,-0.40347,1.17859,0.33701,2.06798,1.72957,0.705424,1.0906,1.50736,0.0798851,0.354574,1.8101,2.35582,1.13724
-13.8704,1,0.260422,4,15,0,21.9444,0.501439,-0.565076,0.426554,0.395875,0.531929,-0.803693,1.56994,0.725224,0.0685553,-0.808673,-1.13352,0.423936,0.668459,0.535981,0.548196,0.558854,1.3044,0.560054,0.104601,0.279422,0.917427,0.568664,0.85746
-15.0308,0.975858,0.260422,4,15,0,21.1577,0.447617,-0.757528,0.665803,0.413792,0.400282,-0.732514,1.91486,0.570063,-0.0623644,-0.463912,-0.985836,0.481903,0.660683,0.625685,0.540691,0.478358,1.81939,0.610139,0.0860851,0.208317,0.697192,0.738724,0.612665
-18.8634,0.910203,0.260422,4,15,0,34.2775,0.0817149,0.854642,-0.757791,-0.389624,-0.430493,0.875523,-1.72094,-0.95779,-0.253819,0.0574445,0.847532,1.71032,0.747302,0.268526,0.725798,0.561841,0.357288,0.0344731,2.63052,0.300678,0.407463,1.44575,0.283798
-22.6201,0.983486,0.260422,4,15,0,29.8936,0.0438053,-1.45767,2.18104,-1.65943,-0.206921,-0.404752,0.658462,0.892098,-1.26142,0.850476,0.904691,0.407368,1.2817,0.908434,0.747072,1.56193,0.127313,0.0341596,0.102032,1.94104,1.44841,0.604829,2.28838
-23.5852,0.857487,0.260422,4,15,0,40.1752,0.320985,-1.6453,-1.75787,0.157557,-0.121878,1.58664,1.39615,-0.268017,-0.598543,1.12012,-0.314397,2.32085,0.900879,1.33802,1.24788,0.433704,3.75554,0.493507,1.01765,0.529564,0.0467987,1.95787,0.451365
-23.4806,0.982904,0.260422,3,7,0,36.4685,1.11382,-1.71879,-2.48465,-0.0989782,0.0376581,1.21465,1.62972,-0.319238,-0.4125,1.3991,-0.684027,1.36137,3.25119,1.79033,0.436385,1.18606,1.47612,0.69742,2.15158,0.923799,0.059718,1.30855,0.444526
-27.4632,0.991649,0.260422,4,15,0,34.5312,-0.801283,1.61824,2.63772,0.811803,-0.00808133,-1.45694,-1.70812,0.257305,0.514627,-0.803836,0.205192,0.0385927,0.013697,0.363267,0.339166,0.659048,0.566404,1.12415,0.235882,1.24295,1.16275,0.377683,0.0233836
-19.6128,0.89892,0.260422,4,15,0,44.8892,-0.113221,1.80248,-1.92417,-0.83229,0.289597,1.23661,2.42138,1.16474,1.23316,-0.195446,-0.952158,1.38218,1.9575,1.83376,1.32469,0.565036,1.28345,0.437871,0.832775,0.225506,0.504236,0.396746,0.951478
-11.7234,0.992053,0.260422,3,15,0,26.5473,-0.804674,-0.0966847,-0.225822,-0.336637,1.0643,-0.362016,0.389942,0.0550551,0.0254108,-0.27397,0.17803,1.305,0.712041,0.771934,0.503855,0.203749,0.453258,1.88287,0.8404,0.480161,0.896787,0.150745,0.754932
-14.644,0.936265,0.260422,4,15,0,21.1781,0.0635073,-0.732037,0.68945,1.01556,1.10684,0.46627,0.0142776,-0.128623,-0.0102513,0.598666,1.79356,0.623944,1.05857,1.25742,1.83068,0.345614,0.484409,0.840904,1.56839,0.0411721,0.835333,0.52467,1.17118
-15.224,0.901491,0.260422,4,15,0,28.2174,-0.180798,0.0360662,-0.0976084,-1.38203,-0.265642,0.775863,-0.938831,0.0975111,0.426346,0.0374981,-0.828959,0.161097,0.936966,0.548776,0.213348,0.669803,0.463127,0.978186,0.153805,0.127923,0.495988,0.848269,0.366969
-13.1562,0.981039,0.260422,4,15,0,23.5854,-0.493118,-0.670582,0.570601,1.19036,0.563219,-0.829317,0.821674,0.77114,0.496151,0.837264,0.29533,0.224236,0.87745,0.844578,0.203737,0.72304,0.648939,0.70664,2.06623,1.06002,0.288172,0.721829,1.02278
-12.3131,0.986145,0.260422,4,15,0,20.4079,0.340855,-0.426384,-0.289982,0.927996,-1.28401,-0.310944,0.97696,0.524845,-0.576544,-0.189054,0.934971,1.14197,1.71465,0.519235,0.689949,2.08798,0.313032,1.18207,0.447156,0.627359,0.52077,1.35393,0.734478
-18.4515,0.806314,0.260422,4,15,0,29.4931,-0.917446,0.987841,0.904237,-1.61145,0.582112,0.152058,1.22264,0.595125,-0.745912,1.34087,-0.750305,0.178266,0.288192,1.6073,0.681105,0.148283,0.848386,0.70757,1.4392,1.19478,0.212511,0.0833475,1.07276
-21.9125,0.975719,0.260422,4,15,0,29.8464,0.780564,-0.478502,-1.60582,1.70533,-0.292132,-1.07064,-0.794967,-0.0813873,-0.812935,0.710453,1.39471,2.56173,0.0445809,0.578931,0.532369,0.36257,1.22478,1.44753,0.524842,0.883762,0.0675789,0.21513,0.238205
-19.2882,0.993293,0.260422,4,15,0,31.1405,0.647397,0.585227,-0.632459,-0.466499,0.222138,-1.35649,-0.0718916,-1.88035,-1.30037,-0.567682,-0.297771,0.195937,0.0478234,1.58012,1.56842,2.03124,0.922206,0.650655,0.663198,0.843556,0.224023,0.228998,0.15264
-18.0128,0.88866,0.260422,4,15,0,28.3153,0.895691,-1.67119,-0.160384,-0.124513,2.02411,0.394374,-0.396944,-1.78636,0.326539,0.304094,-0.958174,0.739406,0.156142,0.583664,0.09007,0.267371,1.25933,1.15326,1.16231,1.25034,1.41356,1.16588,0.213058
-21.683,0.864768,0.260422,4,15,0,33.286,-0.884777,1.61292,0.145332,0.187254,-1.59824,-0.402795,0.581051,1.68864,-0.212899,-0.706404,1.48949,0.58452,0.0239574,0.392844,0.820801,0.0142951,0.373558,1.16054,1.26103,0.335998,0.44348,0.757288,0.664327
-25.4481,0.972835,0.260422,4,15,0,36.4328,0.730348,1.68015,-0.511548,0.123321,1.24723,1.87547,1.19559,-2.7402,0.574749,1.18445,-0.800416,1.20944,0.0481163,0.550065,0.934099,0.0104814,0.539166,0.584255,0.76246,0.187806,0.294715,0.765923,1.0516
-23.6078,0.97839,0.260422,4,15,0,40.0774,0.00449691,-0.660749,2.28485,0.168104,-0.202496,0.617627,-0.454252,0.688385,-1.46748,-2.41689,-1.65513,0.657936,0.102596,1.01962,1.00653,0.00787396,0.135694,0.501252,1.05004,1.54666,1.18658,0.869964,0.423595
-19.661,0.958325,0.260422,4,15,0,34.1656,-2.56972,0.0932089,0.432277,0.10484,0.686581,0.728021,0.27021,1.03219,1.0829,0.276168,0.432993,1.19892,0.0559139,0.896734,0.870785,0.0164309,0.636337,0.701464,0.152161,0.615363,0.930001,0.473862,0.574482
-16.5074,0.967708,0.260422,4,15,0,27.0496,1.3388,1.08884,-0.467047,-0.687447,0.250145,-1.45529,0.0651515,-0.291811,0.680993,-1.00601,-0.451263,0.83051,0.0903814,0.205385,0.519901,0.0844459,0.358618,1.3075,1.13086,1.39028,1.07612,1.60055,1.53043
-14.216,0.862036,0.260422,4,15,0,27.2533,-0.722101,-0.754552,0.967244,0.609555,-0.60561,1.08664,-0.446188,0.0662319,-0.538606,0.701861,-0.471288,1.20725,0.231758,0.342842,0.425526,0.852747,0.441503,0.0908739,1.54671,1.29571,0.544377,0.901235,0.35916
-18.1947,0.907065,0.260422,4,15,0,28.7692,-0.737346,-0.800057,-0.766936,-0.889262,1.69962,-0.454019,-0.68362,-0.536462,-1.2845,-1.59527,-0.272788,0.39977,0.834334,0.476688,0.283975,1.01451,1.34099,0.918148,0.143605,0.737214,1.37255,0.709808,0.0220732
-16.8781,0.965755,0.260422,4,15,0,30.2497,0.125692,0.27222,0.0823595,1.61249,-1.53008,1.24853,1.38903,0.200557,1.73453,0.367116,-0.186409,0.283015,0.800698,0.495341,0.457764,1.609,1.22511,1.05576,0.0622887,0.629473,0.609744,0.602767,0.532018
-14.559,0.974294,0.260422,4,15,0,24.6298,1.42095,-0.378692,0.211949,-0.539605,0.345804,-0.186103,0.537462,-0.185295,-0.0377774,-0.10956,1.26022,2.27981,1.23507,1.3392,0.489748,0.339826,0.280248,0.838873,0.236952,1.0949,0.12306,1.65349,1.30632
-15.8621,0.794634,0.260422,4,15,0,30.4641,2.22475,1.20476,0.0451101,-0.293604,-0.18217,0.497922,-0.15166,0.700544,0.456463,0.084852,-0.795112,0.482562,1.86186,1.37134,2.28563,1.40268,0.497177,2.43285,0.366893,0.90087,0.43037,1.6636,1.02829
-15.6965,0.973423,0.260422,4,15,0,27.8567,-1.67441,-1.27964,-0.0297424,0.401355,-0.0551869,-0.478037,-0.0376495,-0.233144,-0.61295,0.234466,0.513352,0.797292,0.534889,0.172115,0.374166,0.838627,0.836028,0.141138,2.01148,0.699867,1.38651,0.0688433,1.02796
-15.0006,0.936255,0.260422,4,15,0,24.6512,-1.67549,-0.344051,-0.61204,1.13477,-0.185436,-0.342252,-0.464333,0.468405,0.560903,1.2519,0.698815,1.11943,0.638464,0.234524,0.665349,0.343438,1.10585,0.517067,0.439369,0.677958,0.860657,0.128102,0.253985
-13.5495,0.989539,0.260422,4,15,0,23.0641,0.629866,0.422724,0.561833,0.213274,0.615657,-0.360863,0.306701,-1.36579,0.479877,-1.59733,-0.0241876,1.35482,0.635708,1.61801,1.21817,0.596771,1.41395,0.778376,0.426471,0.585852,1.04658,2.68057,0.333103
-16.6414,0.999683,0.260422,4,15,0,21.9374,0.422263,-0.842699,-0.974648,-0.551284,-0.606937,0.625493,-0.540127,0.703367,0.398638,1.49593,0.562895,0.658609,0.894277,0.449599,1.21502,1.46858,0.489609,0.629102,0.0949293,0.182167,0.373851,0.0931003,1.8906
-14.7399,0.975419,0.260422,4,15,0,30.0422,-0.202294,0.753203,1.52036,0.506978,0.288305,-0.880217,1.05322,-0.654265,-0.569318,-1.21026,0.120374,1.08639,1.01206,2.08811,1.29342,0.703526,0.697523,1.15741,0.309163,0.276413,0.654556,0.183846,0.254375
-13.3936,0.996732,0.260422,4,15,0,23.0388,-0.0997293,-0.384073,-0.853105,-0.491704,-1.35893,1.36068,-1.3924,-0.915365,0.306441,-0.159143,0.125206,0.68392,0.899592,0.245429,0.656135,1.26737,0.306268,0.828844,1.03488,1.96879,0.878648,1.547,0.415609
-18.8031,0.924633,0.260422,4,15,0,29.486,2.27638,-0.68413,0.195497,0.861749,1.54535,-1.68709,0.0575914,0.935733,0.804826,0.392372,-0.874943,0.0807699,1.19881,0.812118,1.70091,0.194271,0.63535,0.880909,0.84994,0.291814,0.467912,0.540142,1.75806
-13.9935,0.80528,0.260422,4,15,0,30.8995,-0.657549,-1.44534,1.46717,0.262311,0.826476,-0.691475,1.1441,0.964047,0.589538,-0.642847,-0.34201,0.321087,0.826423,1.33849,0.60209,0.75034,0.981045,1.78566,1.58472,0.171838,1.54356,1.11451,1.22216
-14.851,0.973992,0.260422,4,15,0,22.8871,0.179858,0.700005,-0.633196,-0.504974,0.602681,0.369651,-1.39882,-0.688225,-1.87949,0.189166,0.20393,0.0931991,1.20235,0.575843,0.68111,0.205982,0.473455,0.342746,0.516579,0.991843,0.543082,0.769561,0.803229
-14.9505,0.986947,0.260422,4,15,0,23.4982,0.730928,-0.688693,0.927851,0.76984,-0.219536,-1.02089,-0.0485412,0.0619606,1.50706,-0.146663,-0.322929,0.0947726,0.814511,1.28205,1.41593,0.174224,1.53902,0.244682,1.5002,1.07672,0.210964,0.719856,1.04481
-15.1991,0.955033,0.260422,4,15,0,25.9931,0.824891,1.63385,0.445784,0.546121,0.011979,0.732699,0.921183,1.74008,0.774029,-0.288362,0.747178,0.479798,1.06983,0.575146,0.657326,1.7987,0.531118,2.04531,0.486653,0.667386,1.10061,0.125904,1.06409
-16.0082,0.966427,0.260422,4,15,0,22.369,0.81344,0.846267,0.353568,0.364649,-0.22851,1.61922,0.348976,1.77969,-0.00589754,-0.992819,1.15685,0.292805,1.8151,0.399526,1.66195,0.457978,0.39462,1.07591,0.856836,0.846334,1.91148,0.270216,1.67248
-18.5143,0.825363,0.260422,4,15,0,31.9395,-0.816061,1.23438,-1.22209,-0.577768,1.39533,0.610754,-1.35055,-0.228263,0.530848,1.604,1.40361,0.888204,0.37684,1.78229,0.079973,0.481154,0.89007,0.91908,0.762151,1.09881,0.201965,2.08812,0.453395
-23.6233,0.835406,0.260422,4,15,0,36.2392,0.809528,-0.686853,1.6328,0.642992,-1.32871,-0.658112,1.35214,0.171236,-0.54601,-1.64352,-1.37897,0.333304,0.94692,0.648354,0.0543911,0.642025,0.289211,0.592178,0.196492,0.0107779,1.82591,0.304428,1.50004
-18.6811,0.947073,0.260422,4,15,0,34.9343,0.894571,0.0582737,0.0797031,-0.686186,-0.272849,0.0131599,-0.953738,1.27524,0.356069,0.585996,-2.18647,0.296907,0.728087,0.171746,2.13356,1.4356,0.760452,0.445758,2.3399,0.0764866,0.382041,0.857534,0.500329
-21.319,0.991179,0.260422,3,15,0,28.187,1.19902,0.255419,0.0907206,-0.297066,-1.0049,0.0247916,-1.16997,1.29439,0.0885608,0.396269,-2.8383,0.29221,2.63516,0.118908,1.35207,1.30202,1.00316,0.657467,1.29728,0.0707999,0.229234,0.447668,0.949746
-18.7545,0.961616,0.260422,3,7,0,32.3214,1.43167,0.28331,-0.244563,-0.0598325,-1.18763,0.0352809,-1.2356,0.904293,0.0720146,0.730777,-2.4676,0.385436,1.91733,0.159393,0.617131,0.659132,0.807794,0.72906,1.09157,0.0831767,0.213792,0.481816,1.26034
-18.3448,0.924244,0.260422,4,15,0,32.7077,0.501257,-0.825912,-0.728865,-0.139382,1.53082,1.29928,1.41791,0.859422,-0.0255315,-0.465331,1.28107,0.0643712,0.309056,0.468154,0.041656,1.20448,1.18136,0.649664,0.907716,0.453229,0.573215,1.65906,0.762332
-18.5125,0.971379,0.260422,4,15,0,30.0979,-1.05272,-1.2361,1.17941,0.798856,-0.247075,-1.04409,0.280693,1.7767,0.992968,-0.0420104,-0.33312,2.96128,1.82354,0.470916,2.6171,0.624187,0.65393,0.469481,0.839055,1.53668,1.1878,0.297248,1.09956
-16.8019,1,0.260422,4,15,0,27.0176,-0.84888,-1.32952,1.3108,0.58871,-0.451027,-1.50376,0.105712,1.8706,0.436508,-0.361589,-0.0254187,2.56353,1.82682,0.519872,1.26455,0.534169,0.518314,0.471241,0.850488,2.08082,1.0849,0.308771,0.955468
-17.7644,0.993648,0.260422,4,15,0,25.9007,0.853493,1.33426,-1.7026,-0.859945,0.449984,1.45359,-0.106043,-1.91876,-0.428833,0.309761,-0.00651135,0.0733752,0.440802,0.612929,0.905751,0.427399,0.491894,0.184705,1.14865,0.424072,1.32639,0.529406,1.09616
-19.9209,0.927806,0.260422,4,15,0,28.7447,-0.841886,-1.41801,1.38565,1.07177,-0.446923,-1.47673,0.103983,2.07948,0.441937,-0.319233,-0.0097361,0.137197,1.07527,0.721763,0.937923,0.361062,1.82448,0.134046,0.0589521,0.546182,1.08567,1.68257,0.530981
-19.5933,0.978574,0.260422,4,15,0,31.7236,-0.237655,-1.83801,0.89715,0.206509,0.0978279,-0.908458,-2.89453,0.648882,-0.725983,-0.248057,0.347335,1.12288,1.45749,1.99102,1.05613,0.272406,0.934046,0.104368,0.115987,1.23047,0.548487,0.736814,0.339428
-19.4035,0.738603,0.260422,4,15,0,34.4962,0.559349,1.84222,-0.910434,-0.0692967,0.347869,0.721169,2.32601,-0.951617,0.533294,0.839397,-0.532956,0.439828,0.959066,0.0181527,1.13549,1.54337,0.781452,2.59167,0.679865,0.760371,1.29504,1.43128,0.432842
-16.4632,1,0.260422,4,15,0,26.5642,-0.364742,0.824679,0.394545,-0.384846,0.610593,1.55695,1.27185,-1.08319,1.20134,0.682822,0.328144,0.424457,0.832428,0.00771548,0.497513,1.07077,0.700818,0.816902,1.33234,1.21632,0.576562,1.70655,0.884254
-21.7251,0.871312,0.260422,4,15,0,30.5189,0.524513,0.110316,-0.0833338,0.458694,0.29448,-2.68772,-1.07982,0.20433,-0.795583,0.794079,-0.389116,1.64537,0.768278,0.0167814,0.0775885,0.243701,0.470269,0.496877,0.516962,0.705016,0.226295,0.372193,0.267385
-17.1185,0.983647,0.260422,4,15,0,27.9556,-0.722289,0.034905,0.540761,-0.688544,-0.543975,2.96013,0.591031,-0.0120325,0.725182,-0.861467,0.53274,0.755429,1.07284,1.61676,0.0419839,0.35802,0.933265,1.73455,0.600558,0.931412,1.34622,0.399017,1.28225
-13.1885,0.956671,0.260422,4,15,0,25.2123,0.621355,0.740218,-0.490728,0.617191,-1.67758,-0.295761,-0.779538,-1.52891,-0.0534275,-1.29357,-0.783537,1.14517,0.882529,0.501323,0.442029,0.826537,0.606538,0.433952,1.46422,0.79158,0.519956,0.677357,0.521945
-16.262,0.937535,0.260422,4,15,0,26.2441,1.48629,1.46107,-1.2992,0.202131,-0.948378,-0.0685122,1.51627,0.149719,1.5395,0.203857,0.609694,1.27369,1.3105,1.21657,0.778451,1.50831,1.97907,0.643165,0.341378,0.636053,1.97046,0.532064,0.230898
-21.1244,0.8396,0.260422,4,15,0,28.3123,-1.10749,-0.0354244,1.25352,-1.3434,-0.87162,0.525128,-2.11699,-0.282757,-1.72861,-0.40862,-1.16265,0.386705,1.28583,1.20662,1.48358,1.47928,0.402547,0.626736,2.68091,0.640266,0.0364708,0.394339,0.403714
-20.9168,0.830972,0.260422,4,15,0,31.3179,1.10014,0.695583,-1.08176,1.04046,-0.35249,-0.888581,3.00028,-0.172818,0.568875,0.598388,0.478496,0.514348,0.530055,0.454385,0.912176,0.224867,1.51178,0.415616,0.0349646,1.19915,0.765604,1.7747,0.15459
-17.9237,0.967119,0.260422,4,15,0,26.607,-1.10126,-0.590983,0.959478,-1.08665,0.315795,0.820862,-3.00007,0.0640793,-0.575567,-0.664373,-0.477979,1.19727,0.902288,0.549533,0.816374,1.52732,0.593522,0.232711,1.88408,0.460395,0.755853,0.254189,2.0942
-14.9243,0.990088,0.260422,4,15,0,25.5616,0.121097,0.242902,-0.375365,0.202556,-0.504173,-0.00303062,1.43125,0.150495,-0.51341,-1.08026,1.07499,0.423101,0.408551,0.202757,0.475805,0.354927,0.396097,1.358,0.346727,1.41637,1.20687,2.10818,0.246707
-16.0286,0.97866,0.260422,4,15,0,23.7345,0.114967,-0.416614,-1.57008,0.330578,-1.21189,0.0860211,-0.294972,1.29539,0.307098,-0.346096,0.820177,1.84634,0.137259,1.9424,1.5884,0.285056,1.41545,0.771158,0.156646,0.614199,0.89242,0.393053,1.69037
-14.2313,0.90698,0.260422,4,15,0,26.756,-0.234338,0.357617,1.51361,-0.306987,0.785419,-0.339271,0.0129631,-0.935096,-0.454513,-0.150483,-1.22074,0.282736,0.945012,0.230665,0.678869,1.2918,0.744962,0.46767,0.399446,0.422983,0.42887,1.58916,0.193372
-23.0714,0.950717,0.260422,4,15,0,29.063,1.12576,0.773063,-1.11138,-0.112111,-1.16054,0.615107,-0.00726205,2.8531,0.626481,0.0694724,1.70468,0.0662074,0.887145,0.343379,1.48784,0.347038,0.289567,0.149065,1.77187,1.01748,1.4878,0.275376,2.40454
-16.8537,0.894495,0.260422,4,15,0,34.1235,-0.44459,-1.92867,-0.574074,0.63595,-1.12904,-0.960974,-1.10175,1.45168,-1.35883,0.957715,-0.78088,1.20142,1.04001,1.12716,0.406422,1.91162,1.17489,0.612704,0.333342,0.856347,0.485708,0.546712,0.153122
-20.4209,0.961305,0.260422,4,15,0,30.6855,0.538008,1.84344,0.557715,-0.725709,1.08391,1.12878,0.867246,-1.17008,1.25166,-1.40745,0.0933462,0.810049,0.913171,0.509965,0.522455,0.0828132,0.733842,0.0114898,1.36569,0.50015,0.50048,0.995984,1.90013
-19.0954,0.972044,0.260422,4,15,0,31.1045,-0.828747,-1.78452,-0.915361,1.5069,-0.667591,-0.971082,-0.625085,1.35478,-1.40613,1.44098,-0.402379,1.48697,1.55721,0.845325,0.541349,2.74262,1.03558,0.542625,1.53722,0.55046,0.166606,1.01202,0.351127
-16.3725,1,0.260422,4,15,0,27.1112,0.486528,1.66089,0.915185,-1.48915,0.5918,0.776457,0.329637,-0.957699,1.6702,-0.926162,0.228706,0.488214,0.542321,1.20554,0.712558,0.0541917,0.489324,0.973707,0.50559,0.565965,1.19581,1.15371,0.433099
-19.3762,0.926558,0.260422,4,15,0,28.9572,-0.104634,-1.56724,-0.0959503,1.20034,-0.199092,-0.779453,-0.733885,1.02405,-1.7876,0.925872,-0.151242,0.0579944,0.904244,0.0765923,0.697656,0.200962,0.525838,1.69166,0.214306,0.953991,1.49022,1.34192,1.80159
-22.8696,0.943809,0.260422,4,15,0,31.6828,-0.0414919,1.53294,0.0589061,-1.5485,0.376261,1.0363,-0.0820001,-2.03303,2.44001,-2.04926,0.140147,0.0938714,1.32709,0.214128,0.813695,0.661479,1.56153,0.200358,1.8963,1.23039,0.663609,0.41864,0.274541
-24.4344,0.932335,0.260422,4,15,0,34.7708,0.0617912,-1.23956,-9.99767e-05,1.33917,-0.385683,-1.06622,0.0819256,1.98378,-2.46272,2.13864,-0.130503,0.295993,0.876352,2.25449,0.822377,0.209094,0.0797776,0.116341,0.262039,0.602748,0.427923,1.50478,1.5734
