# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = tuple_model_model
# start_datetime = 2023-11-19 17:45:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000 (Default)
#       delta = 0.800000 (Default)
#       kappa = 0.750000 (Default)
#       t0 = 10.000000 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = 0 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1.000000 (Default)
#         stepsize_jitter = 0.000000 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4024025201 (Default)
# output
#   file = /Users/rob/Projects/Julia/notebooks/notebooks/tmp/tuple_model_chain_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 6
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = 0 (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.0-rc1-80-gb609679
# stancflags = --warn-pedantic
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,r,x.1.1,x.2.1,x.1.2,x.2.2,x.1.3,x.2.3,z.1.1.1,z.2.1.1,z.1.2.1,z.2.2.1,z.1.1.2,z.2.1.2,z.1.2.2,z.2.2.2,z.1.1.3,z.2.1.3,z.1.2.3,z.2.2.3
-13.7043,0.903402,0.248167,4,15,0,20.0782,0.176695,0.354406,1.18057,-0.946658,-0.836304,-0.537125,0.754572,1.29003,1.09756,0.112733,0.873636,0.80128,0.523527,0.843058,0.655015,2.13137,0.869343,0.134855,0.26186
-16.1721,0.638198,0.248167,4,15,0,25.1753,0.88429,0.574417,0.817708,0.800714,-1.23051,0.829878,-0.704106,0.684582,0.266526,0.137324,1.05519,1.1317,1.06271,1.12409,1.04675,0.013172,0.641892,0.325713,1.73293
-17.4787,0.958892,0.248167,4,15,0,23.4112,-0.103571,-0.490304,-1.20915,1.14691,0.813108,-1.09039,0.0967257,0.744576,0.365205,2.17003,1.23881,0.938035,0.530182,0.512592,0.848099,0.0194328,0.271012,0.0824365,0.467197
-20.8905,0.948881,0.248167,4,15,0,30.8883,0.583514,1.16493,-0.342735,-0.360493,-0.112931,0.503723,1.2944,0.716194,0.944679,0.174785,0.626224,0.593228,0.0696636,0.963295,1.16444,0.0124291,0.00354156,0.981615,0.917628
-18.4914,0.976782,0.248167,4,15,0,27.4791,-0.00556199,-0.857684,-0.343197,0.265394,-0.493239,0.7738,0.720584,0.758409,1.09529,0.849125,0.814939,1.4235,1.00357,0.919403,0.455345,0.000844496,0.0147777,1.08105,0.473274
-24.1971,0.94836,0.248167,4,15,0,31.4606,-1.20891,-2.78144,-0.272192,1.14549,-1.07111,1.12886,-0.673672,1.35623,1.12331,1.21916,1.27187,0.659335,0.555723,0.919197,0.0916646,0.000353669,0.162641,1.13206,1.41597
-22.0339,0.83875,0.248167,4,15,0,35.7455,1.09584,2.83811,0.25766,-1.25166,0.858783,-1.11173,0.683884,0.73494,1.26044,1.61342,0.475331,1.76104,0.00825286,0.992265,2.2625,0.361193,0.254407,0.770198,0.233791
-12.6049,0.9647,0.248167,4,15,0,29.228,-0.102919,-0.0763944,-0.622454,-0.283141,-0.862085,1.51466,0.0425835,0.864258,0.644122,0.499915,1.83974,0.330311,0.286604,0.747206,0.241507,1.94319,0.396379,1.20673,1.1906
-13.6706,0.958809,0.248167,4,15,0,21.9534,0.450039,-0.510169,-0.450357,0.85137,2.45172,-0.116705,0.0940216,1.02008,0.413041,0.639535,0.402698,1.15046,0.424671,1.26826,0.560721,0.2529,1.03532,0.512039,0.263724
-16.2049,0.80166,0.248167,4,15,0,26.281,-0.639818,-0.047085,0.670794,-1.12009,-1.45276,-0.0154019,-1.04393,1.29328,1.18825,1.35975,1.79113,0.0145211,0.837949,0.32682,1.02485,2.02454,0.762637,0.41131,2.11301
-16.4934,0.800199,0.248167,4,15,0,26.0425,-1.72163,-0.534851,1.01001,0.0833287,-0.982979,0.997238,-0.399863,0.643249,1.27403,0.401634,0.209841,0.0286207,0.691515,1.54737,0.685085,0.516459,0.171624,1.21543,0.479214
-14.0234,0.944575,0.248167,4,15,0,29.5373,-0.773549,-0.0466084,-0.600502,-2.10017,-0.815346,0.60818,-1.31746,0.156528,0.671389,0.996124,0.574401,2.06483,0.411322,0.617453,1.22435,1.36489,0.785283,0.413686,0.937019
-12.8602,0.960125,0.248167,4,15,0,24.1267,-0.14451,0.692001,-1.337,0.700109,1.12387,-1.40134,0.433504,0.772012,0.797344,1.00529,0.764017,0.179157,0.584679,0.548801,0.159211,0.656738,0.459766,1.17284,1.10527
-11.7951,0.971186,0.248167,4,15,0,22.2572,1.26065,-0.505961,0.554139,-0.377945,-0.891743,0.207716,0.515038,0.283174,0.599876,0.7828,1.2568,0.883086,0.46771,1.52754,0.616181,0.107356,1.67197,0.860417,0.788977
-16.8313,0.857705,0.248167,4,15,0,20.6041,-1.7298,0.39756,0.0640568,0.732104,-1.05467,0.138268,-0.592341,1.58195,0.95974,0.889566,0.270778,0.673067,1.71198,0.0989315,1.62078,0.0395504,0.310296,0.285658,0.638147
-15.1559,0.863945,0.248167,4,15,0,25.3466,-0.636169,-1.49772,0.87713,-0.587023,0.0590974,0.487494,-0.232767,0.383289,0.196125,1.046,1.20422,1.09824,0.528881,0.0987741,0.0884412,0.352745,0.578716,1.76864,0.770561
-14.5316,0.959197,0.248167,4,15,0,25.3985,-0.509926,-1.26423,1.34856,-0.561442,0.170835,0.540155,-0.315036,0.359416,0.209269,1.44109,1.33646,1.10688,0.520763,0.173403,0.116829,0.254415,1.11892,1.46806,0.79176
-14.3648,0.977977,0.248167,3,15,0,19.2715,-0.889968,-1.02459,1.13082,-0.161158,0.351341,0.250235,-0.21268,0.601382,0.270876,0.614597,1.14186,0.921851,1.03011,0.349788,0.0990231,2.65858,1.05329,1.47481,1.96473
-18.2334,0.737234,0.248167,4,15,0,24.2953,1.00173,1.10793,-1.0947,0.131431,0.28372,-0.174146,0.0853419,0.616262,1.40545,1.91809,0.594376,1.4617,0.136838,0.169374,0.316159,0.0144972,0.665665,0.708616,0.122363
-17.62,0.947359,0.248167,4,15,0,27.2414,-0.586974,-1.29773,0.867344,-0.38564,0.546362,0.65835,1.28899,0.0835493,0.347461,0.370944,0.785791,0.213938,0.898398,1.94496,0.767192,0.0199119,1.37014,1.34179,0.559568
-13.2268,0.982636,0.248167,4,15,0,25.1025,0.372137,1.28594,-0.894894,0.252836,-0.662183,-0.647212,-1.04898,0.563764,0.571846,0.597524,0.104987,0.632893,0.768863,0.371937,0.401733,1.50099,0.47641,0.846078,0.336868
-11.4463,0.99797,0.248167,4,15,0,18.7706,0.18364,-0.556183,1.0411,-0.243022,0.369671,0.988529,1.31232,0.816059,0.847276,0.593035,2.35588,1.04505,0.636881,1.00555,1.10018,0.594656,1.61664,0.53051,1.88631
-12.416,0.943196,0.248167,4,15,0,18.7125,-0.618213,0.114419,1.00664,-0.359541,-0.247456,0.352435,2.21837,0.653641,0.702602,0.230856,1.44213,1.07086,0.408893,1.29365,1.19752,1.185,0.626617,0.259329,1.10431
-14.5385,0.974704,0.248167,4,15,0,21.0268,-0.0968469,-0.325388,-0.8095,0.40215,1.03213,-0.140489,-2.19326,1.57541,0.99679,0.114987,0.634927,1.00073,0.883271,0.799146,0.263607,1.04442,0.174971,1.99153,0.825424
-13.9608,0.900511,0.248167,4,15,0,21.0412,1.32522,0.376453,-0.230781,-0.476084,0.937227,-0.557604,-0.803065,0.690284,1.27356,0.455757,0.86031,0.90363,1.01674,0.615112,0.443357,1.03902,0.0344768,0.124039,1.59529
-14.8005,0.940879,0.248167,4,15,0,24.8531,-1.32649,-0.534519,0.437083,0.493386,-1.11742,0.802063,0.8956,0.104061,0.3501,2.19571,0.676583,1.20786,0.807032,0.452203,0.921373,0.91217,2.44423,1.77512,0.929859
-13.6285,0.932163,0.248167,4,15,0,21.1115,0.932294,0.256121,-0.518942,-0.445909,-0.339952,-0.052035,-0.604254,1.66454,1.82524,0.0986861,0.545795,0.582815,0.282964,0.806297,1.03312,0.414446,0.115306,0.406345,1.01023
-14.1265,0.942868,0.248167,4,15,0,23.8941,-0.806301,-0.345992,0.551771,0.387356,1.1711,0.129654,1.14336,0.27905,0.247491,0.606738,0.209406,0.688518,1.04869,0.559675,0.677604,0.819859,2.4887,1.76369,0.408284
-13.634,0.998328,0.248167,4,15,0,17.8422,1.09958,-0.773454,-0.353852,-0.941703,-0.543592,0.343723,-1.31379,1.67524,1.83674,0.795512,2.37973,1.24456,0.673731,1.26972,1.27941,1.08003,0.141735,0.320504,1.47915
-17.7944,0.936857,0.248167,4,15,0,23.2015,-1.76255,0.0174488,1.47534,0.693171,0.679483,-0.380299,1.66083,0.857542,0.646751,0.799604,0.156653,1.84534,0.237937,0.0389509,1.07049,1.57966,0.635151,0.277043,1.29747
-19.6885,0.933667,0.248167,4,15,0,28.2691,1.62606,0.588829,-0.912795,-0.513352,0.375317,0.859704,-2.52559,1.05376,1.03759,1.00057,2.1365,0.289111,1.6083,3.0562,0.522174,0.361416,1.37377,1.93162,0.19951
-19.6644,0.975122,0.248167,4,15,0,34.4647,0.925656,1.06173,-0.666975,-1.55378,1.44606,-1.68943,-2.48936,1.26711,0.341152,0.590425,0.869186,0.71825,0.449419,0.23782,0.0628577,1.5489,1.59875,0.761328,1.68386
-17.7171,0.920185,0.248167,4,15,0,29.2426,-0.918297,-0.715718,-1.02071,0.674022,1.19313,0.970801,1.88662,0.804533,1.84733,1.34946,0.451805,0.294805,0.610236,1.75475,2.47167,0.467045,0.430013,1.00195,0.0603875
-16.4173,0.98954,0.248167,4,15,0,27.6841,1.2992,0.0158585,1.10363,-0.357181,-0.552744,-0.437955,-0.143954,0.530791,0.279457,0.821369,0.366545,0.308014,0.0570153,0.13179,0.124347,0.777052,0.818536,0.430024,0.588162
-16.6751,0.996686,0.248167,4,15,0,21.4522,-0.209531,-0.315714,-0.681075,1.13003,-0.784378,0.479349,-0.259,1.61862,0.460969,0.74242,0.140163,2.4046,0.0298973,0.220151,0.212514,1.28864,0.621132,1.39382,0.964049
-14.9507,0.974475,0.248167,4,15,0,23.5617,0.984729,-0.487367,-0.903641,0.143038,1.61998,0.238616,0.61588,0.424237,1.60633,1.3221,2.21779,0.101639,0.117102,1.43997,1.60579,0.625828,1.17579,0.649909,0.688433
-15.7513,0.786215,0.248167,4,15,0,23.5264,-1.06369,-0.556974,0.0534377,-1.47085,-0.0580055,-0.349777,0.0472189,0.906014,0.403277,0.696623,0.0252304,0.521799,2.65133,0.592404,0.359631,0.532842,0.335537,1.27101,1.01482
-17.7225,0.889852,0.248167,4,15,0,26.1136,-0.374273,-0.231133,-0.197302,0.258265,0.426483,2.24917,-0.309953,1.09981,0.325779,1.28306,0.0552879,1.05059,0.111151,1.03779,0.0520404,1.4546,1.96408,0.36453,0.742994
-19.5999,0.9408,0.248167,4,15,0,28.0099,1.26607,-0.318416,2.20754,-0.585052,-0.121707,-1.41222,0.740126,0.69469,0.0980319,0.291071,2.92343,0.945841,0.467231,0.367904,0.257793,0.624331,0.184032,1.47961,1.2159
-13.5731,0.811419,0.248167,4,15,0,29.7019,0.666912,1.09475,0.656509,-1.50606,0.884748,1.44975,-1.45359,0.972288,1.30229,1.78569,0.159997,0.658046,1.39771,0.961275,0.875059,0.647532,0.664572,0.471161,0.841805
-12.8085,0.99384,0.248167,4,15,0,17.7198,-0.908791,-1.26427,-1.12746,0.959258,-1.26561,-1.53943,0.563362,0.810447,0.724032,0.351699,0.851538,1.06343,0.573345,0.706589,1.05205,0.737593,1.34121,0.221891,0.755345
-15.8505,0.933986,0.248167,4,15,0,21.5088,0.907017,1.20865,1.29902,-0.349792,1.43011,1.64329,-0.516999,0.805551,0.718694,0.471101,0.920611,0.0612131,0.456053,1.59619,0.579851,0.568057,0.175173,0.912882,0.699271
-16.7535,0.973947,0.248167,4,15,0,29.0698,-0.721666,-1.39306,-1.75827,0.630658,-1.32566,-1.54938,0.412926,0.590779,0.493107,0.413007,1.3328,0.312979,1.7767,0.747172,0.624934,0.117779,0.356274,0.323276,1.39628
-14.7611,0.991172,0.248167,4,15,0,23.5399,1.06581,1.05809,1.97905,-0.439629,0.530186,1.1101,-0.453302,0.11671,0.842865,0.543569,0.726168,1.79008,0.407849,0.396813,1.46216,1.67187,0.397602,0.986076,0.676438
-14.1277,0.961509,0.248167,4,15,0,21.6729,0.704439,-1.00954,-1.44233,0.476531,-0.676909,-0.00564442,0.11494,1.10302,1.17139,1.5302,1.03665,0.386778,0.608467,1.7887,0.539908,0.183393,1.82568,0.0680935,0.555649
-14.507,0.959531,0.248167,4,15,0,23.0456,-1.32245,1.35914,0.945884,-0.581457,1.02856,-0.0780152,0.75305,0.774531,0.526122,0.51918,0.425278,1.43826,1.09457,0.376644,0.722311,0.734671,0.235191,2.64481,0.502823
-14.334,0.969509,0.248167,4,15,0,25.8366,-0.0646826,0.270662,-0.877005,0.54613,1.72865,-0.774142,-1.8987,1.1724,0.975273,0.139905,1.09853,0.388461,1.07733,1.47786,1.27679,1.07452,0.252434,0.266062,1.2914
-13.8546,0.94708,0.248167,4,15,0,20.3606,-0.120513,-0.2294,0.929611,-0.604861,-1.76406,0.878404,1.95621,1.27357,1.12575,0.318153,0.588167,0.92715,0.206855,0.236138,0.811146,0.919116,1.48726,0.819197,1.06465
-15.9017,0.941143,0.248167,4,15,0,22.1874,0.0800136,0.029405,-1.19332,0.64542,1.28669,-1.23197,-2.39619,0.723984,0.325803,2.0147,1.01083,0.31127,0.0950847,0.994453,1.34345,1.11704,0.622943,1.24806,1.11833
-15.2588,0.913595,0.248167,4,15,0,27.0807,0.194178,-2.37876,0.237186,-0.069243,-0.34134,-0.152539,0.895581,0.235897,1.52017,0.361786,1.13455,0.989603,2.45084,0.992865,0.698327,0.218446,1.67587,0.397361,0.419781
-12.4963,0.999994,0.248167,4,15,0,19.7988,1.00263,-0.426196,0.641091,-0.6542,-0.442079,0.114382,-0.488706,2.63257,0.965748,1.09135,1.35902,0.73233,0.408739,0.762147,0.320122,0.132592,0.683334,1.17635,0.637705
-13.8677,0.991087,0.248167,4,15,0,20.6612,0.372715,-0.376735,0.185169,0.180773,2.17178,0.652839,-0.653005,0.0979915,0.433881,0.775455,0.714279,0.69014,1.81127,1.22694,1.96605,1.0864,0.288547,0.642837,1.34048
-10.388,0.99408,0.248167,4,15,0,16.1634,-0.754996,0.0613328,1.05622,0.0554984,0.219465,0.0191703,-0.647349,0.366192,0.985735,1.25013,0.909791,1.21785,0.453994,0.545138,0.365044,0.895994,0.193862,0.757197,0.623009
-13.1534,0.97314,0.248167,4,15,0,17.3454,0.746532,0.25296,-0.919804,-1.02373,2.65425,0.591744,-0.402271,1.70696,1.08761,0.488037,1.04641,0.738045,0.834832,1.51767,1.29944,1.12376,0.35152,1.34996,1.4684
-15.3849,0.885751,0.248167,4,15,0,22.4022,-0.247462,0.14723,-1.59184,-0.676307,0.906947,0.327443,-1.9364,0.193015,0.150998,0.0943553,0.656765,0.425061,1.44314,0.534036,1.04089,0.83391,0.915204,0.955054,0.898676
-14.2501,0.946851,0.248167,3,7,0,28.0252,-0.0942116,0.737179,-1.05439,0.601778,0.459695,0.995497,-1.72253,0.415386,0.298703,0.169779,0.290751,0.536515,1.38805,0.755155,1.06277,0.590435,1.51563,0.305721,1.51442
-19.4828,0.905004,0.248167,4,15,0,26.4613,-0.108241,-0.540624,1.08412,-1.16392,-0.313674,-0.928455,1.78159,0.11751,2.12302,0.108804,0.647466,0.557677,0.244721,0.854056,0.656751,0.0874376,0.767071,0.991357,0.0711535
-14.7852,0.989325,0.248167,4,15,0,25.9871,0.35079,-1.34825,-0.963821,-0.513613,-0.27061,-0.294893,-1.13817,0.668968,0.312586,0.110674,0.686169,0.506362,1.34738,1.20383,0.523888,0.0830424,1.36242,0.609069,1.99591
-15.7845,0.904866,0.248167,4,15,0,22.9647,0.0797044,1.03959,0.436413,0.211689,1.12525,0.987493,1.47352,1.42842,0.301727,0.358267,0.421391,1.02696,0.698363,0.610194,1.24294,2.4822,0.672809,1.46413,0.0432122
-17.5204,0.939633,0.248167,4,15,0,23.7006,-0.209962,-1.08009,0.553639,-1.37317,-1.24709,-1.34621,-1.15868,0.128348,0.809687,0.358736,0.36702,1.03814,0.651685,0.239646,1.57897,0.193516,1.74272,1.17558,0.115864
-17.6285,0.953335,0.248167,4,15,0,26.8256,0.825466,1.66956,-0.0582079,0.586806,1.29131,0.997478,0.566334,2.49842,1.25048,0.261993,0.357177,0.705614,0.967684,2.37116,0.410605,0.0880252,0.513581,0.321405,0.769777
-17.1702,1,0.248167,4,15,0,25.4758,1.18411,-1.40614,-0.133528,-0.710444,0.734529,1.80201,0.133586,0.184269,0.965931,0.731517,1.8253,0.420988,1.2046,0.273259,0.439685,0.0215517,1.60028,0.983569,1.27291
-13.5603,0.96928,0.248167,4,15,0,23.4441,0.456504,0.765555,0.588913,0.10771,-0.589299,-1.24632,-0.753296,0.162886,0.767072,0.636638,0.273291,1.68681,0.383003,1.97956,1.62948,1.55961,0.380325,0.72566,0.433242
-11.3577,0.9837,0.248167,3,15,0,19.5744,-1.67479,0.0127706,-1.24118,0.0276421,0.730571,0.628742,0.882048,0.393972,1.30398,1.24942,1.00283,0.438544,1.58371,0.346543,0.776643,0.787265,0.608397,1.08099,0.779502
-14.7522,0.912734,0.248167,4,15,0,19.3985,1.83599,1.10153,1.55764,-0.138295,-1.63234,0.0205067,-0.000196946,0.734159,0.716737,0.276637,0.679688,1.5183,0.143658,0.329926,0.610333,0.920068,0.59798,0.856152,1.22079
-14.3118,0.958972,0.248167,4,15,0,26.9773,0.489913,-0.109469,-0.980697,-1.40807,-0.228134,-1.01287,-0.540879,1.14724,1.03212,0.0648454,1.08629,0.366793,0.95257,0.643301,0.0839594,1.08912,1.16772,0.2405,0.745435
-26.2619,0.633551,0.248167,4,15,0,36.486,-0.218815,1.66167,0.810935,1.05612,0.106163,0.537239,-3.0637,0.260858,1.05543,0.00345699,1.19132,1.49875,0.322527,0.0178134,0.256909,0.458575,0.566593,0.222551,1.29931
-24.1066,0.977966,0.248167,4,15,0,32.9793,0.740002,-1.69638,-1.09128,-1.36481,0.602994,-0.881901,3.27037,2.12094,0.838533,0.0382787,0.761488,0.158563,1.77639,2.13757,0.137366,1.71781,0.893836,1.48458,0.751585
-18.5228,0.852217,0.248167,4,15,0,35.1764,0.00456373,-1.2325,-0.0498784,-1.58912,-1.24483,0.724371,-1.33626,0.0687351,0.243361,2.14744,1.30699,1.16758,0.4563,0.196664,0.0758514,0.469335,1.04621,0.580341,1.32211
-19.8783,0.904476,0.248167,4,15,0,33.9459,-0.345305,0.918523,0.219855,2.35407,1.42604,1.0037,-0.181987,0.0304038,1.24024,0.132481,0.518785,0.643773,0.13446,1.49726,0.740401,0.389122,0.402328,0.810396,0.18747
-19.1516,0.921284,0.248167,4,15,0,33.9205,-0.289233,0.103105,-0.21734,2.56699,0.882861,-0.0400849,-0.541622,0.0296904,0.407012,0.105086,0.404954,0.862557,0.401282,2.33894,0.343729,0.419798,0.850189,0.639855,0.480582
-17.7953,0.942911,0.248167,4,15,0,29.3635,0.81296,-1.29959,0.241123,-1.99479,-1.49771,-0.25355,-0.130176,1.09297,1.71876,0.0592561,0.344613,0.952815,1.78669,0.0791173,1.39524,1.02123,0.180336,1.17009,1.30994
-13.0922,0.957756,0.248167,4,15,0,24.8679,-0.960083,-0.765422,-0.370392,-0.671615,-0.951103,-1.61824,0.378089,0.755299,0.655903,0.100617,0.982178,1.38071,0.645777,1.3498,0.438957,1.26337,0.664679,0.43569,0.289928
-12.7761,0.979826,0.248167,4,15,0,20.0727,1.79744,-1.01034,1.64558,-0.965738,0.634443,-0.0313105,-0.310133,1.10461,1.0259,0.922279,1.13633,0.450829,1.47767,0.711749,1.93042,0.866618,1.48792,1.98657,0.66226
-12.7353,0.93604,0.248167,4,15,0,18.7464,-1.62045,0.866935,-1.51623,1.44018,-0.339702,-0.22368,0.993731,1.10076,1.62295,0.922573,1.46198,0.802352,1.38047,0.584564,0.771825,0.651186,1.01112,0.220576,0.661651
-11.913,0.950032,0.248167,4,15,0,20.4474,0.551625,-0.866994,0.170938,-0.0893116,-1.19235,-1.60281,0.329552,0.478056,0.512799,1.09329,0.638508,0.497004,0.0894912,0.830158,1.18786,1.07049,1.01439,1.36693,1.28147
-18.1962,0.784518,0.248167,4,15,0,24.4703,0.224319,-0.466342,-0.690765,0.770719,0.751842,0.423608,-0.581229,1.60084,1.65234,0.0418902,1.58597,0.209344,0.116728,0.157382,0.11617,0.661098,1.03826,0.753634,0.154471
-14.3017,0.943692,0.248167,4,15,0,26.2372,-0.0587339,0.513846,0.0290019,-0.168401,0.232976,0.872158,1.2696,0.160797,0.405042,0.163307,0.280463,0.715051,0.242947,0.325284,0.746128,0.920888,0.959256,0.981755,2.23109
-20.8405,0.944755,0.248167,4,15,0,28.6683,-0.109876,-1.21223,-0.493777,0.697763,-1.00341,-1.76816,0.0174177,0.860964,1.04896,2.3664,2.00406,0.109083,0.0893777,1.18237,1.01701,1.09591,0.00850496,0.717284,0.158332
-17.4572,0.962803,0.248167,4,15,0,28.8947,1.02293,1.41557,-0.568183,-0.876395,1.47672,1.27148,0.174699,0.8667,0.954378,0.351972,0.441363,1.09738,2.65102,0.800684,1.12993,1.86656,0.0732202,0.566153,0.157744
-13.2756,1,0.248167,4,15,0,22.1458,1.28916,0.754499,-1.48426,-0.718047,1.05449,1.17284,0.345046,0.995687,0.701373,0.614641,0.695059,1.25583,1.12776,1.12619,0.916871,1.48698,0.130171,0.734959,0.189232
-17.0355,0.845883,0.248167,4,15,0,23.5413,-0.543386,-1.12481,1.16235,0.619335,-0.965261,-1.06917,-1.17382,1.27774,1.43298,0.307943,1.24177,0.964128,0.536754,0.420395,0.178479,0.0339014,2.42124,1.10712,1.52297
-12.6064,0.970047,0.248167,4,15,0,23.1632,0.133706,-0.286782,2.10995,0.913711,-0.202982,-0.189006,0.150751,0.936359,1.04361,1.82098,1.27959,1.13092,1.61967,1.85691,0.323626,0.38138,0.498276,0.552104,0.402586
-13.0148,0.761379,0.248167,4,15,0,24.5441,1.17201,0.12308,1.29261,0.187342,0.0696672,0.649156,0.786941,0.480098,1.14871,2.36332,0.885899,1.03567,1.27624,1.82978,0.295753,0.296371,0.544954,0.782982,0.331886
-12.6985,0.955969,0.248167,4,15,0,19.1217,-1.02778,0.327913,-1.46658,0.27314,-0.0773556,-0.324528,-0.700191,0.525432,1.41946,0.292762,0.454555,0.433998,0.236943,0.468418,0.884054,1.79898,0.49428,1.49666,0.551052
-12.1505,0.998995,0.248167,4,15,0,19.1737,1.24881,-0.637821,0.161206,0.0949978,-0.00762992,-0.222739,-0.140599,1.44706,0.592649,1.41856,0.921739,0.414112,2.21516,0.526094,0.140784,0.352767,0.63414,0.566694,0.582342
-17.0055,0.956688,0.248167,4,15,0,23.6359,-0.633531,0.0439806,-0.0528859,-0.00753133,-0.821899,0.165214,0.123779,0.445375,0.339019,0.00739813,0.769832,0.748848,0.195646,0.272107,0.106086,0.362124,1.37782,1.43126,1.53333
-14.8172,0.985177,0.248167,4,15,0,24.8063,-0.385635,-0.593326,0.141235,0.29191,1.5105,0.033112,0.0620067,0.471685,0.805623,0.0134888,0.199506,0.601433,0.390379,1.76113,0.598681,1.11922,0.667631,0.627061,0.484068
-15.2657,0.928859,0.248167,4,15,0,22.5419,1.70345,1.2691,1.06317,-1.29755,-1.34843,0.568801,-0.226883,1.6595,1.09271,0.235956,0.549658,1.09801,1.13674,0.277286,1.47301,0.303286,1.36467,0.23109,1.0947
-14.4931,0.937438,0.248167,4,15,0,22.3837,-0.377006,-0.683123,-0.441811,0.376962,0.87195,-0.05254,-1.09364,0.135851,0.442737,1.11955,1.60611,0.606064,0.787241,0.167478,0.604766,0.95819,0.414139,0.0597841,0.523364
-23.1088,0.955387,0.248167,3,15,0,28.4857,0.159059,0.758452,1.09321,-2.09169,0.721808,0.4607,1.26966,0.0408867,2.08317,0.878625,0.194551,1.63278,1.34152,2.99549,1.62895,1.16694,0.0384145,0.173318,1.60466
-21.7631,0.901488,0.248167,4,15,0,34.987,0.322426,0.378747,1.37178,-2.45004,0.758788,0.694205,0.935082,0.0449102,1.72406,1.02244,0.267125,1.40563,2.30037,1.6652,1.67296,0.983911,0.0267464,0.138599,1.00247
-17.3611,0.992273,0.248167,4,15,0,28.877,-0.0207353,0.87047,2.69067,0.0438136,-0.933515,-0.204123,-0.291912,0.203422,0.504488,0.699012,0.465044,0.603489,0.252042,0.548318,0.374185,0.980743,0.0352162,0.722018,0.668241
-16.6892,0.977082,0.248167,4,15,0,25.7069,-0.0360568,1.92327,0.710486,0.364857,-0.787777,1.43111,-0.693369,1.02826,1.10818,0.61912,2.4281,1.838,0.288783,1.12829,0.554293,0.760625,0.027915,1.06084,0.432228
-20.6621,0.891674,0.248167,4,15,0,29.3539,0.867525,-1.76173,-0.149922,-1.14961,1.19647,0.99463,-0.488258,1.04621,0.864729,1.36196,0.163493,0.0692936,0.525129,0.879272,1.44464,0.146461,0.0889927,0.929878,0.0232072
-22.8723,0.93188,0.248167,4,15,0,34.2237,-0.166712,0.531445,0.128736,2.69039,-0.847162,1.05233,-0.0468174,0.518634,0.107333,0.300432,0.157087,0.14488,0.394238,1.12934,0.428362,0.147714,3.00479,0.341824,1.89818
-20.537,1,0.248167,4,15,0,30.2634,0.074728,-0.594358,-0.0280637,-2.3886,0.905126,-1.1107,0.147853,0.833611,0.695136,0.373689,0.408708,0.191877,1.34741,1.27141,0.207389,0.133589,0.0358439,1.84736,0.0897662
-15.4454,0.996223,0.248167,4,15,0,27.8952,-0.57735,-0.144897,0.913165,-0.424513,1.54519,-0.669941,0.779252,1.32126,0.158508,1.9322,0.851913,0.59496,0.433524,0.92947,1.14794,1.24077,0.0174254,0.765317,1.80865
-15.2907,0.898292,0.248167,4,15,0,23.3949,-0.578186,-0.343558,-0.665953,0.18102,1.00092,0.922151,-0.0902247,0.257861,0.228376,0.334858,1.02771,0.260684,0.231591,1.14494,0.419835,0.801025,0.372408,0.27885,0.124141
-12.912,0.988584,0.248167,4,15,0,20.8588,-0.737781,0.785864,0.430219,0.935828,1.27952,-0.244721,-0.496314,2.0886,0.937706,1.32015,1.21448,0.353168,0.3813,0.580682,0.311158,1.36007,1.30081,2.12566,0.412829
-14.501,0.95842,0.248167,4,15,0,20.5941,0.401306,-0.46104,1.1451,-1.01923,-0.519912,0.935957,0.38117,0.229659,1.06542,0.238047,0.701415,1.20918,0.362926,1.11998,0.940824,0.700561,0.0510845,0.239721,0.544921
-16.1571,0.94876,0.248167,4,15,0,26.1332,-0.356694,0.33551,-1.11781,1.02995,-0.210314,-0.749673,-0.0429445,0.735205,0.627105,0.168356,1.21539,0.669405,1.49648,0.0472605,0.446878,0.150843,1.89868,0.12032,1.09001
-12.5502,0.981807,0.248167,4,15,0,22.6954,1.63431,0.226161,-1.51596,-1.48637,0.841068,-0.521423,0.304074,1.50782,0.69466,0.30086,0.91259,1.61584,0.975713,0.357286,1.17034,1.14515,0.755926,0.554824,0.811486
-10.1739,0.974271,0.248167,4,15,0,18.8798,-0.17644,0.105395,0.0981421,0.897556,0.565269,1.09367,0.225915,0.649467,1.22513,2.16217,0.514064,0.584103,0.58396,0.689406,0.371345,0.930411,0.888093,1.50179,0.726934
